資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,詮釋資料更新時間,備註
92417,新竹市藝文補助案,新竹市政府,公共資訊,為推廣城市藝文，協助並鼓勵本市各藝文團體、學校、社區(以下稱演出者)辦理藝文活動，提升新竹市藝術人文風氣，豐富市民藝文生活，營造幸福城市意象，辦理本計畫。,為推廣城市藝文，協助並鼓勵本市各藝文團體;學校;社區;辦理藝文活動，提升新竹市藝術人文風氣，豐富市民藝文生活，營造幸福城市意象，辦理本計畫。,每年,政府資料開放授權條款-第1版,,2018/09/13 00:00,2018/10/11 12:05,為推廣城市藝文，協助並鼓勵本市各藝文團體、學校、社區(以下稱演出者)辦理藝文活動，提升新竹市藝術人文風氣，豐富市民藝文生活，營造幸福城市意象，辦理本計畫。
92418,新竹市演藝廳場地使用時段及收費標準,新竹市政府,公共資訊,場地別、座位容量、租用時段、租用時間、基本場地費、空調燈光費、清潔費、設號輸送費、一般錄影費、錄音費、鋼琴租用費貝森朵夫、鋼琴租用費史坦威、塑膠地板、合唱台、樂隊台、展板出租費、外拉電源費、保證金、輔助時段費,場地別;座位容量;租用時段;租用時間;基本場地費;空調燈光費;清潔費;設號輸送費;一般錄影費;錄音費;鋼琴租用費貝森朵夫;鋼琴租用費史坦威;塑膠地板;合唱台;樂隊台;展板出租費;外拉電源費;保證金;輔助時段費,每日,政府資料開放授權條款-第1版,,2018/09/17 00:00,2018/10/11 12:05,場地別、座位容量、租用時段、租用時間、基本場地費、空調燈光費、清潔費、設號輸送費、一般錄影費、錄音費、鋼琴租用費貝森朵夫、鋼琴租用費史坦威、塑膠地板、合唱台、樂隊台、展板出租費、外拉電源費、保證金、輔助時段費
92419,新竹市環境教育設施場所,新竹市政府,公共資訊,本市已通過環保署認證之環境教育設施場所,新竹市環境教育設施場所;地址;電話,每日,政府資料開放授權條款-第1版,,2018/10/03 00:00,2018/10/11 12:07,本市已通過環保署認證之環境教育設施場所
92420,新竹市自來水供水系統直接供水點（民眾端）監測數據,新竹市政府,公共資訊,序號、稽查日期、稽查結果、檢驗地點、供水系統、檢驗結果-細菌項目、檢驗結果-一般項目、檢驗結果-重金屬一、依據107年新竹市飲用水管理稽查管制計畫辦理重金屬檢測，1採樣點每年檢測1次。二、飲用水水質標準：大腸桿菌群(MPN、CFU/100mL)：6、總菌落數(CFU/mL)：100、自由有效餘氯(mg/L)：0.2~1.0、氫離子濃度指數(PH值)：6~8.5、鉛(mg/L)：0.01、銅(mg/L)：1.0、鋅(mg/L)：5.0,序號;稽查日期;稽查結果;檢驗地點;供水系統;檢驗結果-細菌項目;檢驗結果-一般項目;檢驗結果-重金屬一;依據107年新竹市飲用水管理稽查管制計畫辦理重金屬檢測，1採樣點每年檢測1次。二;飲用水水質標準：大腸桿菌群;：6;總菌落數;：100;自由有效餘氯;：0.2~1.0;氫離子濃度指數;：6~8.5;鉛;：0.01;銅;：1.0;鋅;：5.0,每日,政府資料開放授權條款-第1版,,2018/10/08 00:00,2018/10/11 12:07,序號、稽查日期、稽查結果、檢驗地點、供水系統、檢驗結果-細菌項目、檢驗結果-一般項目、檢驗結果-重金屬一、依據107年新竹市飲用水管理稽查管制計畫辦理重金屬檢測，1採樣點每年檢測1次。二、飲用水水質標準：大腸桿菌群(MPN、CFU/100mL)：6、總菌落數(CFU/mL)：100、自由有效餘氯(mg/L)：0.2~1.0、氫離子濃度指數(PH值)：6~8.5、鉛(mg/L)：0.01、銅(mg/L)：1.0、鋅(mg/L)：5.0
92421,原水檢測資料,新竹市政府,公共資訊,檢驗地點、檢驗時間、pH值、水溫、導電度、化學需氧量mg/L、鎘mg/L、鉻mg/L、氨氮mg/L、大腸桿菌群FU/100mL，註1:原水檢測系依據飲用水水源水質標準第5條檢驗項目，可執行檢驗項目檢測。,檢驗地點;檢驗時間;pH值;水溫;導電度;化學需氧量mg/L;鎘mg/L;鉻mg/L;氨氮mg/L;大腸桿菌群FU/100mL，註1:原水檢測系依據飲用水水源水質標準第5條檢驗項目，可執行檢驗項目檢測。,每日,政府資料開放授權條款-第1版,,2018/10/08 00:00,2018/10/11 12:08,檢驗地點、檢驗時間、pH值、水溫、導電度、化學需氧量mg/L、鎘mg/L、鉻mg/L、氨氮mg/L、大腸桿菌群FU/100mL，註1:原水檢測系依據飲用水水源水質標準第5條檢驗項目，可執行檢驗項目檢測。
92422,清水檢測資料,新竹市政府,公共資訊,檢驗地點、檢驗時間、pH值、水溫、餘氯mg/L、鎘mg/L、鉛mg/L、鉻mg/L、銅mg/L、鋅mg/L、鎳mg/L、氨氮mg/L、大腸桿菌群CFU/100mL、總菌落數CFU/100mL，註1:清水係指經淨水處理後輸送至用戶前之水質，依據飲用水水質標準經處理後可供飲用之項目辦理檢驗作業。,檢驗地點;檢驗時間;pH值;水溫;餘氯mg/L;鎘mg/L;鉛mg/L;鉻mg/L;銅mg/L;鋅mg/L;鎳mg/L;氨氮mg/L;大腸桿菌群CFU/100mL;總菌落數CFU/100mL，註1:清水係指經淨水處理後輸送至用戶前之水質，依據飲用水水質標準經處理後可供飲用之項目辦理檢驗作業。,每日,政府資料開放授權條款-第1版,,2018/10/08 00:00,2018/10/11 12:08,檢驗地點、檢驗時間、pH值、水溫、餘氯mg/L、鎘mg/L、鉛mg/L、鉻mg/L、銅mg/L、鋅mg/L、鎳mg/L、氨氮mg/L、大腸桿菌群CFU/100mL、總菌落數CFU/100mL，註1:清水係指經淨水處理後輸送至用戶前之水質，依據飲用水水質標準經處理後可供飲用之項目辦理檢驗作業。
92423,新竹市醫事人員執業人數,新竹市政府,公共資訊,新竹市醫事人員執業人數,新竹各區各項醫事人員的執業人數,每日,政府資料開放授權條款-第1版,,2018/09/26 00:00,2018/10/11 12:11,新竹市醫事人員執業人數
92424,新竹市轄內醫院病床數,新竹市政府,公共資訊,新竹市轄內醫院病床數,新竹八家醫院病床數,每日,政府資料開放授權條款-第1版,,2018/09/26 00:00,2018/10/11 12:11,新竹市轄內醫院病床數
92425,新竹市精神療養機構,新竹市政府,公共資訊,新竹市精神療養機構,機構類別;機構名稱,每日,政府資料開放授權條款-第1版,,2018/09/26 00:00,2018/10/11 12:11,新竹市精神療養機構
92426,新竹市精神科診所,新竹市政府,公共資訊,新竹市精神科診所,機構類別;機構名稱,每日,政府資料開放授權條款-第1版,,2018/09/26 00:00,2018/10/11 12:12,新竹市精神科診所
92427,新竹市心理治療諮詢所,新竹市政府,公共資訊,新竹市心理治療諮詢所,機構類別;機構名稱,每日,政府資料開放授權條款-第1版,,2018/09/26 00:00,2018/10/11 12:12,新竹市心理治療諮詢所
92428,新竹市居家廢棄藥物諮詢站,新竹市政府,公共資訊,新竹市居家廢棄藥物諮詢站,新竹市居家廢棄藥物諮詢站,每日,政府資料開放授權條款-第1版,,2018/09/28 00:00,2018/10/11 12:12,新竹市居家廢棄藥物諮詢站
92429,新竹市交通違規取締統計,新竹市政府,公共資訊,新竹市交通違規取締統計,新竹市交通違規取締統計,每日,政府資料開放授權條款-第1版,,2018/09/17 00:00,2018/10/11 12:15,新竹市交通違規取締統計
92430,新竹市防空避難設備容納人數,新竹市政府,公共資訊,新竹市防空避難設備容納人數,新竹市防空避難設備容納人數,每日,政府資料開放授權條款-第1版,,2018/09/11 00:00,2018/10/11 12:15,新竹市防空避難設備容納人數
92431,新竹市政府各年度補助勞工教育及育樂活動概況,新竹市政府,公共資訊,新竹市政府各年度補助勞工教育及育樂活動概況統計表,106年度補助勞工教育及育樂活動概況,每日,政府資料開放授權條款-第1版,,2018/10/05 00:00,2018/10/11 12:20,新竹市政府各年度補助勞工教育及育樂活動概況統計表
92432,新竹市勞工育樂中心場地,新竹市政府,公共資訊,新竹市勞工育樂中心場地,新竹市勞工育樂中心場地,每日,政府資料開放授權條款-第1版,,2018/10/05 00:00,2018/10/11 12:20,新竹市勞工育樂中心場地
92433,新竹市不動產實價登錄資訊-買賣案件,新竹市政府,公共資訊,新竹市不動產實價登錄資訊-買賣案件之登錄資料,鄉鎮市區;交易標的;土地區段位置/建物區段門牌;土地移轉總面積[平方公尺];使用分區或編定;非都市土地使用分區;非都市土地使用地;交易年月;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建物移轉總面積[平方公尺];現況格局-房;現況格局-廳;現況格局-衛;現況格局-隔間;有無管理組織;總價[元];單價[元/平方公尺];車位類別;車位移轉...,每日,政府資料開放授權條款-第1版,,2018/10/03 00:00,2018/10/11 12:21,新竹市不動產實價登錄資訊-買賣案件之登錄資料
92434,新竹市房地產消費糾紛原因及來源明細統計表,新竹市政府,公共資訊,提供每季新竹市房地產消費糾紛原因及來源明細統計表,消費糾紛原因;已備查仲介;A;未備查仲介;B;非法仲介;C;仲介;D;代銷;E;建商;F;地政士;G;非不動產服務業;H;其他;I;小計,每日,政府資料開放授權條款-第1版,,2018/09/14 00:00,2018/10/11 12:23,提供每季新竹市房地產消費糾紛原因及來源明細統計表
92435,新竹市新舊建號資料,新竹市政府,公共資訊,因重測致土地標示變更及建築改良物之基地標示變更者，其建物位置圖、建物平面圖及其他有關簿冊圖卡，應依據變更登記結果訂正轉繪之,新段;新建號;舊段;舊建號,每日,政府資料開放授權條款-第1版,,2018/09/27 00:00,2018/10/11 12:23,因重測致土地標示變更及建築改良物之基地標示變更者，其建物位置圖、建物平面圖及其他有關簿冊圖卡，應依據變更登記結果訂正轉繪之
92436,107年新竹市政府各機關編制員額一覽表,新竹市政府,公共資訊,107年新竹市政府各機關編制員額一覽表,序號;機關名稱;編制員額數,每日,政府資料開放授權條款-第1版,,2018/10/01 00:00,2018/10/11 12:23,107年新竹市政府各機關編制員額一覽表
92437,新竹市家庭福利服務中心,新竹市政府,公共資訊,新竹市家庭福利服務中心資訊,新竹市家庭福利服務中心資訊,每日,政府資料開放授權條款-第1版,,2018/08/07 00:00,2018/10/11 12:27,新竹市家庭福利服務中心資訊
92438,新竹市老人福利機構歷年評鑑成績,新竹市政府,公共資訊,新竹市老人福利機構歷年評鑑成績、評鑑年度、機構名稱、負責人、地址、電話、收容對象、核家收容人數、立案日期、評鑑辦理單位,評鑑年度;評鑑成績;機構名稱;負責人;地址;電話;收容對象;核家收容人數;立案日期;評鑑辦理單位,每日,政府資料開放授權條款-第1版,,2018/08/07 00:00,2018/10/11 12:27,新竹市老人福利機構歷年評鑑成績、評鑑年度、機構名稱、負責人、地址、電話、收容對象、核家收容人數、立案日期、評鑑辦理單位
92439,新竹市中低收入老人補助裝置假牙,新竹市政府,公共資訊,新竹市中低收入老人補助裝置假牙相關資料,107年診所名單,每日,政府資料開放授權條款-第1版,,2018/09/28 00:00,2018/10/11 12:27,新竹市中低收入老人補助裝置假牙相關資料
92440,新竹市婦女心理輔導或家庭諮詢機構,新竹市政府,公共資訊,新竹市婦女心理輔導或家庭諮詢機構,婦女館提供免費心理諮商,每日,政府資料開放授權條款-第1版,,2018/09/26 00:00,2018/10/11 12:28,新竹市婦女心理輔導或家庭諮詢機構
92441,新竹市公園綠地可出借公告場所,新竹市政府,公共資訊,序號、場地名稱、場地位置、管理單位,序號;場地名稱;場地位置;管理單位,每日,政府資料開放授權條款-第1版,,2018/09/20 00:00,2018/10/11 12:30,序號、場地名稱、場地位置、管理單位
92442,新竹市親山步道,新竹市政府,公共資訊,序號、名稱、行政區、路線、總長(m),序號;名稱;行政區;路線;總長,每日,政府資料開放授權條款-第1版,,2018/09/27 00:00,2018/10/11 12:30,序號、名稱、行政區、路線、總長(m)
92443,新竹市各公園遊樂設施統計,新竹市政府,公共資訊,序號、行政區、公園名稱、位置、傳統遊具、特色或共融式遊具,序號;行政區;公園名稱;位置;傳統遊具;特色或共融式遊具,每日,政府資料開放授權條款-第1版,,2018/10/04 00:00,2018/10/11 12:31,序號、行政區、公園名稱、位置、傳統遊具、特色或共融式遊具
92444,新竹轉運站每月發車數量,新竹市政府,公共資訊,新竹轉運站國道客運發車班次數,新竹轉運站107年7月發車班次,每日,政府資料開放授權條款-第1版,,2018/09/06 00:00,2018/10/11 12:32,新竹轉運站國道客運發車班次數
92445,新竹市公共設施用地計畫面積,新竹市政府,公共資訊,新竹市公共設施用地計畫面積,項目;公園;綠地;廣場;道路;溝渠;兒童遊樂場;停車場,每日,政府資料開放授權條款-第1版,,2018/09/27 00:00,2018/10/11 12:33,新竹市公共設施用地計畫面積
92446,新竹市都市計畫土地使用發展現況統計,新竹市政府,公共資訊,新竹市都市計畫土地使用發展現況統計,都市計畫名稱;都市計畫區面積;都市發展用地總計計畫面積公頃;都市發展用地住宅區計畫面積公頃;都市發展用地商業區計畫面積公頃;都市發展用地工業區計畫面積公頃;都市發展用地其他分區計畫面積公頃;都市發展用地公共設施用地計畫面積公頃;非都市發展用地計畫面積公頃,每日,政府資料開放授權條款-第1版,,2018/09/27 00:00,2018/10/11 12:34,新竹市都市計畫土地使用發展現況統計
92447,新竹市各都市計畫土地使用內容類型分析,新竹市政府,公共資訊,新竹市各都市計畫土地使用內容類型分析,都市計畫名稱;住宅區面積;商業區面積;工業區面積;文教區面積;農業區面積;保護區面積;河川區面積,每日,政府資料開放授權條款-第1版,,2018/09/27 00:00,2018/10/11 12:35,新竹市各都市計畫土地使用內容類型分析
92504,印花稅104年第3季徵收季報表,屏東縣政府財稅局,投資理財,印花稅104年第3季徵收季報表,彙總自繳稅額大額繳納,每日,政府資料開放授權條款-第1版,,2018/10/08 00:00,2018/10/12 17:13,
92505,105年01月娛樂稅稅源表,屏東縣政府財稅局,投資理財,105年01月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:16,
92506,身心障礙免稅車輛數稅額統計表-每戶一輛(截至107年9月30日),屏東縣政府財稅局,公共資訊,身心障礙免稅車輛數稅額統計表-每戶一輛(截至107年9月30日),汽缸總排氣量;自用輛數 ;營業輛數 ;自用稅額;營業稅額,每日,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:17,
92507,105年02月娛樂稅稅源表,屏東縣政府財稅局,投資理財,105年02月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:17,
92508,105年03月娛樂稅稅源表,屏東縣政府財稅局,投資理財,105年03月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:18,
92509,105年04月娛樂稅稅源表,屏東縣政府財稅局,投資理財,105年04月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每日,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:18,
92510,105年05月娛樂稅稅源表,屏東縣政府財稅局,投資理財,105年05月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每日,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:19,
92511,105年06月娛樂稅稅源表,屏東縣政府財稅局,投資理財,105年06月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:20,
92512,105年07月娛樂稅稅源表,屏東縣政府財稅局,投資理財,105年07月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:20,
92513,105年08月娛樂稅稅源表,屏東縣政府財稅局,投資理財,105年08月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:22,
92514,105年09月娛樂稅稅源表,屏東縣政府財稅局,投資理財,105年09月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:22,
92515,105年10月娛樂稅稅源表,屏東縣政府財稅局,投資理財,105年10月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每日,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:23,
92516,105年使用牌照稅稅源統計表,屏東縣政府財稅局,公共資訊,105年使用牌照稅稅源統計表,汽缸總排氣量;車輛類別;免稅輛數;應稅輛數;稅額,每日,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:23,
92517,105年11月娛樂稅稅源表,屏東縣政府財稅局,投資理財,105年11月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每日,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:24,
92518,105年12月娛樂稅稅源表,屏東縣政府財稅局,投資理財,105年12月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:24,
92519,106年01月娛樂稅稅源表,屏東縣政府財稅局,投資理財,106年01月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:25,
92520,106年02月娛樂稅稅源表,屏東縣政府財稅局,投資理財,106年02月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:27,
92521,106年03月娛樂稅稅源表,屏東縣政府財稅局,投資理財,106年03月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:27,
92522,106年04月娛樂稅稅源表,屏東縣政府財稅局,投資理財,106年04月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:27,
92523,106年05月娛樂稅稅源表,屏東縣政府財稅局,投資理財,106年05月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:28,
92524,106年06月娛樂稅稅源表,屏東縣政府財稅局,投資理財,106年06月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:29,
92525,106年07月娛樂稅稅源表,屏東縣政府財稅局,投資理財,106年07月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:29,
92526,106年08月娛樂稅稅源表,屏東縣政府財稅局,投資理財,106年08月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:29,
92527,106年09月娛樂稅稅源表,屏東縣政府財稅局,投資理財,106年09月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:30,
92528,106年10月娛樂稅稅源表,屏東縣政府財稅局,投資理財,106年10月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:32,
92529,106年11月娛樂稅稅源表,屏東縣政府財稅局,投資理財,106年11月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:33,
92530,106年12月娛樂稅稅源表,屏東縣政府財稅局,投資理財,106年12月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:34,
92531,107年01月娛樂稅稅源表,屏東縣政府財稅局,投資理財,107年01月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:35,
92532,107年02月娛樂稅稅源表,屏東縣政府財稅局,投資理財,107年02月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:37,
92533,107年03月娛樂稅稅源表,屏東縣政府財稅局,投資理財,107年03月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:38,
92534,107年04月娛樂稅稅源表,屏東縣政府財稅局,投資理財,107年04月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每月,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:39,
92535,107年05月娛樂稅稅源表,屏東縣政府財稅局,投資理財,107年05月娛樂稅稅源表,電影0歌廳1撞球場2保齡球館3高爾夫球場4舞廳舞場5電子遊戲機6有節目餐飲業7視聽視唱業8其他9臨時公演,每日,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/12 17:40,
