資料集識別碼,資料集名稱,提供機關,服務分類,資料集描述,主要欄位說明,更新頻率,授權方式,相關網址,上架日期,詮釋資料更新時間,備註
93221,公務人員保障暨培訓委員會107年9月會計月報,公務人員保障暨培訓委員會,公共資訊,歲入累計表、經費累計表、平衡表、資本資產及其變動表、歲出用途別科目累計表、收入實現數與繳付公庫數分析表、支出實現數與公庫撥入數分析表、收入支出彙計表,會計年度;月份;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;原預算數;追加減數;截至本月止累計分配數_1;本月實現數;截至本月止累計實現數_2;應收收入數_3;分配數預算餘額_4;分支計畫編號;分支計畫名稱;用途別編號;用途別名稱;第一預備金;第二預備金;經費流用數;預算調整數;應付數;已分配尚未執行數;備註_預暫付數;基金別;會計分類;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額;備註;業務計畫或工作計畫;經資門;執行數;項目;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;一級用途別編號;一級用途別名稱;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_零用金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;金額_本月數;金額_累計數,不更新,政府資料開放授權條款-第1版,https://www.csptc.gov.tw/FileUpload/1278-13064/Documents/10709會計月報XML.zip,2018/10/15 00:00,2018/10/15 18:26,
92468,福建省政府107年9月份會計月報,福建省政府,公共資訊,歲入累計表等表,,每月,政府資料開放授權條款-第1版,,2018/10/11 00:00,2018/10/11 17:26,
93172,108年度民用航空局單位預算案,民用航空局,公共資訊,本資料集係為交通部民用航空局提供108年度單位預算案,民用航空局;民航局;單位預算案;預算,每日,政府資料開放授權條款-第1版,,2018/10/15 00:00,2018/10/15 10:10,
93173,玉山國家公園簡易炊煮區及吸菸區點位,內政部營建署,休閒旅遊,遊客得於區域內以簡易器具炊煮，如煮麵、燒開水及泡茶、咖啡等用，惟仍禁止烤肉、升火及其他大肆炊事、燒烤等行為。 國家公園為「除吸菸區外，不得吸菸；未設吸菸區，全面禁止吸菸」之場所,name;schema;description,每年,政府資料開放授權條款-第1版,,2018/09/27 16:31,2018/10/16 10:11,
93174,內政部建築研究所「優良綠建築作品甄選活動」得獎名單,內政部建築研究所,公共資訊,介紹本所106年度「優良綠建築作品甄選活動」得獎名單相關資訊,得獎作品;優良綠建築獎;綠建築榮譽獎;類別,每年,政府資料開放授權條款-第1版,,2018/10/15 10:06,2018/10/15 10:29,
93199,國家圖書館主動徵集內政部建築研究所之政府國際交換業務出版品清單,內政部建築研究所,公共資訊,介紹國家圖書館主動徵集內政部建築研究所之政府國際交換業務出版品之相關資料,序號;出版品名稱;備註,每年,政府資料開放授權條款-第1版,,2018/10/15 14:53,2018/10/15 15:04,
93200,內政部建築研究所研提公共政策網路參與平台「眾開講」建議議題清單,內政部建築研究所,公共資訊,介紹本所內政部建築研究所研提106年度公共政策網路參與平台「眾開講」建議議題主題,序號;建議議題主題,每年,政府資料開放授權條款-第1版,,2018/10/15 14:52,2018/10/15 15:04,
92372,國民健康署108年菸害防制及衛生保健基金預算案,衛生福利部國民健康署,生活安全及品質,５年來主要業務計畫分析表、用人費用明細、各項費用彙計表、員工人數彙計表、基金用途明細表、基金來源、用途及餘絀預計表、基金來源明細表、現金流量表明細、現金流量預計表、單位成本分析表、資本資產及長期負債明細表、預計平衡表,NAME;URL,每年,政府資料開放授權條款-第1版,,2018/10/09 00:00,2018/10/09 16:38,
93202,中國輸出入銀行總行及分行表,中國輸出入銀行,公共資訊,中國輸出入銀行總行及分行表,總分行別;地址;電話,不更新,政府資料開放授權條款-第1版,,2018/10/15 00:00,2018/10/15 16:49,
93203,中國輸出入銀行資本適足率表,中國輸出入銀行,公共資訊,中國輸出入銀行資本適足率表,年度;資本適足率%,不更新,政府資料開放授權條款-第1版,,2018/10/15 00:00,2018/10/15 16:49,
93204,中國輸出入銀行員工學歷分布表,中國輸出入銀行,公共資訊,中國輸出入銀行員工學歷分布表,年度;博士學歷比率%;碩士學歷比率%;大專學歷比率%;高中學歷比率%;高中以下學歷比率%,不更新,政府資料開放授權條款-第1版,,2018/10/15 00:00,2018/10/15 16:49,
93206,中國輸出入銀行平均服務年資表,中國輸出入銀行,公共資訊,中國輸出入銀行平均服務年資表,年度;員工人數;平均年歲;平均服務年資,不更新,政府資料開放授權條款-第1版,,2018/10/15 00:00,2018/10/15 16:49,
93207,中國輸出入銀行中小企業單一服務窗口,中國輸出入銀行,公共資訊,中國輸出入銀行中小企業單一服務窗口,總分行別;窗口人員;電話,不更新,政府資料開放授權條款-第1版,,2018/10/15 00:00,2018/10/15 16:49,
92490,基隆市不動產買賣實價登錄Open Data(107年8月買賣登記案件),基隆市政府地政處,購屋及遷徙,不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。,,每月,政府資料開放授權條款-第1版,,2018/10/12 00:00,2018/10/15 17:38,
92492,基隆市不動產買賣實價登錄Open Data(107年7月買賣登記案件),基隆市政府地政處,購屋及遷徙,不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。,,每月,政府資料開放授權條款-第1版,http://plvr.land.moi.gov.tw/DownloadOpenData;http://plvr.land.moi.gov.tw/DownloadOpenData;http://plvr.land.moi.gov.tw/DownloadOpenData,2018/10/12 00:00,2018/10/15 17:38,
92493,基隆市不動產買賣實價登錄Open Data(107年6月買賣登記案件),基隆市政府地政處,購屋及遷徙,不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。,,每月,政府資料開放授權條款-第1版,http://plvr.land.moi.gov.tw/DownloadOpenData;http://plvr.land.moi.gov.tw/DownloadOpenData;http://plvr.land.moi.gov.tw/DownloadOpenData,2018/10/12 00:00,2018/10/15 17:38,
92498,基隆市不動產買賣實價登錄Open Data(107年5月買賣登記案件),基隆市政府地政處,購屋及遷徙,不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。,,每月,政府資料開放授權條款-第1版,http://plvr.land.moi.gov.tw/DownloadOpenData;http://plvr.land.moi.gov.tw/DownloadOpenData;http://plvr.land.moi.gov.tw/DownloadOpenData,2018/10/12 00:00,2018/10/15 17:38,
92499,基隆市不動產買賣實價登錄Open Data(107年4月買賣登記案件),基隆市政府地政處,購屋及遷徙,不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。,,每月,政府資料開放授權條款-第1版,http://plvr.land.moi.gov.tw/DownloadOpenData;http://plvr.land.moi.gov.tw/DownloadOpenData;http://plvr.land.moi.gov.tw/DownloadOpenData,2018/10/12 00:00,2018/10/15 17:38,
92500,基隆市不動產買賣實價登錄Open Data(107年3月買賣登記案件),基隆市政府地政處,購屋及遷徙,不動產賣賣案件實價登錄資訊，包含標的位置(去識別化)、面積、總價等資訊。,鄉鎮市區;交易標的;土地區段位置/建物區段門牌;土地移轉總面積(平方公尺);都市土地使用分區;非都市土地使用分區;非都市土地使用編定;交易年月日;交易筆棟數;移轉層次;總樓層數;建物型態;主要用途;主要建材;建築完成年月;建物移轉總面積(平方公尺);建物現況格局-房;建物現況格局-廳;建物現況格局-衛;建物現況格局-隔間;有無管理組織;總價(元);單價(元/平方公尺);車位類別;車位移轉總面積(平方公尺);車位總價(元);備註;編號,每月,政府資料開放授權條款-第1版,http://plvr.land.moi.gov.tw/DownloadOpenData;http://plvr.land.moi.gov.tw/DownloadOpenData;http://plvr.land.moi.gov.tw/DownloadOpenData,2018/10/12 00:00,2018/10/15 17:38,
92614,104年12月份土石特別稅績徵表,屏東縣政府財稅局,投資理財,104年12月份土石特別稅績徵表,查定數實徵數,每日,政府資料開放授權條款-第1版,,2018/10/13 00:00,2018/10/14 11:23,
93171,108年度新北市總預算案歲出政事別預算總表,新北市政府主計處,公共資訊,"1.108年度新北市總預算案歲出政事別預算總表 2.單位：新臺幣千元 3.完整資料詳參""新北市政府主計處網頁->總預算->108年度預算案""(http://www.bas.ntpc.gov.tw/download/?mode=edit&type_id=10932)或電洽主計處查詢。",field1;field2;field3;field4,每年,政府資料開放授權條款-第1版,,2018/10/15 09:33,2018/10/15 09:33,
93175,108年度新北市總預算案歲出機關別預算比較總表,新北市政府主計處,公共資訊,"1.108年度新北市總預算案歲出機關別預算比較總表 2.單位：新臺幣千元 3.完整資料詳參""新北市政府主計處網頁->總預算->108年度預算案""(http://www.bas.ntpc.gov.tw/download/?mode=edit&type_id=10932)或電洽主計處查詢。",field1;field2;field3;field4;field5,每年,政府資料開放授權條款-第1版,,2018/10/15 10:42,2018/10/15 10:42,
93198,新北市地政士業務檢查紀錄表-林口區,新北市政府地政局,公共資訊,本市開業地政士進行業務檢查紀錄資料-林口區,No;Date;District;Name;Result,每季,政府資料開放授權條款-第1版,,2018/10/15 14:56,2018/10/15 15:03,依品質檢測結果更新主要欄位說明
93214,108年度新北市總預算案歲出機關別預算總表,新北市政府主計處,公共資訊,"1.108年度新北市總預算案歲出機關別預算總表 2.單位：新臺幣千元 3.完整資料詳參""新北市政府主計處網頁->總預算->108年度預算案""(http://www.bas.ntpc.gov.tw/download/?mode=edit&type_id=10932)或電洽主計處查詢。",field1;field2;field3;field4,每年,政府資料開放授權條款-第1版,,2018/10/15 17:35,2018/10/15 17:35,
93610,108年度新北市附屬單位預算營業基金損益綜計表(依收支科目分列)(預算案),新北市政府主計處,公共資訊,"1.108年度新北市附屬單位預算營業基金損益綜計表(依收支科目分列)(預算案) 2.單位：新臺幣千元 3.各項欄位說明詳參""新北市政府主計處網頁->附屬單位預算及綜計表->108年度附屬單位預算案""( http://www.bas.ntpc.gov.tw/download/?mode=edit&type_id=10933)或電洽主計處查詢。",field1;field2;field3;field4;field5;field6;field7,每年,政府資料開放授權條款-第1版,,2018/10/16 10:26,2018/10/16 10:27,
93222,花蓮縣地方稅務局檔案閱覽抄錄複製收費標準-檔案複製收費標準表,花蓮縣政府,公共資訊,依「花蓮縣地方稅務局檔案應用作業要點」第12點第1項閱覽、抄錄或複製檔案，依國家發展委員會檔案管理局所訂定之檔案閱覽抄錄複製收費標準辦理；閱覽、抄錄檔案每二小時以收取新台幣二十元為原則，不足二小時，以二小時計算。其另需提供郵寄服務者，郵遞費用以實支數額計算，每次並加收處理費新台幣五十元。有關收費所開立之收據併同檔案複製品於檔案應用完畢後交與申請人。,服務類型;外觀形式;複製或交付方式;複製格式;收費標準;備註,每日,政府資料開放授權條款-第1版,,2018/10/15 00:00,2018/10/16 00:08,無
93223,機車汽缸排氣量對應稅額表,花蓮縣政府,公共資訊,機車汽缸排氣量對應稅額表,汽缸總排氣量;稅額,每日,政府資料開放授權條款-第1版,,2018/10/15 00:00,2018/10/16 04:41,無
92622,107年度河川水質監測資料,高雄市政府消防局,公共資訊,提供河川水質監測資料,Name;NO;Date;Temperature;Water_temperature;Salt;pH;Conductivity;Suspended_solids;COD;BOD5;Dissolved_oxygen;Cl;Nitrate_nitrogen;Ammonia_nitrogen;TP;E-coli;Pb;Cd;Cu;Fe;Zn;Cr;Ni;Hg,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/107river-water-quality;http://data.kcg.gov.tw/dataset/107river-water-quality;http://data.kcg.gov.tw/dataset/107river-water-quality;http://data.kcg.gov.tw/dataset/107river-water-quality;http://data.kcg.gov.tw/dataset/107river-water-quality;http://data.kcg.gov.tw/dataset/107river-water-quality;http://data.kcg.gov.tw/dataset/107river-water-quality;http://data.kcg.gov.tw/dataset/107river-water-quality;http://data.kcg.gov.tw/dataset/107river-water-quality,2018/10/14 23:11,2018/10/15 07:13,
92623,107年高雄市政府1999話務中心服務量趨勢圖,高雄市政府消防局,公共資訊,提供107年各月高雄市政府1999話務中心服務量趨勢圖,提供107年各月高雄市政府1999話務中心服務量趨勢圖說明： ;進線總電話數=IVR總進線數 ;按1轉客服人員數=IVR總進線後，按1轉接專人數 ;客服人員應答數=;按1轉客服人員數-;電話掛斷數 ;電話掛斷數=;客服人員應答數 ;電話外撥數=話務人員績效日報表之電話外撥數 ;電話處理總數=;進線總電話數+;電話外撥數 ;服務水準%=20秒內專人接聽數/;客服人員應答數*100 ;平均等待時間=進線電話總等待時間/;按1轉客服人員數 ;平均通話時間=進線電話總通話時間/;客服人員應答數,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/107-1999;http://data.kcg.gov.tw/dataset/107-1999;http://data.kcg.gov.tw/dataset/107-1999;http://data.kcg.gov.tw/dataset/107-1999;http://data.kcg.gov.tw/dataset/107-1999;http://data.kcg.gov.tw/dataset/107-1999;http://data.kcg.gov.tw/dataset/107-1999;http://data.kcg.gov.tw/dataset/107-1999;http://data.kcg.gov.tw/dataset/107-1999,2018/10/14 03:59,2018/10/15 23:30,
92624,107年高雄市政府1999話務中心派工受理前三名機關統計表,高雄市政府消防局,公共資訊,提供107年高雄市政府1999話務中心派工受理前三名機關統計表,提供107年高雄市政府1999話務中心派工受理前三名機關統計表執行機關;派工件數;受理比率,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/107-1999-3;http://data.kcg.gov.tw/dataset/107-1999-3;http://data.kcg.gov.tw/dataset/107-1999-3;http://data.kcg.gov.tw/dataset/107-1999-3;http://data.kcg.gov.tw/dataset/107-1999-3;http://data.kcg.gov.tw/dataset/107-1999-3;http://data.kcg.gov.tw/dataset/107-1999-3;http://data.kcg.gov.tw/dataset/107-1999-3;http://data.kcg.gov.tw/dataset/107-1999-3,2018/10/14 03:57,2018/10/15 23:30,
92625,107年高雄市政府1999話務中心客服人員滿意度指標,高雄市政府消防局,公共資訊,提供107年高雄市政府1999話務中心客服人員滿意度指標,"提供107年高雄市政府1999話務中心客服人員滿意度指標問卷樣本數：777""統計起日;"",""迄日"",""問題各項滿意度指標 %""",每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/107-1999-2;http://data.kcg.gov.tw/dataset/107-1999-2;http://data.kcg.gov.tw/dataset/107-1999-2;http://data.kcg.gov.tw/dataset/107-1999-2;http://data.kcg.gov.tw/dataset/107-1999-2;http://data.kcg.gov.tw/dataset/107-1999-2;http://data.kcg.gov.tw/dataset/107-1999-2;http://data.kcg.gov.tw/dataset/107-1999-2;http://data.kcg.gov.tw/dataset/107-1999-2,2018/10/14 03:55,2018/10/15 23:30,
92626,寺廟教會名冊,高雄市政府消防局,公共資訊,提供寺廟教會資訊，包含寺廟名稱、宗教別、聯絡電話、場所縣市、場所區域、場所地址、負責人、登記證字號、主祀神佛像、財團法人名稱、建別、組織型態等資料,編號;財團法人名稱;場所縣市;場所區域;場所地址;聯絡電話;負責人;宗教別;法院設立日期,每月,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/temple-church-lists;http://data.kcg.gov.tw/dataset/temple-church-lists;http://data.kcg.gov.tw/dataset/temple-church-lists,2018/10/13 04:06,2018/10/15 23:31,
92627,高雄市指定藥癮戒治機構及替代治療機構及非鴉片類藥癮治療補助機構,高雄市政府消防局,就醫,"機構名稱,科別,聯繫電話",機構名稱;科別;聯繫電話;服務內容,每年,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/drugaddictiontreatmenttoreject,2018/10/09 09:04,2018/10/15 23:31,
92628,107年高雄市不動產買賣實價登錄資料下載,高雄市政府消防局,公共資訊,提供高雄市107年各季實價登錄買賣成交案件資訊,高雄市107年第1季實價登錄買賣成交案件資訊,每日,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/107realpricedata;http://data.kcg.gov.tw/dataset/107realpricedata,2018/10/09 08:04,2018/10/15 23:31,
92629,高雄市公務人力最近5年訓練人次統計分析,高雄市政府消防局,求學及進修,高雄市公務人力最近5年訓練人次統計分析,高雄市公務人力最近5年訓練人次統計分析,每年,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/csdi,2018/10/09 07:15,2018/10/15 23:31,
92630,高雄市政府公務人力發展計畫,高雄市政府消防局,公共資訊,提供高雄市政府公務人力發展計畫,班期代號;班期名稱;訓練研習對象;開班目的;核心課程;預定開班日期,每年,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/human-development-plan,2018/10/09 07:11,2018/10/15 23:31,
92631,高雄市精神護理之家,高雄市政府消防局,老年安養,機構名稱、通訊地址、電話,機構名稱;通訊地址;聯繫電話,每年,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/mentalhealthresources,2018/10/09 06:39,2018/10/15 07:14,
92632,高雄市心理諮商機構,高雄市政府消防局,就醫,機構名稱、行政區、地址、電話、傳真、網址,機構名稱;行政區;地址;電話;傳真;網址,每年,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/psychologicalconsultative,2018/10/09 06:38,2018/10/15 07:14,
92633,高雄市精神醫療機構,高雄市政府消防局,就醫,機構名稱、區別、地址、電話、服務內容,機構名稱;區別;地址;電話;服務內容,每年,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/kaohsiung-city-mental-health-care-resources,2018/10/09 06:37,2018/10/15 07:14,
92634,高雄市二代戒菸合約機構,高雄市政府消防局,就醫,醫事機構類別、醫事機構名稱、電話、區號、地址、給藥、衛教,名稱;電話;區號;地址;給藥;衛教,每年,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/smokingcessation,2018/10/09 06:37,2018/10/15 07:14,
92635,高雄市精神復健機構,高雄市政府消防局,就醫,機構類型、名稱、通訊地址、聯繫電話,機構類型;名稱;通訊地址;聯繫電話,每年,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/mentalrehabilitationinstitutions,2018/10/09 06:37,2018/10/15 07:14,
92636,高雄市心理加油站服務據點,高雄市政府消防局,生育保健,單位名稱、地址、電話,"機構名稱,行政區,地址,電話,傳真,網址,電子郵件",每年,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/kaohsiung-city-psychological-service-station,2018/10/09 06:08,2018/10/15 07:14,
92637,107年高雄市建物第一次登記統計,高雄市政府消防局,購屋及遷徙,107年高雄市建物第一次登記統計,區名;棟;數;面積,每月,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/first-built-registration107;http://data.kcg.gov.tw/dataset/first-built-registration107;http://data.kcg.gov.tw/dataset/first-built-registration107;http://data.kcg.gov.tw/dataset/first-built-registration107;http://data.kcg.gov.tw/dataset/first-built-registration107;http://data.kcg.gov.tw/dataset/first-built-registration107;http://data.kcg.gov.tw/dataset/first-built-registration107;http://data.kcg.gov.tw/dataset/first-built-registration107;http://data.kcg.gov.tw/dataset/first-built-registration107,2018/10/09 01:49,2018/10/15 23:32,
92638,107年高雄市不動產抵押權設定統計,高雄市政府消防局,公共資訊,107年高雄市不動產抵押權設定統計,區名;件數;土地筆數;土地面積;建物棟;數;建物面積,每月,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/re-mortgage-statistics107;http://data.kcg.gov.tw/dataset/re-mortgage-statistics107;http://data.kcg.gov.tw/dataset/re-mortgage-statistics107;http://data.kcg.gov.tw/dataset/re-mortgage-statistics107;http://data.kcg.gov.tw/dataset/re-mortgage-statistics107;http://data.kcg.gov.tw/dataset/re-mortgage-statistics107;http://data.kcg.gov.tw/dataset/re-mortgage-statistics107;http://data.kcg.gov.tw/dataset/re-mortgage-statistics107;http://data.kcg.gov.tw/dataset/re-mortgage-statistics107,2018/10/09 01:48,2018/10/15 23:32,
92639,107年高雄市不動產拍賣統計,高雄市政府消防局,購屋及遷徙,107年高雄市不動產拍賣統計,"區名,件數,土地筆數,土地面積;,建物棟;數,建物面積;,",每月,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/107opdata;http://data.kcg.gov.tw/dataset/107opdata;http://data.kcg.gov.tw/dataset/107opdata;http://data.kcg.gov.tw/dataset/107opdata;http://data.kcg.gov.tw/dataset/107opdata;http://data.kcg.gov.tw/dataset/107opdata;http://data.kcg.gov.tw/dataset/107opdata;http://data.kcg.gov.tw/dataset/107opdata;http://data.kcg.gov.tw/dataset/107opdata,2018/10/09 01:44,2018/10/15 23:32,
92640,107年高雄市不動產買賣統計,高雄市政府消防局,購屋及遷徙,107年高雄市不動產買賣統計,"區名,件數,土地筆數,土地面積;,建物棟;數,建物面積;,",每月,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/107kaohs;http://data.kcg.gov.tw/dataset/107kaohs;http://data.kcg.gov.tw/dataset/107kaohs;http://data.kcg.gov.tw/dataset/107kaohs;http://data.kcg.gov.tw/dataset/107kaohs;http://data.kcg.gov.tw/dataset/107kaohs;http://data.kcg.gov.tw/dataset/107kaohs;http://data.kcg.gov.tw/dataset/107kaohs;http://data.kcg.gov.tw/dataset/107kaohs,2018/10/09 01:43,2018/10/15 23:32,
92641,高雄市最新債務資訊,高雄市政府消防局,公共資訊,提供高雄市最新債務資訊,項目;1年以上債務未償餘額;短期債務未償餘額;平均每人負擔債務;自償性債務未償餘額_含非營業特種基金,每月,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/latest-debt;http://data.kcg.gov.tw/dataset/latest-debt,2018/10/08 08:45,2018/10/15 23:33,
92642,高雄市公墓禁葬資訊,高雄市政府消防局,公共資訊,提供公墓禁葬資訊，包含公墓區域、名稱、禁葬與否等資料,區域;公墓名稱;禁葬與否,每月,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/burial-banned;http://data.kcg.gov.tw/dataset/burial-banned;http://data.kcg.gov.tw/dataset/burial-banned;http://data.kcg.gov.tw/dataset/burial-banned,2018/10/06 12:13,2018/10/15 07:15,
92643,高雄市墳墓及納骨塔使用情形,高雄市政府消防局,公共資訊,高雄市納骨塔櫃位、神主牌、樹葬、海葬使用情形資訊,納骨塔所在區;名稱;可使用神主牌;已使用神主牌;未使用神主牌資訊,每月,政府資料開放授權條款-第1版,http://data.kcg.gov.tw/dataset/cemetery-columbarium-usage;http://data.kcg.gov.tw/dataset/cemetery-columbarium-usage;http://data.kcg.gov.tw/dataset/cemetery-columbarium-usage;http://data.kcg.gov.tw/dataset/cemetery-columbarium-usage,2018/10/06 12:06,2018/10/15 07:15,
