資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
臺南市衛生所列表,6835,本資料集主要提供臺南市衛生所列表,單位名稱;電話;傳真;地址;電子郵件信箱 ;緯度;經度,臺南市政府衛生局
臺南市公共衛生藥師名冊,6836,臺南市公共衛生藥師名冊,,臺南市政府衛生局
臺南市哺(集)乳室設置機構,6837,本資料集提供臺南市哺(集)乳室設置機構設置地點與相關聯絡資訊,ID;場所名稱;地址;電話;緯度;經度,臺南市政府衛生局
臺南市機車定檢站地址,7000,本資料集提供臺南市機車定檢站地址資訊。,序號;站號;定檢站名稱;電話;地址;許可期限;廠牌,臺南市政府環境保護局
臺南市電動機車充電站址,7001,本資料集提供臺南市電動機車充電站址資訊。,充電站地點;行政區;地址;設置位置;供電時段;充電費用;備註,臺南市政府環境保護局
臺南市病媒防治業者名單,7002,本資料集提供臺南市病媒防治業者名單資訊。 資料來源：https://mdc.epa.gov.tw/,許可執照字號;證照狀態;廠商名稱;負責人姓名;發證單位;發證日期;電話,臺南市政府環境保護局
臺南市核准身障福利團體設置舊衣回收箱,7003,本資料集提供臺南市核准身障福利團體設置舊衣回收箱資訊。,編號;申請協會;機構地址;聯絡人;連絡電話;區域;里別;申請位置;核定編號;核定字號;核准日期;核准設置期間,臺南市政府環境保護局
臺南市廢棄物清除處理機構,7004,本資料集提供臺南市廢棄物清除處理機構資訊。,類別;機構管編;機構名稱;級別;機構電話;傳真電話;機構地址;場廠地址;發證日期;有效期限;許可證字號,臺南市政府環境保護局
臺南市公廁地址,7005,本資料集提供臺南市公廁地址資訊。,序;公廁編號;公廁標的;公廁名稱;地址;經度;緯度,臺南市政府環境保護局
108年臺南市不動產買賣統計表,7542,年月、行政區、 土地件數、土地面積平方公尺、建物件數、建物面積,年月;行政區; 土地件數;土地面積;建物件數;建物面積,臺南市政府地政局
臺南市公共圖書館聯絡資訊,7543,本資料集主要提供臺南市公共圖書館聯絡資訊,館別;地址;電話;開放時間;X坐標;Y坐標,臺南市政府文化局
古蹟資料,7544,本資料集主要提供臺南市古蹟資訊,編號;類別;名稱;等級;位置;公告時間,臺南市政府文化局
臺南市居家護理機構,7626,本資料集主要提供臺南市居家護理機構列表,機構名稱;機構代碼;地址;負責人;電話;經度;緯度;編號;e-mail,臺南市政府衛生局
臺南市餐飲衛生優良店,7627,本資料集主要提供臺南市年度餐飲衛生優良店,年度;市招名稱;類別;區別;地址;等級;緯度;經度;店家名稱;優良級;店家類別;營業地址;序號;級別;標章編號;地址<br>,臺南市政府衛生局
臺南市護理之家,7682,本資料集主要提供臺南市護理之家列表,編號;機構名稱;機構代碼;地址;負責人;電話;一般床許可數;一般床開放數;收住呼吸器依賴個案床許可數;收住呼吸器依賴個案床開放數;日間照護開放數;區別;緯度;經度,臺南市政府衛生局
臺南市自主衛生管理評核優良商家,7684,本資料集主要提供臺南市自主衛生管理評核優良商家,序號;業別;年度;得獎商號名稱;地址;電話;等級;等級<br>,臺南市政府衛生局
臺南市低碳餐廳,7770,101-108年度臺南市政府衛生局輔導通過低碳飲食行動餐廳認證標章餐廳,編號;區別;餐廳名稱;地址;電話,臺南市政府衛生局
臺南市65歲以上長者及55歲以上原住民免費裝置全口活動假牙計劃合約醫療院所,9372,本資料集為該年度臺南市65歲以上老人免費裝置全口活動假牙計劃合約醫療院所資訊,地區;院所名稱;特殊需求者;地址;電話;緯度;經度,臺南市政府衛生局
大台南公車站牌資料,9531,請參閱交通部頒定「公共運輸旅運資料標準(V2.0)」，StopUID、StopID、AuthorityID、Zh_tw、En、PositionLat、PositionLon,StopUID;StopID;AuthorityID;Zh_tw;En;PositionLat;PositionLon,臺南市政府交通局
臺南市最新債務訊息,21983,提供臺南市最新公共債務情形,項目;1年以上債務未償餘額;短期債務未償餘額;人口數;平均每人負擔債務;自償性債務未償餘額含非營業特種金,臺南市政府財政稅務局
臺南市社會福利機構空位查詢及評鑑資料,52902,提供臺南市社會福利機構空位查詢及評鑑資料,連結網址,臺南市政府社會局
學習資源網,52986,本資料集提供學習資源網資料 學習資源網JSON 參數說明 五個參數為ResourceTypeID(1為教案， 2為教材，3為著作)，AreaID(領域代碼)，Keyword(關鍵字)，PageSize(每頁筆數)，PageIndex(第幾頁),ResourceID;ResourceName;ResourceTypeName;Description;Source;AreaName;IsCCID;URL;QuotedTimes;ReadTimes;CreateTime,臺南市政府教育局
臺南農產面積及產量資料,52989,提供臺南農產面積及產量資料,作物別;種植面積[公頃];每公頃收量[公斤];收量[公斤];栽培量[千包];單位產量[公斤];生產量[公斤];每公頃產量[公斤];種植面積_公頃;每公頃生產價值_元;收量;種植面積[坪];每坪收量[公斤];每公頃生產價值[元];生產價值[元];每公頃收量_公斤;收量_公斤;每株收量_公斤;栽培量_千包;單位產量_公斤;種植面積_坪;每坪收量_公斤,臺南市政府農業局
娛樂稅稅源月報表,52990,提供本市電影等11大類32細項娛樂業當月查定、申報家數及當月查定(報繳)、實徵稅額等資料，其中營業細項代碼請參考娛樂稅營業細項及代碼對照表資料集,年月;課稅方式;營業項目;家數;本月報繳或查定金額;本月實徵稅額;營業細項代碼;資料年月;本月報繳稅額,臺南市政府財政稅務局
108年臺南市市售食品抽驗不符合規定明細,53225,本資料集主要提供臺南市市售食品抽驗不符合規定明細列表,序號;物品名稱;包裝或散裝;抽驗日期;來源商名稱;市鄉鎮區;來源商地址;檢驗項目;不合格原因;物品編號;產品名稱,臺南市政府衛生局
108年臺南市食品器具、食品容器或包裝、食品用洗潔劑檢驗結果,53232,食品器具、食品容器或包裝、食品用洗潔劑檢驗結果,序號;稽查日期;受稽查廠商;產品名稱;檢驗項目;檢驗值;檢驗結果,臺南市政府衛生局
軍人公墓(忠靈祠)葬厝表,53258,臺南市軍人公墓(忠靈祠)葬厝表,月份;單櫃容量;雙櫃容量;上月底已存厝-現役單櫃;上月底已存厝-現役雙櫃;上月底-退除役單櫃;上月底-退除役雙櫃;本月存厝-退除役單櫃;本月存厝-退除役雙櫃;累計存厝-單櫃;累計存厝-雙櫃;餘容量-單櫃;餘容量-雙櫃;餘容量-雙櫃<br>,臺南市政府民政局
108年臺南市不動產拍賣統計表,53259,年月、行政區、 土地件數、土地面積平方公尺、建物件數、建物面積平方公尺,年月;行政區; 土地件數;土地面積;建物件數;建物面積,臺南市政府地政局
108年臺南市建物第一次移轉統計表,53260,年月、區名、六層以下筆數、六層以下面積平方公尺、七層以上筆數、七層以上面積平方公尺,年月;區名;六層以下筆數;六層以下面積;七層以上筆數;七層以上面積;六層以下面積M2;七層以上面積M2,臺南市政府地政局
108年臺南市建物第一次登記統計表,53261,年月、區名、六層以下筆數、六層以下面積平方公尺、七層以上筆數、七層以上面積平方公尺,年月;區名;六層以下筆數;六層以下面積;七層以上筆數;七層以上面積;六層以下面積M2;七層以上面積M2,臺南市政府地政局
施工建案明細表,53263,提供臺南市申請施工建案相關資料，,序號;執照號碼;行政區;段名;地號;母號;子號;X;Y;建築地點;發照日期;核准日期;開工日期;使用分區;基地面積;構造別;建築面積;預定完工日;序號 ;執照號碼 ;起造人 ;建築地點 ;發照日期 ;開工日期 ;承造人 ;承造人住址 ;承造人電話;起造人;設計人;監造人;承造人;承造人住址,臺南市政府工務局
臺南市房屋標準單價表,53264,本資料集提供臺南市房屋標準單價表，自108年7月起適用,總層數;第一類用途構造別為鋼骨造或鋼骨混凝土造或鋼骨鋼筋混凝土造;第二類用途構造別為鋼骨造或鋼骨混凝土造或鋼骨鋼筋混凝土造;第三類用途構造別為鋼骨造或鋼骨混凝土造或鋼骨鋼筋混凝土造;第四類用途構造別為鋼骨造或鋼骨混凝土造或鋼骨鋼筋混凝土造;第一類用途構造別為鋼筋混凝土造或預鑄混凝土造;第二類用途構造別為鋼筋混凝土造或預鑄混凝土造;第三類用途構造別為鋼筋混凝土造或預鑄混凝土造;第四類用途構造別為鋼筋混凝土造或預鑄混凝土造;第一類用途構造別為加強磚造;第二類用途構造別為加強磚造;第三類用途構造別為加強磚造;第四類用途構造別為加強磚造;各種用途鋼鐵造200平方公尺以上;各種用途鋼鐵造未達200平方公尺;各種用途木或石或磚造;各種用途土或竹造;第三類用途構造別鋼骨造或鋼骨混凝土造或鋼骨鋼筋混凝土造;第四類用途構造為鋼骨造或鋼骨混凝土造或鋼骨鋼筋混凝土造;分類;鋼骨造或鋼骨混凝土造或鋼骨鋼筋混凝土造;鋼筋混凝土造或預鑄混凝土造;加強磚造,臺南市政府財政稅務局
臺南市房屋路段等級表,53265,提供臺南市房屋路段等級表108年7月1日起適用,街路名稱;起迄地點;地段率%;行政區;街路名稱或里; 起迄地點,臺南市政府財政稅務局
臺南市最近5年房屋稅綜合統計表,53266,臺南市最近5年房屋稅綜合統計表,年度;戶數-應稅;戶數-免稅;面積-應稅;面積-免稅;現值-應稅;現值-免稅;本稅,臺南市政府財政稅務局
臺南市房屋稅稅籍統計表,53267,提供臺南市房屋稅稅籍統計,年度;類別;項目;鋼骨混凝土造戶數;鋼骨混凝土造面積;鋼骨混凝土造現值;鋼骨造戶數;鋼骨造-面積;鋼骨造現值;鋼骨鋼筋混凝土造戶數;鋼骨鋼筋混凝土造面積;鋼骨鋼筋混凝土造現值;鋼筋混凝土造戶數;鋼筋混凝土造面積;鋼筋混凝土造現值;加強磚造戶數;加強磚造面積;加強磚造現值;預鑄混凝土造戶數;預鑄混凝土造面積;預鑄混凝土造現值;咾砧石造戶數;咾砧石造面積;咾砧石造現值;鋼鐵造未達200平方公尺戶數;鋼鐵造未達200平方公尺面積;鋼鐵造未達200平方公尺現值;鋼鐵造200平方公尺以上戶數;鋼鐵造200平方公尺以上面積;鋼鐵造200平方公尺以上現值;雜木以外戶數;雜木以外面積;雜木以外現值;雜木戶數;雜木面積;雜木現值;卵石混凝土造戶數;卵石混凝土造面積;卵石混凝土造現值;磚石造戶數;磚石造面積;磚石造現值;土磚混合造戶數;土磚混合造面積;土磚混合造現值;竹造戶數;竹造面積;竹造現值;冷氣機戶數;冷氣機面積;冷氣機現值;升降機戶數;升降機面積;升降機現值;純土造戶數;純土造面積;純土造現值;充氣屋戶數;充氣屋面積;充氣屋現值;油槽戶數;油槽面積;油槽現值;其他戶數;其他面積;其他現值;鋼骨造面積;鋼鐵造_200平方公尺以上-面積;鋼鐵造_200平方公尺以上-現值,臺南市政府財政稅務局
臺南市房屋用途類別及用途細類別對照表,53268,本資料集提供臺南市房屋用途類別及用途細類別對照表,構造別;分類;用途代碼;用途名稱,臺南市政府財政稅務局
臺南市地價稅稅率及稅額計算表,53269,本資料集提供臺南市各稅地種類地價稅稅率及稅額計算式,稅地種類;稅額計算式;稅額計算表,臺南市政府財政稅務局
職業訓練年度招生簡章,53270,本資料集提供職業訓練年度招生簡章(本資料集時間為106-107年度),編號;訓練單位;班別名稱;負擔費用;訓練時數;訓練人數;報名截止日期;預定受訓起訖日期;預定每週上課時間;承辦地址;洽詢電話;聯絡人,臺南市政府勞工局
臺南市各項稅捐實徵淨額與預算數及上年同期比較,53271,臺南市各項稅捐實徵淨額與預算數及上年同期比較,年月;稅目;本月實徵數本年度;本月實徵數以前年度;本月退還以前年度歲入款;本月實徵淨額;本月分配預算數;上年同期實徵淨額<br>;截至本月底止累計實徵數本年度;截至本月底止累計實徵數以前年度;截至本月底止累計退還以前年度歲入款;截至本月底止累計實徵淨額;同期分配預算數;上年同期累計實徵淨額,臺南市政府財政稅務局
臺南市繳稅方式統計表,53272,臺南市繳稅方式統計表,年度;稅目;繳稅方式;件數,臺南市政府財政稅務局
他縣市稅捐機關代發本市資料統計,53273,他縣市稅捐機關代發本市資料統計,各縣市;108年;107年;106年;105年;104年;103年,臺南市政府財政稅務局
本局代發他縣市稅捐機關作業統計,53274,本局代發他縣市稅捐機關作業統計,各縣市;108年;107年;106年;105年;104年;103年,臺南市政府財政稅務局
臺南市網路與臨櫃申報件數統計表,53275,臺南市網路與臨櫃申報件數統計表,資料年度;稅目別;網路申報件數;臨櫃件數,臺南市政府財政稅務局
臺南市全功能服務櫃臺統計表,53276,臺南市全功能服務櫃臺統計表,年度;服務項目;件數;跨機關件數,臺南市政府財政稅務局
臺南市印花稅徵收,53277,臺南市印花稅徵收,年月;來源別;金額;1月金額;1月件數;2月金額;2月件數;3月金額;3月件數;4月金額;4月件數;5月金額;5月件數;6月金額;6月件數;7月金額;7月件數;8月金額;8月件數;9月金額;9月件數;10月金額;10月件數;11月金額;11月件數;12月金額;12月件數,臺南市政府財政稅務局
臺南市查(核)定開徵數情形,53278,臺南市查(核)定開徵數情形,年度;類別;年度類別;稅目別;查定或核定開徵數-件數;查定或核定開徵數-金額;實徵數-件數;實徵數-金額;減免註銷數-件數;減免註銷數-金額;逾徵收期間數-件數;逾徵收期間數-金額;逾執行期間數-件數;逾執行期間數-金額;逾核課期間數-件數;逾核課期間數-金額;未徵數餘額-件數;未徵數餘額-金額;查_核_定開徵數-件數;查_核_定開徵數-金額,臺南市政府財政稅務局
臺南市未徵數情形,53279,臺南市未徵數情形,年度;類別;年度類別;稅目別;繳款書未送達未徵件數;繳款書未送達未徵金額; 未逾限繳日未徵件數;未逾限繳日未徵金額;行政救濟未徵件數;行政救濟未徵金額;分期繳納未徵件數;分期繳納未徵額; 特殊原因未徵數;特殊原因未徵金額;送達未逾滯納期欠稅件數;送達未逾滯納期欠稅金額;待移送執行欠稅件數;待移送執行欠稅金額;移送執行未結欠稅件數;移送執行未結欠稅金額;取得執行憑證欠稅數未逾徵收期間件數;取得執行憑證欠稅數未逾徵收期間金額;取得執行憑證欠稅數已逾徵收期間件數;取得執行憑證欠稅數已逾徵收期間金額;移送執行結欠稅數件數;移送執行結欠稅數金額;無法執行欠稅件數;無法執行欠稅金額;未逾限繳日未徵件數;分期繳納未徵金額;特殊原因未徵件數;取得執行憑證欠稅件數;取得執行憑證欠稅金額;移送執行結未繳清欠稅件數;移送執行結未繳清欠稅數金額<br>;未逾限繳日未徵數;分期繳納未徵數;移送執行結未繳清欠稅金額;無法執行欠稅金額<br>,臺南市政府財政稅務局
臺南市應回收廢棄物回收處理業,53280,本資料集提供臺南市應回收廢棄物回收處理業資訊。,序號;類別;機構名稱;區別;登記證字號;貯存或處理場地址;電話;回收處理項目,臺南市政府環境保護局
臺南市各級學校基本資料,53281,本資料集提供臺南市各級學校基本資料,schoolID;Edu_code;SchoolName;SchoolType;SchoolType2;Stage;Region;District;Addr;Tel;Fax;Merger;CountryName;Country;LNG;LAT;URL;學校代碼;學校區域;中文名稱;學校地址;學校網址;學校電話<br>,臺南市政府教育局
臺南市河川水質監測資料,53282,本資料集提供臺南市河川水質監測資訊。,流域別;測站;採樣日期;BOD;SS;DO;NH3-N;RPI;受污染程度,臺南市政府環境保護局
臺南市海洋水質監測資料,53283,本資料集提供臺南市海洋水質監測資訊。,測站名稱;採樣日期;海域環境分類;採樣深度;pH;水溫;溶氧量;鹽度;生化需氧量;大腸桿菌群;礦物性油脂;氨氮;懸浮固體;總磷;濁度;葉綠素a;銅;鎳,臺南市政府環境保護局
臺南市藏金閣平日商品瀏覽區清單,53284,本資料集提供藏金閣平日商品瀏覽區清單資料 備註: 平日賣商品不必競標，利用學校廢棄大量課桌椅拆解變裝後，販售產品趨多樣性，強調特色為「無汙染、輕巧、價廉」，也提昇回收再利用之價值。 平日賣商品提供網購服務，開放民眾至藏金閣現場觀看實體商品，以訂價下單，下單後開始算三天內要繳款，逾期繳款者，取消購買資格。 歡迎民眾電話洽詢(06)2352011。 商品出售時間：週一至週五(行政機關上班日)上午8:00~1200；下午13:30~17:30及每月第二週星期六(拍賣日)上午9時~11時整。,名稱;長;寬;高;定價;照片網址,臺南市政府環境保護局
臺南市環保局有機培養土兌換資訊,53285,本資料集提供臺南市政府環境保護局有機培養土兌換資訊。 註：本局有機培養土自109年8月7日起恢復兌換。洽詢電話：(06)2686751-307或本局各區清潔隊。,回收物品;單位;兌換量;兌換地點;地址;電話;兌換時間,臺南市政府環境保護局
臺南市土地增值稅查定筆數及實徵稅額統計表(按區別),53287,臺南市土地增值稅查定筆數及實徵稅額統計表(按區別),年度;區別;查定筆數;實徵淨額,臺南市政府財政稅務局
臺南市空氣品質監測資料,53288,本資料集提供本府環保局臺南市空氣品質監測資訊。,測站名稱;測站編號;總懸浮微粒採樣開始時間;總懸浮微粒採樣結束時間;天候;TSP;氯鹽;硝酸鹽;硫酸鹽;鉛;落塵量採樣開始時間;落塵量採樣結束時間;落塵量,臺南市政府環境保護局
臺南市空氣品質淨化區資料,53289,本資料集提供臺南市空氣品質淨化區資訊。,序號;補助單位;補助設置年度;行政區;基地名稱;管理單位;結合單位;區里整併;日期;類別;基地面積/長度;公頃/公里;植栽情形;緯度;經度;喬木數量,臺南市政府環境保護局
臺南市契稅徵收(按季),53290,臺南市契稅徵收--按季,年度;季別;契別;應稅件數;免稅件數;應稅契價;免稅契價;應稅;免稅;季節;契價千元;本稅千元;本稅千元<br>,臺南市政府財政稅務局
臺南市契稅稅源表,53291,臺南市契稅稅源表(按月份),年月;買賣契納稅件數;買賣契契價;典權契納稅件數;典權契契價;交換契納稅件數;交換契契價;贈與契納稅件數;贈與契契價;分割契納稅件數;分割契契價;佔有契納稅件數;佔有契契價,臺南市政府財政稅務局
臺南市契稅查定筆數及實徵稅額統計表,53292,臺南市契稅查定筆數及實徵稅額統計表,年度;區別;查定筆數;實徵淨額,臺南市政府財政稅務局
臺南市地價稅徵績,53293,臺南市地價稅徵績,年度;公私有別;原查定數-件數;原查定數-稅額;徵期或滯納期增減數-件數;徵期或滯納期增減數-稅額;調整後查定數-件數;調整後查定數-稅額;徵起數-件數;徵起數-稅額;未徵起數-件數;未徵起數-稅額;徵績-件數;徵績-稅額,臺南市政府財政稅務局
臺南市76年迄今累進起點地價,53294,臺南市76年迄今累進起點地價,年度;臺南市累進起點地價;臺南縣累進起點地價,臺南市政府財政稅務局
臺南市地價稅查定表,53295,臺南市地價稅查定表,年度;項目;戶數;筆數;課稅面積;課稅地價;地價稅額,臺南市政府財政稅務局
臺南市地價稅徵績統計表(按區別),53296,臺南市地價稅徵績統計表(按區別),年度;區別;查定戶數;查定稅額;實徵戶數;實徵稅額,臺南市政府財政稅務局
臺南市房屋稅收稅籍數及實徵數(按里別),53297,臺南市房屋稅收稅籍數及實徵數(按里別),年度;縣市;區別;里別;中文區別;中文里名;應納件數;應納本稅;已納件數;已納本稅;年期別 ;年度,臺南市政府財政稅務局
臺南市房屋路段等級級距表,53298,臺南市房屋路段等級級距表,級別;地段率,臺南市政府財政稅務局
臺南市各類房屋折舊標準表,53299,臺南市各類房屋折舊標準表,構造別;代號;折舊率%;耐用年數;殘值率%;殘值率%<br>,臺南市政府財政稅務局
臺南市房屋稅徵績,53300,臺南市房屋稅徵績,年度;查定數-戶件數;查定數-本稅;徵起數-戶件數;徵起數-本稅;徵績-戶件數;徵績-本稅,臺南市政府財政稅務局
108年臺南市起火建築物,53301,108年度臺南市每月起火建築物統計資料。,區域別;總計;1至5層;6至12層;13至19層;20至29層;30層以上;獨立住宅;集合住宅;辦公建築;商業建築;複合建築;倉庫類別;工廠;寺廟;類別之其他;住宅;營業場所;作業場所;倉庫用途;空屋或修建中;公共設施;用途之其他,臺南市政府消防局
108年臺南市救災出勤資料,53302,108年度臺南市每月救災出勤統計資料。,區域別;受理火災件數;出動人次合計;消防人員;義消人員;其他出動人員;救出人數;出動車輛船艇直升機合計;直線雲梯消防車;屈折雲梯消防車;化學消防車;水箱消防車;水庫消防車;泡沫消防車;幫浦消防車;超高壓消防車;救助器材車;排煙車;照明車;空氣壓縮車;救災指揮車;水陸兩用車;災情勘查車;化災處理車;火災現場勘驗車;消防警備車;消防救災越野車;消防救災機車;緊急修護車;一般型救護車;加護型救護車;救生艇;直升機;其他,臺南市政府消防局
108年臺南市消防水源資料,53303,108年度臺南市每月消防水源統計資料。,區域別;地上式消防栓數;地下式消防栓數;蓄水池數;游泳池數;深水井數;其他,臺南市政府消防局
108年臺南市緊急救護服務統計,53304,108年度臺南市每月救護服務統計資料。,地區別;救護車量數;救護出勤次數;送醫次數;未運送次數,臺南市政府消防局
臺南市車輛委外拖吊路段與件數,53305,"年、月、區域、路段、小型汽車、重型機車、輕型機車、小計 本資料集僅提供中西,仁德,東區,北區拖吊資料",年;月;區域;路段;小型汽車;重型機車;輕型機車;小計,臺南市政府交通局
禽流感應變措施,53306,本資料集提供臺南市政府禽流感應變措施資料集。,序號;撲殺日期;區域;種別;數量;型別;日期;分布區域;消毒車輛;執行人力機具;地點;禽種;禽流感病毒型;撲殺數量;執行者事蹟;Longitude;Latitude;緯度;經度;場數;禽流感病毒;分區;總戶數 ;總隻數;進養中;空舍;停養;種雞;蛋雞;肉雞;種鴨;蛋鴨;肉鴨;鵝;火雞;鴕鳥;鵪鶉;不明;密閉式;非開放式;開放式;畜牧場登記;飼養登記;無登記證;屍體化製;屍體燒毀;屍體掩埋;編號;場址;飼養狀態;調查禽別;牧場登記證有無;畜舍種類;飼養型態;動物屍體處理方式,臺南市政府農業局
臺南市beacon點位,53307,1. 提供臺南市智慧城市佈建Beacon點位資料。 2. Beacon應用平台官方網站 http://tainan.spot.ms/,idname;Mac Address;UUID;Major ID;Minor ID;區域;描述;地址;Latitude;Longitude;狀態;電力狀態;更新日期;啟用日期,研究發展考核委員會
臺南市獨居老人人數,53309,臺南市獨居老人統計人數 統計範圍及對象：凡各區年滿65歲以上獨自居住、或同住者無照顧能力、或經列冊需關懷之老人，均為統計對象。,區域別;總計;男;女,臺南市政府社會局
臺南市土地筆數面積公告土地現值統計表,53310,"各行政區土地筆數面積公告土地現值統計,單位為公頃",行政區;都市土地筆數;都市土地面積;都市土地公告土地現值總額;都市土地公有筆數;都市土地公有面積;都市土地公有公告土地現值總額;都市土地私有筆數;都市土地私有面積;都市土地私有公告土地現值總額;都市土地公私共有筆數;都市土地公私共有面積;都市土地公私共有公告土地現值總額;非都市土地筆數;非都市土地面積;非都市土地公告土地現值總額;非都市土地公有筆數;非都市土地公有面積;非都市土地公有公告土地現值總額;非都市土地私有筆數;非都市土地私有面積;非都市土地私有公告土地現值總額;非都市土地公私共有筆數;非都市土地公私共有面積;非都市土地公私共有公告土地現值總額;公告土地現值總額;都市土地都市土地公有面積;公有公告土地現值總額;東區;南區;中西區;北區;安南區;安平區;新營區;鹽水區;白河區;柳營區;後壁區;東山區;麻豆區;下營區;六甲區;官田區;大內區;佳里區;學甲區;西港區;七股區;將軍區;北門區;新化區;善化區;新市區;安定區;山上區;玉井區;楠西區;南化區;左鎮區;仁德區;歸仁區;關廟區;龍崎區;永康區,臺南市政府地政局
臺南市抽驗水質(溫泉、游泳池、三溫暖)檢驗結果總表,53311,臺南市抽驗水質(溫泉、游泳池、三溫暖)檢驗結果總表,序號;業別;業者名稱;地址;電話;採樣點;室內;室外;抽驗日期;檢驗結果;備註,臺南市政府衛生局
臺南市市地重劃區抵費地標售成果資料,53312,重劃區名稱、地段、地號、面積、標售底價、標售總底價、得標單價、得標總價、開標日期、備註,重劃區名稱;地段;地號;面積;標售底價;標售總底價;得標單價;得標總價;開標日期;備註,臺南市政府地政局
社區營造經費表,53314,本市推動社區營造相關經費及補助資訊,行政區域;序號;中央補助機關;市府局處;區公所;計畫名稱;受補助獎助委託辦理單位名稱;執行方式;計畫性質;獎補助委辦金額;<br>;中央補助單位;獎助委託辦理單位名稱,臺南市政府文化局
臺南市政府警察局受理(查獲)失蹤人口案件統計,53319,臺南市政府警察局受理(查獲)失蹤人口案件統計,單位;隨父母或親屬離家;離家出走;意外災難;迷途走失;上下學未歸;智能障礙走失;精神疾病走失;天然災難;其他;受理總數;尋獲總數;失智,臺南市政府警察局
臺南市勞工領袖大學,53320,臺南市勞工領袖大學資料(本資料集時間為107年度),日期;課程內容;授課師資;時數;服務單位及職稱;服務單位及職稱<br>,臺南市政府勞工局
臺南市土壤定期監測結果,53321,本資料集提供臺南市土壤定期監測結果資訊。,序號;採樣日期;地號;砷;汞;鎘;鉻;銅;鎳;鉛;鋅,臺南市政府環境保護局
臺南旅宿,53322,提供台南旅宿列表 如使用 Microsoft Excel 打開 CSV 檔案是亂碼時，是因為 Excel 無法預設讀取 UTF-8 編碼的 CSV 檔案，解決方式如下： 請參照 https://goo.gl/Jc1kQW 或 http://data.gov.tw/node/18765,id;lang;name;summary;introduction;open_time;district;address;tel;fax;lat;long;services;category;update_time;link;description;publisher;total;shop,臺南市政府觀光旅遊局
臺南市使用分區核發資訊,53323,本資料集提供臺南各行政區之使用分區核發(含跨區申辦)統計資訊,年度;行政區;本區件數;跨區件數;總件數<br>,臺南市政府都市發展局
臺南市轄內合法當舖資訊,53325,臺南市轄內合法當舖資訊,分局別;名稱;負責人;營業所在地,臺南市政府警察局
臺南市犯罪統計資訊,53326,"提供臺南市全般刑案發生數及破獲數資訊 (如有開啟CSV檔案後中文為亂碼之情形,係您使用之程式讀取UTF-8編碼發生問題,請先以記事本開啟一次後存檔關閉,再重新開啟即正常)",單位;發生件數;破獲件數,臺南市政府警察局
