資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
苗栗縣106年上期使用牌照稅徵績-滯納期滿,63491,苗栗縣106年上期使用牌照稅徵績-滯納期滿,公開類;;編製機關;中央機關,苗栗縣政府稅務局
苗栗縣103年印花稅徵績,63498,苗栗縣103年印花稅徵績,苗栗縣印花稅徵收;,苗栗縣政府稅務局
苗栗縣104年印花稅徵績,63500,苗栗縣104年印花稅徵績,苗栗縣印花稅徵收;,苗栗縣政府稅務局
苗栗縣105年印花稅徵績,63501,苗栗縣105年印花稅徵績,,苗栗縣政府稅務局
苗栗縣105年度地價稅納稅義務人性別統計及比例分析,63506,苗栗縣105年度地價稅納稅義務人性別統計及比例分析,,苗栗縣政府稅務局
苗栗縣106年度地價稅納稅義務人性別統計及比例分析,63515,苗栗縣106年度地價稅納稅義務人性別統計及比例分析,,苗栗縣政府稅務局
苗栗縣105年度房屋稅納稅義務人性別統計及比例分析,63521,苗栗縣105年度房屋稅納稅義務人性別統計及比例分析,,苗栗縣政府稅務局
苗栗縣106年度房屋稅納稅義務人性別統計及比例分析,63524,苗栗縣106年度房屋稅納稅義務人性別統計及比例分析,,苗栗縣政府稅務局
苗栗縣105年度使用牌照稅納稅義務人性別統計及比例分析,63529,苗栗縣105年度使用牌照稅納稅義務人性別統計及比例分析,,苗栗縣政府稅務局
苗栗縣106年度使用牌照稅納稅義務人性別統計及比例分析,63531,苗栗縣106年度使用牌照稅納稅義務人性別統計及比例分析,,苗栗縣政府稅務局
苗栗縣101年度歲入來源別決算表,63540,苗栗縣101年度歲入來源別決算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
苗栗縣102年度歲入來源別決算表,63546,苗栗縣102年度歲入來源別決算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
苗栗縣103年度歲入來源別決算表,63548,苗栗縣103年度歲入來源別決算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
苗栗縣104年度歲入來源別決算表,63549,苗栗縣104年度歲入來源別決算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
苗栗縣105年度歲入來源別決算表,63550,苗栗縣105年度歲入來源別決算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
苗栗縣102年度歲入機關別預算表,63575,苗栗縣102年度歲入機關別預算表,,苗栗縣政府稅務局
苗栗縣103年度歲入來源別預算表,63577,苗栗縣103年度歲入來源別預算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
苗栗縣104年度歲入來源別預算表,63578,苗栗縣104年度歲入來源別預算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
苗栗縣105年度歲入來源別預算表,63583,苗栗縣105年度歲入來源別預算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
苗栗縣106年度歲入來源別預算表,63584,苗栗縣106年度歲入來源別預算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
苗栗縣101年度歲出機關別決算表,63585,苗栗縣101年度歲出機關別決算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
106客語生活學校名單,63588,106客語生活學校名單,,苗栗縣政府
苗栗縣102年度歲出機關別決算表,63589,苗栗縣102年度歲出機關別決算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
苗栗縣103年度歲出機關別決算表,63592,苗栗縣103年度歲出機關別決算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
106學年度特殊教育身心障礙班班級數一覽表,63596,106學年度特殊教育身心障礙班班級數一覽表,,苗栗縣政府
106學年度普通藝術才能班班級數一覽表,63597,106學年度普通藝術才能班班級數一覽表,,苗栗縣政府
苗栗縣104年度歲出機關別決算表,63598,苗栗縣104年度歲出機關別決算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
106學年度資賦優異班班級數一覽表,63599,106學年度資賦優異班班級數一覽表,,苗栗縣政府
1061108公私立幼兒園清單,63600,1061108公私立幼兒園清單,,苗栗縣政府
苗栗縣105年度歲出機關別決算表,63601,苗栗縣105年度歲出機關別決算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
苗栗縣18鄉鎮市立圖書館106年度借還書人次及冊數統計,63602,苗栗縣18鄉鎮市立圖書館106年度借還書人次及冊數統計,,苗栗縣政府
苗栗縣政府教育類補助人民團體辦理體育活動審查作業原則,63604,苗栗縣政府教育類補助人民團體辦理體育活動審查作業原則,,苗栗縣政府
苗栗縣政府轄屬十八鄉鎮市幸福學院連繫資料一覽表,63605,苗栗縣政府轄屬十八鄉鎮市幸福學院連繫資料一覽表,,苗栗縣政府
苗栗縣政府轄屬十八鄉鎮市樂齡學習中心連繫資料一覽表,63606,苗栗縣政府轄屬十八鄉鎮市樂齡學習中心連繫資料一覽表,,苗栗縣政府
苗栗縣培育優秀運動人才獎勵金審查及核發作業要點,63607,苗栗縣培育優秀運動人才獎勵金審查及核發作業要點(新版104.10.6修正通過),,苗栗縣政府
苗栗縣教育基金會名冊,63609,苗栗縣教育基金會名冊,,苗栗縣政府
苗栗縣學區,63612,苗栗縣學區,,苗栗縣政府
苗栗縣103年度歲出機關別預算表,63613,苗栗縣103年度歲出機關別預算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
教育部412-8185諮詢輔導專線,63615,教育部412-8185諮詢輔導專線,,苗栗縣政府
教育體系個人資料安全保護基本措施及作法,63616,教育體系個人資料安全保護基本措施及作法,,苗栗縣政府
苗栗縣104年度歲出機關別預算表,63617,苗栗縣104年度歲出機關別預算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
苗栗縣105年度歲出機關別預算表,63620,苗栗縣105年度歲出機關別預算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
苗栗縣106年度歲出機關別預算表,63623,苗栗縣106年度歲出機關別預算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
苗栗縣102年度歲出機關別預算表,63628,苗栗縣102年度歲出機關別預算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
苗栗縣102年按稅率別土地增值稅稅源統計表,64205,苗栗縣102年按稅率別土地增值稅稅源統計表,公<br>開<br>類;;編報機關,苗栗縣政府稅務局
苗栗縣103年按稅率別土地增值稅稅源統計表,64207,苗栗縣103年按稅率別土地增值稅稅源統計表,公<br>開<br>類;;編報機關,苗栗縣政府稅務局
苗栗縣104年按稅率別土地增值稅稅源統計表,64211,苗栗縣104年按稅率別土地增值稅稅源統計表,公<br>開<br>類;;編製機關;苗栗縣政府稅務局(土地稅科),苗栗縣政府稅務局
苗栗縣105年按稅率別土地增值稅稅源統計表,64212,苗栗縣105年按稅率別土地增值稅稅源統計表,公<br>開<br>類;;編製機關;苗栗縣政府稅務局(土地稅科),苗栗縣政府稅務局
勞動條件相關申請表件及法規,64912,有關勞動條件部分分為勞動基準法申訴.勞資爭議調解.勞資會議代表名冊報備.性別平等暨就業歧視申訴等相關資料,,苗栗縣政府
外籍移工相關申請表件,64939,依據就業服務法相關外籍移工申報作業,,苗栗縣政府
勞工退休準備金相關申請表件,64940,依據勞動基準法第56條相關規定辦理(勞退舊制),,苗栗縣政府
身心障礙者促進就業相關資料申請,67348,就法令應辦事項,,苗栗縣政府
標售公告,68558,標售縣有土地,,財政處
苗栗縣縣有非公用土地標售,68575,縣有財產開發基金土地標售,,苗栗縣政府
苗栗縣政府暨苗栗縣所轄鄉鎮市公所106年1月至11月公共債務情形,68607,苗栗縣政府暨苗栗縣所轄鄉鎮市公所106年1月至11月公共債務情形,苗栗縣政府公共債務情形;;截至106年11月底止，苗栗縣各鄉（鎮、市）公所公共債務情形,苗栗縣政府
苗栗縣政府106年度總預算,70564,苗栗縣政府106年度總預算,,苗栗縣政府主計處
苗栗縣政府107年度總預算,70565,苗栗縣政府107年度總預算,,苗栗縣政府主計處
苗栗縣政府105年度總預算,70566,苗栗縣政府105年度總預算,,苗栗縣政府主計處
苗栗縣政府104年度總預算,70569,苗栗縣政府104年度總預算,,苗栗縣政府主計處
苗栗縣政府103年度總預算,70570,苗栗縣政府103年度總預算,,苗栗縣政府主計處
苗栗縣105年統計年報,70574,苗栗縣105年統計年報,,苗栗縣政府主計處
苗栗縣104年統計年報,70576,苗栗縣104年統計年報,,苗栗縣政府主計處
苗栗縣103年統計年報,70577,苗栗縣103年統計年報,,苗栗縣政府主計處
105年苗栗縣性別統計圖像,70578,105年苗栗縣性別統計圖像,,苗栗縣政府主計處
104年苗栗縣性別統計圖像,70579,104年苗栗縣性別統計圖像,,苗栗縣政府主計處
104年苗栗縣人口統計分析,70580,104年苗栗縣人口統計分析,,苗栗縣政府主計處
104年苗栗縣家庭收支概況分析,70581,104年苗栗縣家庭收支概況分析,,苗栗縣政府主計處
苗栗縣政府102年度總預算,70849,苗栗縣政府102年度總預算,,苗栗縣政府主計處
苗栗縣政府101年度總預算,70903,苗栗縣政府101年度總預算,,苗栗縣政府主計處
苗栗縣政府100年度總預算,70904,苗栗縣政府100年度總預算,,苗栗縣政府主計處
苗栗縣政府100年度第一次追(減)預算,70906,苗栗縣政府100年度第一次追(減)預算,,苗栗縣政府主計處
苗栗縣政府101年度第一次追加(減)預算,70907,苗栗縣政府101年度第一次追加(減)預算,,苗栗縣政府主計處
苗栗縣政府102年度第一次追(減)預算,70908,苗栗縣政府102年度第一次追(減)預算,,苗栗縣政府主計處
苗栗縣政府102年度第二次追加(減)預算,70921,苗栗縣政府102年度第二次追加(減)預算,,苗栗縣政府主計處
苗栗縣政府103年度第一次追加(減)預算,70929,苗栗縣政府103年度第一次追加(減)預算,,苗栗縣政府主計處
苗栗縣政府104年度第一次追加(減)預算,70932,苗栗縣政府104年度第一次追加(減)預算,,苗栗縣政府主計處
苗栗縣政府105年度第一次追加(減)預算,70933,苗栗縣政府105年度第一次追加(減)預算,,苗栗縣政府主計處
苗栗縣政府106年度第一次追(減)預算,70934,苗栗縣政府106年度第一次追(減)預算,,苗栗縣政府主計處
苗栗縣107年度歲入來源別預算表,70986,苗栗縣107年度歲入來源別預算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
苗栗縣107年度歲出機關別預算表,70987,苗栗縣107年度歲出機關別預算表,苗栗縣政府稅務局;,苗栗縣政府稅務局
苗栗縣通霄鎮機關門牌位置資料,72438,苗栗縣通霄鎮機關門牌位置資料，包含機關名稱，門牌地址，X坐標，Y坐標。,機關名稱;門牌地址;X坐標;Y坐標,苗栗縣政府
苗栗縣文創商品認證名單,73121,苗栗縣文創商品認證名單,,苗栗縣政府文化觀光局
苗栗縣菸酒製造業者資料一覽表,73210,揭露苗栗縣菸酒製造業者等相關資料，俾供消費者洽詢或申訴等事宜，以維護其權益。,,財政處
106年苗栗縣擬辦地籍圖重測地區彙整表,73211,於本縣大湖鄉南湖段、苑裡鎮石頭坑段石頭坑小段、新厝子小段及芎蕉坑段、三義鄉拐子湖段、西湖鄉高埔段辦理地籍圖重測工作,,地政處
苗栗縣菸酒進口業者資料一覽表,73214,揭露臺北市菸酒製造業者等相關資料，俾供消費者洽詢或申訴等事宜，以維護其權益。,苗栗縣菸酒進口業者資料一覽表;,財政處
苗栗縣政府型塑組織文化計畫,73215,苗栗縣政府型塑組織文化計畫,,苗栗縣政府
苗栗縣政府105年度公務人員平時獎懲情形,73217,苗栗縣政府105年度公務人員平時獎懲情形,,苗栗縣政府
苗栗縣政府106年度晉升薦(簡)任官等訓練參訓情形,73219,苗栗縣政府106年度晉升薦(簡)任官等訓練參訓情形,,苗栗縣政府
苗栗縣政府104年度公務人員平時獎懲情形,73224,苗栗縣政府104年度公務人員平時獎懲情形,,苗栗縣政府
苗栗縣政府105年度績效考核結果,73237,苗栗縣政府105年度績效考核結果,,計畫處
105年單位決算公告,73243,105年單位決算公告,,苗栗縣政府消防局
106年11月會計月報公告,73244,106年11月會計月報公告,,苗栗縣政府消防局
消防局及所屬機關職（教）員官等性別統計表,73246,消防局及所屬機關職（教）員官等性別統計表,,苗栗縣政府消防局
106年11月火災次數分類及時間,73253,106年11月火災次數分類及時間,,苗栗縣政府消防局
苗栗縣政府無線網路(iTaiwan)熱點,73257,苗栗縣政府無線網路(iTaiwan)熱點,熱點名稱;地址;緯度;經度,計畫處
106年11月起火建築物,73258,106年11月起火建築物,,苗栗縣政府消防局
106年11月液化石油氣消防安全檢查及違規取締,73259,106年11月液化石油氣消防安全檢查及違規取締,,苗栗縣政府消防局
106年11月消防安全設備查察處理,73262,106年11月消防安全設備查察處理,,苗栗縣政府消防局
106年11月爆竹煙火安全檢查,73263,11月爆竹煙火安全檢查,,苗栗縣政府消防局
106年11月防火管理執行情形,73264,106年11月防火管理執行情形,,苗栗縣政府消防局
106年11月消防水源,73265,106年11月消防水源,,苗栗縣政府消防局
106年11月消防緊急救護服務,73266,106年11月消防緊急救護服務,,苗栗縣政府消防局
106年11月消防緊急救護急救處置,73267,106年11月消防緊急救護急救處置,,苗栗縣政府消防局
106年11月消防緊急救護到院前心肺功能停止傷病患統計,73268,106年11月消防緊急救護到院前心肺功能停止傷病患統計,,苗栗縣政府消防局
106年11月火災出動人員、車輛、船艇、直升機,73269,106年11月火災出動人員、車輛、船艇、直升機,,苗栗縣政府消防局
106年11月火災人員死傷、財物損失,73270,106年11月火災人員死傷、財物損失,,苗栗縣政府消防局
106年11月火災次數按起火處所分,73271,106年11月火災次數按起火處所分,,苗栗縣政府消防局
106年11月火災次數按起火原因分,73272,106年11月火災次數按起火原因分,,苗栗縣政府消防局
苗栗縣特色美食認證餐廳-109家不可錯過的好味道,73306,餐廳名稱 電話 地址 認證餐飲 wifi 席次 營業時間,,苗栗縣政府文化觀光局
苗栗縣政府法規審議小組審查案件及審理情形統計表(102-105年度),73309,提供102至105年度法規審議小組開會次數及法案審理情形統計,,苗栗縣政府
修正後「苗栗縣政府文化觀光局客家圓樓街頭藝人表演申請須知」,73312,依據「苗栗縣街頭藝人從事藝文活動認證管理辦法」特訂定本須知,,苗栗縣政府文化觀光局
苗栗縣政府文化觀光局木雕博物館門票收費管理辦法,73314,苗栗縣政府文化觀光局木雕博物館門票收費管理辦法,,苗栗縣政府文化觀光局
溫泉標章申請,73316,申請資格│ 取得溫泉水權，並領有公司登記或商業登記之合法觀光旅館業、旅館業、民宿、觀光遊樂業、休閒農場、餐廳、浴室等相關事業,,苗栗縣政府文化觀光局
苗栗縣政府文化觀光局街頭藝人表演申請須知及申請表格-苗栗特色館,73318,依據「苗栗縣街頭藝人從事藝文活動認證管理辦法」特訂定本須知,,苗栗縣政府文化觀光局
苗栗特色館場地使用申請,73320,苗栗特色館場地使用申請,,苗栗縣政府文化觀光局
苗栗縣政府文化觀光局場地使用管理辦法,73322,苗栗縣政府文化觀光局場地使用管理辦法,,苗栗縣政府文化觀光局
苗栗縣政府文化觀光局補助辦理藝文活動經費申請審查作業要點,73326,苗栗縣政府文化觀光局補助辦理藝文活動經費申請審查作業要點,,苗栗縣政府文化觀光局
105年度預算書,73327,苗栗縣政府媒體事務中心105年度預算書,,苗栗縣政府媒體事務中心
106年度預算書,73328,苗栗縣政府媒體事務中心106年度預算書,,苗栗縣政府媒體事務中心
苗栗縣政府文化觀光局補助辦理基層展演藝術活動經費申請審查作業要點,73331,苗栗縣政府文化觀光局補助辦理基層展演藝術活動經費申請審查作業要點,,苗栗縣政府文化觀光局
105年度決算書,73332,105年度苗栗縣政府媒體事務中心決算書,,苗栗縣政府媒體事務中心
苗栗縣政府法規異動統計表,73336,苗栗縣自治法規及委辦規則異動情形統計,,苗栗縣政府
102年度苗栗縣政府法規審議小組審查案件及審理情形統計表,73345,102年度法規審議小組開會次數及制(訂)、修正、廢止、通過及未通過法案統計,,苗栗縣政府
103年度苗栗縣政府法規審議小組審查案件及審理情形統計表,73348,103年度法規審議小組開會次數及制(訂)、修正、廢止、通過及未通過法案數據統計,,苗栗縣政府
104年度苗栗縣政府法規審議小組審查案件及審理情形統計表,73351,104年度法規審議小組開會次數及制(訂)、修正、廢止、通過及未通過法案數據統計,,苗栗縣政府
105年度苗栗縣政府法規審議小組審查案件及審理情形統計表,73354,105年度法規審議小組開會次數及制(訂)、修正、廢止、通過及未通過法案數據統計,,苗栗縣政府
101年度苗栗縣政府訴願、再審案件收辦統計表,73356,101年訴願辦結案件及未結案件數據統計，並依訴願決定為訴願不受理(含原處分機關撤銷、變更處分)、訴願駁回、撤銷原處分而為個別統計，並統整訴願審結期限、訴願人撤回訴願及續提行政訴訟案件數；101年度再審案件另依申請再審理由統計數據,,苗栗縣政府
102年度苗栗縣政府訴願、再審案件收辦統計表,73358,102年訴願辦結案件及未結案件數據統計，並依訴願決定為訴願不受理(含原處分機關撤銷、變更處分)、訴願駁回、撤銷原處分而為個別統計，並統整訴願審結期限、訴願人撤回訴願及續提行政訴訟案件數；102年度再審案件尚依申請再審理由統計數據,,苗栗縣政府
103年度苗栗縣政府訴願、再審案件收辦統計表,73361,103年訴願辦結案件及未結案件數據統計，並依訴願決定為訴願不受理(含原處分機關撤銷、變更處分)、訴願駁回、撤銷原處分而為個別統計，並統整訴願審結期限、訴願人撤回訴願及續提行政訴訟案件數；103年度再審案件尚依申請再審理由統計數據,,苗栗縣政府
104年度苗栗縣政府訴願、再審案件收辦統計表,73364,104年訴願辦結案件及未結案件數據統計，並依訴願決定為訴願不受理(含原處分機關撤銷、變更處分)、訴願駁回、撤銷原處分而為個別統計，並統整訴願審結期限、訴願人撤回訴願及續提行政訴訟案件數；104年度再審案件尚依申請再審理由統計數據,,苗栗縣政府
105年度苗栗縣政府訴願、再審案件收辦統計表,73366,105年訴願辦結案件及未結案件數據統計，並依訴願決定為訴願不受理(含原處分機關撤銷、變更處分)、訴願駁回、撤銷原處分而為個別統計，並統整訴願審結期限、訴願人撤回訴願及續提行政訴訟案件數；105年度再審案件尚依申請再審理由統計數據,,苗栗縣政府
100年度以前苗栗縣政府法規異動統計表,73368,苗栗縣自治法規制(訂)定、修正、廢止情形數據統計,,苗栗縣政府
苗栗縣政府103年度公務人員平時獎懲情形,73369,苗栗縣政府103年度公務人員平時獎懲情形,,苗栗縣政府
100年度苗栗縣政府法規異動統計表,73371,苗栗縣自治法規制(訂)定、修正、廢止情形數據統計,,苗栗縣政府
107年度預算書,73372,苗栗縣政府媒體事務中心107年度預算書,,苗栗縣政府媒體事務中心
苗栗縣政府補助辦理新聞宣導業務活動經費審查作業要點,73374,苗栗縣政府補助辦理新聞宣導業務活動經費審查作業要點,,苗栗縣政府媒體事務中心
101年度苗栗縣政府法規異動統計表,73375,苗栗縣自治法規制(訂)定、修正、廢止情形數據統計,,苗栗縣政府
102年度苗栗縣政府法規異動統計表,73379,苗栗縣自治法規制(訂)定、修正、廢止情形數據統計,,苗栗縣政府
103年度苗栗縣政府法規異動統計表,73381,苗栗縣自治法規制(訂)定、修正、廢止情形數據統計,,苗栗縣政府
苗栗縣政府104年度晉升薦(簡)任官等訓練參訓情形,73382,苗栗縣政府104年度晉升薦(簡)任官等訓練參訓情形,,苗栗縣政府
104年度苗栗縣政府法規異動統計表,73384,苗栗縣自治法規制(訂)定、修正、廢止情形數據統計,,苗栗縣政府
105年度苗栗縣政府法規異動統計表,73386,苗栗縣自治法規及委辦規則制(訂)定、修正、廢止情形數據統計,,苗栗縣政府
106年度苗栗縣政府法規異動統計表,73388,苗栗縣自治法規制(訂)定、修正、廢止情形數據統計,,苗栗縣政府
107年度苗栗縣地方教育發展基金附屬單位預算,73397,107年度苗栗縣地方教育發展基金附屬單位預算,,苗栗縣政府主計處
107年度苗栗縣身心障礙者就業基金附屬單位預算,73398,107年度苗栗縣身心障礙者就業基金附屬單位預算,,苗栗縣政府主計處
107年度苗栗縣社會福利基金附屬單位預算,73399,107年度苗栗縣社會福利基金附屬單位預算,,苗栗縣政府主計處
107年度苗栗縣政府教育處地方教育發展基金附屬單位預算,73400,107年度苗栗縣政府教育處地方教育發展基金附屬單位預算,,苗栗縣政府主計處
105年度苗栗縣地方教育發展基金附屬單位決算,73401,105年度苗栗縣地方教育發展基金附屬單位決算,,苗栗縣政府主計處
苗栗縣政府105年度總決算主要表,73426,苗栗縣政府105年度總決算主要表,,苗栗縣政府主計處
苗栗縣政府104年度總決算主要表,73437,苗栗縣政府104年度總決算主要表,,苗栗縣政府主計處
苗栗縣政府103年度總決算主要表,73438,苗栗縣政府103年度總決算主要表,,苗栗縣政府主計處
苗栗縣政府102年度總決算主要表,73440,苗栗縣政府102年度總決算主要表,,苗栗縣政府主計處
苗栗縣政府101年度總決算主要表,73441,苗栗縣政府101年度總決算主要表,,苗栗縣政府主計處
苗栗縣土地建物登記管理統計,73449,揭露苗栗縣總計及其各地政事務所(頭份、竹南、苗栗、通霄、大湖、銅鑼)106年11月份之土地建物登記管理統計，含土地及建物之標示變更登記、所有權登記、他項權利登記之件數、筆數與面積。,,地政處
苗栗縣徵解地政規費,73450,公布本縣106年度11月份各項地政規費(如土地法第65條登記費、土地法第76條登記費、書狀費、登記罰鍰、地籍圖冊閱覽抄錄費、複丈費及建物測量費、電傳資訊、電子謄本等等)之徵收數及解庫數。,,地政處
苗栗縣外國人地權登記管理,73452,揭露苗栗縣總計及其各地政事務所(頭份、竹南、苗栗、通霄、大湖、銅鑼)106年11月份之外國人地權管理統計，含土地及建物之所有權登記、他項權利登記之件數、筆數與面積。,,地政處
106年11月苗栗縣測量案件統計,73454,揭露苗栗縣總計106年11月份之測量案件統計，含土地複丈、建物測量及謄本。,,地政處
苗栗縣各鄉鎮市公有耕地375租約統計表,73455,按本縣18鄉鎮市，佃農戶數、地主戶數、土地筆數、租約件數及租約面積等分類統計,,地政處
苗栗高鐵快捷公車資訊,73456,苗栗高鐵快捷公車路線時刻表及站牌地點,,苗栗縣政府
99年苗栗縣政府公報,73459,縣政資訊,,苗栗縣政府
苗栗縣政府公告大型車禁行路線,73460,苗栗縣政府公告大型車禁行路線,,苗栗縣政府
苗栗縣人行道設置斜坡道申請辦法,73462,苗栗縣人行道設置斜坡道申請辦法,,苗栗縣政府
