資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
澎湖縣七美鄉108年人口年齡層統計,113071,人口年齡層統計,年份;月份;總計;年齡：０歲-４歲;年齡：５-９歲;年齡：１０歲-１４歲;年齡：１５歲-１９歲;年齡：２０-２４歲;年齡：２５-２９歲;年齡：３０-３４歲;年齡：３５-３９歲;年齡：４０-４４歲;年齡：４５-４９歲;年齡：５０-５４歲;年齡：５５-５９歲;年齡：６０-６４歲;年齡：６５-６９歲;年齡：７０-７４歲;年齡：７５-７９歲;年齡：８０-８４歲;年齡：８５-８９歲;年齡：９０-９４歲;年齡：９５-９９歲;年齡：１００歲以上,澎湖縣政府
澎湖縣七美鄉108年戶籍動態統計,113075,戶籍動態統計,年份;月份;村別;戶數;人口數;遷入人數;遷出人數;嬰兒出生總數;死亡人數;結婚對數;離婚對數,澎湖縣政府
馬公市33里災害防救避難收容場所,113079,馬公市33里災害防救避難收容場所,編號;里別;建議避難場所;場所管理單位;面積（m2）;臨時收容（人）;中長期收容（人）;災害類型,澎湖縣政府
馬公市清潔隊各清運路線時刻表,113083,馬公市市區各清運路線及時刻表,路線;編號;清運地點;清運時間,澎湖縣政府
澎湖縣西嶼鄉公所對民間團體補（捐）助經費明細表,113088,澎湖縣西嶼鄉公所對民間團體補（捐）助經費明細表,工作計畫-科目名稱;補助事項或用途;補助對象;主辦機關;累計撥付金額;有無涉及財物或勞務採購;處理方式（如未涉及採購則毋須填列如採公開招標請填列得標廠商）;為除外規定之民間團體;非除外規定之民間團體,澎湖縣政府
澎湖縣西嶼鄉公所代表對地方建設建議經費,113092,澎湖縣西嶼鄉公所代表對地方建設建議經費,年度;期別;鄉市民代表姓名;建議項目及內容;建議地點;建議金額;核定金額;經費支用科目;主辦單位;有無公開招標;得標廠商,澎湖縣政府
澎湖縣白沙鄉公所各村簡介,113096,白沙鄉公所各村特色及民俗風情簡介,村莊名稱;機關全銜;機關電話;機關地址;簡介,澎湖縣政府
澎湖縣七美鄉公所對鄉市民代表所提地方建設建議事項處理明細表,113100,七美鄉公所對鄉市民代表所提地方建設建議事項處理明細表,工作計畫科目名稱;補助事項或用途;補助對象;主辦機關;本季撥付金額;截至本季累計撥付金額;有無涉及財物或勞務採購;處理方式（如未涉及採購則毋須填列如採公開招標請填列得標廠商）;是否為除外規定之民間團體,澎湖縣政府
澎湖縣七美鄉公所對民間團體補（捐）助經費明細表,113104,七美鄉公所對民間團體補（捐）助經費明細表,工作計畫科目名稱;補助事項或用途;補助對象;主辦機關;本季撥付金額;截至本季累計撥付金額;有無涉及財物或勞務採購;處理方式（如未涉及採購則毋須填列如採公開招標請填列得標廠商）;是否為除外規定之民間團體,澎湖縣政府
澎湖縣馬公市低收入戶及中低收入戶申請案件統計表,113108,每月申辦低收入戶及中低收入戶案件數,年度;月份;受理案件數,澎湖縣政府
澎湖縣西嶼鄉垃圾清運路線時間,113112,澎湖縣西嶼鄉垃圾清運路線時間,路線;清運區;清運站;清運時間;資源回收車收運時間;備註,澎湖縣政府
澎湖縣馬公市特殊境遇家庭扶助申請案件統計表,113147,每月申辦特殊境遇家庭扶助案件數,年度;月份;受理案件數,澎湖縣政府
紅綠燈號誌位置一覽表,113153,提供本縣交通號誌設置地點、運作情形等資訊,編號;位置（東西向）;位置（南北向）;位置路口名稱;設有行人專用號誌;號誌別;運作情形;GPS;連鎖情形;運作時段1;運作時段2;觀光季運作時段3;綠燈時制;時制（黃燈）;時制（紅燈）;時差;週期;時相數;週一至週日運作;週一至週五運作;緯度;經度,澎湖縣政府
澎湖縣環保志工隊名,113159,澎湖縣水環境巡守隊及環境教育志工隊,項次;隊名,澎湖縣政府
澎湖縣抗病毒藥劑合約院所,113164,澎湖縣抗病毒藥劑合約院所,十碼章;醫院名稱;縣市別;行政區;郵遞區號;地址;聯絡電話;座標緯度;座標經度;備註,澎湖縣政府
中山大學公共事務管理所澎湖班在職專班暨學分班學員人數統計表,113169,中山大學公共事務管理所澎湖班在職專班暨學分班進修人數情形,屆數（期數）及班別;在職專班;學分班,澎湖縣政府
歷年薦任公務人員晉升簡任官等訓練名冊,113174,薦任公務人員晉升簡任官等訓練名冊,年度;排序;姓名;服務機關,澎湖縣政府
歷年委任公務人員晉升薦任官等訓練名冊,113179,委任公務人員晉升薦任官等訓練名冊,年度;人數;姓名;服務機關,澎湖縣政府
歷年本府員工生活津貼支領金額統計表,113184,本府員工生活津貼支領金額情形,年度;子女教育補助;結婚補助;生育補助;眷屬喪葬;總計,澎湖縣政府
醫療機構清單,113189,醫療機構清單,序號;醫療機構;負責醫師;地址;電話;科別,澎湖縣政府
澎湖縣白沙鄉人口年齡層統計,113195,白沙鄉人口年齡層,年度;月份;總計;年齡：０-４歲;年齡：５-９歲;年齡：１０-１４歲;年齡：１５-１９歲;年齡：２０-２４歲;年齡：２５-２９歲;年齡：３０-３４歲;年齡：３５-３９歲;年齡：４０-４４歲;年齡：４５-４９歲;年齡：５０-５４歲;年齡：５５-５９歲;年齡：６０-６４歲;年齡：６５-６９歲;年齡：７０-７４歲;年齡：７５-７９歲;年齡：８０-８４歲;年齡：８５-８９歲;年齡：９０-９４歲;年齡：９５-９９歲;年齡：100歲以上,澎湖縣政府
澎湖縣白沙鄉戶籍動態統計,113200,澎湖縣白沙鄉戶籍動態統計,年度;月份;村別;戶數;人口數;遷入人數;遷出人數;嬰兒出生總數;死亡人數;結婚對數;離婚對數,澎湖縣政府
108一卡通-敬老卡受理案件統計表,113220,65歲以上戶籍設籍於澎湖馬公即可申請,月份;件數,澎湖縣政府
108年新生嬰兒營養代金受理案件統計表,113224,父母一方設籍馬公市滿6個月小朋友初設戶籍於馬公市,月份;件數,澎湖縣政府
澎湖縣西嶼鄉公所107年下半年對民間團體補捐助經費明細表(半年報),113240,澎湖縣西嶼鄉公所107年下半年對民間團體補捐助經費明細表(半年報),工作計畫科目名稱;補助事項或用途;補助對象;主辦機關;撥付金額;有無涉及財物或勞務採購;處理方式（如未涉及採購則毋須填列如採公開招標請填列得標廠商）;為除外規定之民間團體;非除外規定之民間團體,澎湖縣政府
澎湖縣湖西鄉108年公告地價暨公告土地現值批次資料,113248,澎湖縣湖西鄉108年公告地價暨公告土地現值批次資料,鄉市代碼;段別;地號;公告土地現值;公告地價,澎湖縣政府
澎湖縣白沙鄉108年公告地價暨公告土地現值批次資料,113252,澎湖縣白沙鄉108年公告地價暨公告土地現值批次資料,鄉市代碼;段別;地號;公告土地現值;公告地價,澎湖縣政府
澎湖縣西嶼鄉108年公告地價暨公告土地現值批次資料,113256,澎湖縣西嶼鄉108年公告地價暨公告土地現值批次資料,鄉市代碼;段別;地號;公告土地現值;公告地價,澎湖縣政府
澎湖縣望安鄉108年公告地價暨公告土地現值批次資料,113260,澎湖縣望安鄉108年公告地價暨公告土地現值批次資料,鄉市代碼;段別;地號;公告土地現值;公告地價,澎湖縣政府
澎湖縣七美鄉108年公告地價暨公告土地現值批次資料,113264,澎湖縣七美鄉108年公告地價暨公告土地現值批次資料,鄉市代碼;段別;地號;公告土地現值;公告地價,澎湖縣政府
澎湖縣縣有土地清冊(107年),113336,澎湖縣縣有土地清冊(107年),鄉市;段別;地號（母號）;地號（子號）;經管機關;管理單位;土地登記面積;持分分母;持分分子;公告地價;公告現值,澎湖縣政府
澎湖縣政府經管國有土地清冊_108年,113337,澎湖縣政府經管國有土地清冊_108年,鄉市;地段;地號;_;管理單位;登記面積;持分分母;持分分子;公告地價;公告現值,澎湖縣政府
澎湖縣政府縣有土地參與都市更新案件進度表(107年),113338,澎湖縣政府縣有土地參與都市更新案件進度(107年),案名;鄉市;地段地號;地號;土地面積（m2）;所屬計畫階段,澎湖縣政府
澎湖縣政府辦理縣有非公用土地設定地上權案(已簽約)一覽表-107年,113339,澎湖縣政府設定地上權案件資料-107年,案名;地段;地號;基地面積（m2）;土地管理機關;承租人;招標年度;決標權利金（萬元）;簽約日期;地上權存續期間;承租用途;各年度地租;現況,澎湖縣政府
澎湖縣縣有財產委託經營案件明細表-107年,113340,澎湖縣政府暨所屬財產委託經營案件明細-107年,委託機關;委託經營名稱;委託經營期間;訂約權利金;經營權利金;備註,澎湖縣政府
澎湖縣縣有財產總目錄(近5年-103至107年),113341,澎湖縣縣有財產總目錄(近5年-103至107年),分類項目;筆（幢）數;面積（公頃）;價值;年度,澎湖縣政府
澎湖縣公立幼兒園名冊,113342,澎湖縣公立幼兒園基本資料,編號;縣市;鄉鎮;設立別;幼兒園名稱;負責人（董事長）;園長;幼兒園電話;幼兒園住址,澎湖縣政府
澎湖縣國中小通訊錄,113343,澎湖縣各國中小基本資料,學年度;學校名稱（中文）;校長姓名;校長電話;郵遞區號;地址,澎湖縣政府
澎湖縣社區發展協會名冊,113361,澎湖縣轄內社區發展協會名冊、理事長及聯絡方式,編號;鄉市別;社區發展協會名稱;理事長姓名;會址;電話,澎湖縣政府
澎湖縣企(職)業工會名冊,113362,澎湖縣轄內企(職)業工會名冊、負責人及聯絡方式,序號;團體名稱;負責人姓名;總幹事或秘書幹事;會址;電話;備註,澎湖縣政府
澎湖縣政府消防局出動消防人車次艇統計表,113363,119救災救護出動人、車、艇統計,月份;受理案件數;出動消防人力;出動消防車及救護車車次,澎湖縣政府
澎湖縣政府消防局119受理為民服務及其他案件件數統計表,113364,統計受理為民服務案件數,月份;捉蛇案件數;捕蜂案件數;其他為民服務案件數;每月為民服務案件數總計,澎湖縣政府
澎湖縣綠色商店,113365,行政院環境保護署綠色生活資訊網綠色商店,商店全名;商店地址;連絡電話,澎湖縣政府
澎湖縣契稅徵收季報表,113366,澎湖縣契稅徵收季報表,年度別;季別;契別;應稅件數;免稅件數;契價;本稅,澎湖縣政府
澎湖縣最近5年土地增值稅稅源統計表,113367,土地增值稅申報移轉件數、面積、查定數等概況,年度;稅種;筆數;面積;移轉現值總額;整後原地價總額;改良土地費用;漲價總數額;查定稅額;抵繳增繳地價稅;重劃減徵;徵收減徵;其他減徵;長期持有減徵;應納稅額,澎湖縣政府
澎湖縣村、里、鄰、戶、人口與戶籍動態登記數按性別及登記項目分,113368,提供澎湖縣各村里鄰數、戶數、性別、人口數、遷出入人數、出生人數、死亡人數及結離婚對數,區域別;村里數;鄰數;戶數;性別;人口數;遷入人數;遷出人數;住址遷入;變更遷出;出生人數;死亡人數;認領人數;收養人數;終止收養人數;監護人數;輔助人數;未成年子女權利義務行使負擔人數;結婚對數;離婚對數,澎湖縣政府
澎湖縣馬公市106年人口年齡層統計,113369,馬公市106年0-100歲人口年齡層統計,年度;月份;區域別;性別;年齡：0-4歲;年齡：5-9歲;年齡：10-14歲;年齡：15-19歲;年齡：20-24歲;年齡：25-29歲;年齡：30-34歲;年齡：35-39歲;年齡：40-44歲;年齡：45-49歲;年齡：50-54歲;年齡：55-59歲;年齡：60-64歲;年齡：65-69歲;年齡：70-74歲;年齡：75-79歲;年齡：80-84歲;年齡：85-89歲;年齡：90-94歲;年齡：95-99歲;年齡：100歲以上,澎湖縣政府
澎湖縣望安鄉106年人口年齡層統計,113370,人口年齡層統計,年份;月份;總計;年齡：０歲-４歲;年齡：５-９歲;年齡：１０歲-１４歲;年齡：１５歲-１９歲;年齡：２０-２４歲;年齡：２５-２９歲;年齡：３０-３４歲;年齡：３５-３９歲;年齡：４０-４４歲;年齡：４５-４９歲;年齡：５０-５４歲;年齡：５５-５９歲;年齡：６０-６４歲;年齡：６５-６９歲;年齡：７０-７４歲;年齡：７５-７９歲;年齡：８０-８４歲;年齡：８５-８９歲;年齡：９０-９４歲;年齡：９５-９９歲;年齡：１００歲以上,澎湖縣政府
澎湖縣望安鄉106年戶籍動態統計,113371,戶籍動態統計,年度;月份;村別;戶數;人口數;遷入人數;遷出人數;出生總數;死亡人數;結婚對數;離婚對數,澎湖縣政府
澎湖縣馬公市106年戶籍動態統計,113372,澎湖縣馬公市106年戶籍動態統計,年度;月份;區域別;鄰數;戶數;人口數;遷入人數;遷出人數;出生人數;死亡人數;結婚對數;離婚對數,澎湖縣政府
澎湖縣湖西鄉災防訊息,113374,澎湖縣湖西鄉避難收容場所防救災據點,地點;諮詢窗口;電話,澎湖縣政府
澎湖縣馬公市106年各里現住人口數按性別及原住民身分分,113375,澎湖縣馬公市106年各里 現住人口數按性別及原住民身分分,年度;月份;區域別;性別;總計;區域人人口數;原住民合計;平地原住民;山地原住民,澎湖縣政府
澎湖縣飲料製造業工廠清冊,113376,至108年2月為止澎湖縣飲料製造業工廠登記,設立案號;登記編號;工廠名稱;工廠地址;負責人;工廠電話;統一編號;鄉鎮名稱;工廠現況;登記核准日期;符合之產業類別;動力總數;電熱總數;廠房面積;廠地面積;工業區,澎湖縣政府
澎湖縣食品製造業清冊,113377,至108年2月為止澎湖縣食品製造業工廠登記,設立案號;登記編號;工廠名稱;工廠地址;負責人;工廠電話;統一編號;鄉鎮名稱;工廠現況;登記核准日期;符合之產業類別;動力總數;電熱總數;廠房面積;廠地面積;工業區,澎湖縣政府
澎湖縣政府公共車船管理處行經機場公車時刻表,113378,依發車班次名稱概說行經路線至機場及機場至馬公終點發車時間,班別（路線別）;馬公總站至機場發車時間;行經路線;抵機場時間;機場至馬公總站發車時間;抵馬公總站時間,澎湖縣政府
澎湖縣政府公共車船管理處交通船航班預定表,113379,每月交通船時間表-主要航線馬公至望安及七美船班,日期;航班;船名;高雄－七美;馬公－望安;望安－七美;七美－望安;望安－馬公;七美－高雄;備註,澎湖縣政府
澎湖縣湖西鄉人口年齡層統計,113380,人口年齡層統計,年度;月份;總計;年齡：０-４歲;年齡：５-９歲;年齡：１０-１４歲;年齡：１５-１９歲;年齡：２０-２４歲;年齡：２５-２９歲;年齡：３０-３４歲;年齡：３５-３９歲;年齡：４０-４４歲;年齡：４５-４９歲;年齡：５０-５４歲;年齡：５５-５９歲;年齡：６０-６４歲;年齡：６５-６９歲;年齡：７０-７４歲;年齡：７５-７９歲;年齡：８０-８４歲;年齡：８５-８９歲;年齡：９０-９４歲;年齡：９５-９９歲;年齡：１００歲以上,澎湖縣政府
澎湖縣湖西鄉戶籍動態統計,113381,戶籍動態統計,年度;月份;村別;戶數;人口數;遷入人數;遷出人數;嬰兒出生總數;死亡人數;結婚對數;離婚對數,澎湖縣政府
澎湖縣西嶼鄉戶籍動態統計,113383,戶籍動態統計,年度;月份;村別;戶數;人口數;遷入人數;遷出人數;嬰兒出生總數;死亡人數;結婚對數;離婚對數,澎湖縣政府
澎湖縣馬公市颱(洪)災害、地震災害避難收容場所一覽表,113384,澎湖縣馬公市颱(洪)災害、地震災害避難收容場所一覽表,分級;避難收容場所名稱;建物名稱;管理單位;聯絡電話;面積（m2）;臨時收容（人）;中長期收容（人）;廚房（間）;餐廳（間）;盥洗設備（間）;哺育室（間）;一般廁所（間）;無障礙廁所（間）;導盲設施（式）;無障礙通道,澎湖縣政府
澎湖縣湖西鄉颱(洪)災害、地震災害避難收容場所一覽表,113385,澎湖縣湖西鄉颱(洪)災害、地震災害避難收容場所一覽表,分級;避難收容場所名稱;建物名稱;管理單位;聯絡電話;面積（m2）;臨時收容（人）;中長期收容（人）;廚房（間）;餐廳（間）;盥洗設備（間）;哺育室（間）;一般廁所（間）;無障礙廁所（間）;導盲設施（式）;無障礙通道,澎湖縣政府
澎湖縣白沙鄉颱(洪)災害、地震災害避難收容場所一覽表,113386,澎湖縣白沙鄉颱(洪)災害、地震災害避難收容場所一覽表,分級;避難收容場所名稱;建物名稱;管理單位;聯絡電話;面積（m2）;臨時收容（人）;中長期收容（人）;廚房（間）;餐廳（間）;盥洗設備（間）;哺育室（間）;一般廁所（間）;無障礙廁所（間）;導盲設施（式）;無障礙通道,澎湖縣政府
澎湖縣西嶼鄉颱(洪)災害、地震災害避難收容場所一覽表,113387,澎湖縣西嶼鄉颱(洪)災害、地震災害避難收容場所一覽表,分級;避難收容場所名稱;建物名稱;管理單位;聯絡電話;面積（m2）;臨時收容（人）;中長期收容（人）;廚房（間）;餐廳（間）;盥洗設備（間）;哺育室（間）;一般廁所（間）;無障礙廁所（間）;導盲設施（式）;無障礙通道,澎湖縣政府
澎湖縣望安鄉颱(洪)災害、地震災害避難收容場所一覽表,113388,澎湖縣望安鄉颱(洪)災害、地震災害避難收容場所一覽表,分級;避難收容場所名稱;建物名稱;管理單位;聯絡電話;面積（m2）;臨時收容（人）;中長期收容（人）;廚房（間）;餐廳（間）;盥洗設備（間）;哺育室（間）;一般廁所（間）;無障礙廁所（間）;導盲設施（式）;無障礙通道,澎湖縣政府
澎湖縣七美鄉颱(洪)災害、地震災害避難收容場所一覽表,113389,澎湖縣七美鄉颱(洪)災害、地震災害避難收容場所一覽表,分級;避難收容場所名稱;建物名稱;管理單位;聯絡電話;面積（m2）;臨時收容（人）;中長期收容（人）;廚房（間）;餐廳（間）;盥洗設備（間）;哺育室（間）;一般廁所（間）;無障礙廁所（間）;導盲設施（式）;無障礙通道,澎湖縣政府
澎湖縣馬公市海嘯災害臨時避難處一覽表,113390,澎湖縣馬公市海嘯災害臨時避難處一覽表,避難收容場所名稱;建物名稱;管理單位;聯絡電話;面積（m2）;臨時收容（人）,澎湖縣政府
澎湖縣湖西鄉海嘯災害臨時避難處一覽表,113391,澎湖縣湖西鄉海嘯災害臨時避難處一覽表,避難收容場所名稱;建物名稱;管理單位;聯絡電話;面積（m2）;臨時收容（人）,澎湖縣政府
澎湖縣白沙鄉海嘯災害臨時避難處一覽表,113392,澎湖縣白沙鄉海嘯災害臨時避難處一覽表,避難收容場所名稱;建物名稱;管理單位;聯絡電話;面積（m2）;臨時收容（人）,澎湖縣政府
澎湖縣望安鄉海嘯災害臨時避難處一覽表,113393,澎湖縣望安鄉海嘯災害臨時避難處一覽表,避難收容場所名稱;建物名稱;管理單位;聯絡電話;面積（m2）;臨時收容（人）,澎湖縣政府
澎湖縣西嶼鄉海嘯災害臨時避難處一覽表,113394,澎湖縣西嶼鄉海嘯災害臨時避難處一覽表,避難收容場所名稱;建物名稱;管理單位;聯絡電話;面積（m2）;臨時收容（人）,澎湖縣政府
澎湖縣七美鄉海嘯災害臨時避難處一覽表,113395,澎湖縣七美鄉海嘯災害臨時避難處一覽表,避難收容場所名稱;建物名稱;管理單位;聯絡電話;面積（m2）;臨時收容（人）,澎湖縣政府
澎湖縣馬公市107年人口年齡層統計,113396,馬公市107年0-100歲以上人口年齡層統計,年度;月份;區域別;性別;年齡：0-4歲;年齡：5-9歲;年齡：10-14歲;年齡：15-19歲;年齡：20-24歲;年齡：25-29歲;年齡：30-34歲;年齡：35-39歲;年齡：40-44歲;年齡：45-49歲;年齡：50-54歲;年齡：55-59歲;年齡：60-64歲;年齡：65-69歲;年齡：70-74歲;年齡：75-79歲;年齡：80-84歲;年齡：85-89歲;年齡：90-94歲;年齡：95-99歲;年齡：100歲以上,澎湖縣政府
澎湖縣馬公市107年戶籍動態統計,113397,澎湖縣馬公市107年戶籍動態統計,年度;月份;區域別;鄰數;戶數;人口數;遷入人數;遷出人數;出生人數;死亡人數;結婚對數;離婚對數,澎湖縣政府
澎湖縣馬公市107年各里現住人口數按性別及原住身分分,113398,澎湖縣馬公市107年各里現住人口數按性別及原住身分分,年度;月份;區域別;性別;總計;區域人人口數;原住民合計;平地原住民;山地原住民,澎湖縣政府
澎湖縣最近5年契稅綜合統計表,113399,澎湖縣最近5年契稅綜合統計表,年度別;馬公市件數;湖西鄉件數;白沙鄉件數;西嶼鄉件數;望安鄉件數;七美鄉件數;應稅件數合計;免稅件數合計;應稅契價;免稅契價;應稅稅額合計;免稅稅額合計,澎湖縣政府
澎湖縣望安鄉107年人口年齡層統計,113400,人口年齡層統計,年份;月份;總計;年齡：０歲-４歲;年齡：５-９歲;年齡：１０歲-１４歲;年齡：１５歲-１９歲;年齡：２０-２４歲;年齡：２５-２９歲;年齡：３０-３４歲;年齡：３５-３９歲;年齡：４０-４４歲;年齡：４５-４９歲;年齡：５０-５４歲;年齡：５５-５９歲;年齡：６０-６４歲;年齡：６５-６９歲;年齡：７０-７４歲;年齡：７５-７９歲;年齡：８０-８４歲;年齡：８５-８９歲;年齡：９０-９４歲;年齡：９５-９９歲;年齡：１００歲以上,澎湖縣政府
澎湖縣望安鄉107年戶籍動態統計,113401,戶籍動態統計,年度;月份;村別;戶數;人口數;遷入人數;遷出人數;出生總數;死亡人數;結婚對數;離婚對數,澎湖縣政府
澎湖縣最近5年地價稅稅源統計表,113402,澎湖縣最近5年一般用地、自用住宅用地、事業用地、勞工宿舍用地、公共設施保留地等土地地價稅稅源概況,項目年度別;總計戶數;總計面積;總計地價;總計查定稅額;一般用地戶數;一般用地面積;一般用地地價;一般用地查定稅額;自用住宅用地戶數;自用住宅用地面積;自用住宅用地地價;自用住宅用地查定稅額;勞工宿舍用地戶數;勞工宿舍用地面積;勞工宿舍用地地價;勞工宿舍用地查定稅額;事業直接使用土地戶數;事業直接使用土地面積;事業直接使用土地地價;事業直接使用土地查定稅額;公共設施保留地戶數;公共設施保留地面積;公共設施保留地地價;公共設施保留地查定稅額;空地戶數;空地面積;空地地價;空地查定稅額,澎湖縣政府
歷年模範公務人員,113403,榮獲行政院模範公務人員、榮獲澎湖縣模範公務人員,年度;服務機關;姓名;備註,澎湖縣政府
澎湖縣育有未滿二歲兒童育兒津貼申請情形,113404,澎湖縣育有未滿二歲兒童育兒津貼,年度;人次,澎湖縣政府
澎湖縣政府公共車船管理處公車時刻表,113405,依路線別分為上行馬公開及下行往馬公班次時間表,上行班車;馬公往外垵;馬公往通樑;馬公往沙港;馬公往風櫃;馬公往山水;馬公往龍門;馬公往尖山;馬公往青螺;馬公往太武經東衛;馬公往北寮;馬公往烏崁;馬公往前寮往馬公;馬公往光華往馬公;市區零路東;市區零路西,澎湖縣政府
澎湖縣西嶼鄉人口年齡層統計,113434,人口年齡層統計,年度;月份;總計;年齡：０-４歲;年齡：５-９歲;年齡：１０-１４歲;年齡：１５-１９歲;年齡：２０-２４歲;年齡：２５-２９歲;年齡：３０-３４歲;年齡：３５-３９歲;年齡：４０-４４歲;年齡：４５-４９歲;年齡：５０-５４歲;年齡：５５-５９歲;年齡：６０-６４歲;年齡：６５-６９歲;年齡：７０-７４歲;年齡：７５-７９歲;年齡：８０-８４歲;年齡：８５-８９歲;年齡：９０-９４歲;年齡：９５-９９歲;年齡：100歲以上,澎湖縣政府
澎湖縣107學年度第2學期國民小學辦理兒童課後照顧服務班學校清單,113443,澎湖縣107學年度第2學期國民小學辦理兒童課後照顧服務班學校清單,編號;學校名稱,澎湖縣政府
澎湖縣馬公市108年各里現住人口數按性別及原住民身分分,113482,澎湖縣馬公市108年各里現住人口數按性別及原住民身分分,年度;月份;區域別;性別;總計;區域人人口數;原住民合計;平地原住民;山地原住民,澎湖縣政府
澎湖縣馬公市108年人口年齡層統計,113483,澎湖縣馬公市108年0-100歲人口年齡層統計,年度;月份;區域別;性別;年齡：0-4歲;年齡：5-9歲;年齡：10-14歲;年齡：15-19歲;年齡：20-24歲;年齡：25-29歲;年齡：30-34歲;年齡：35-39歲;年齡：40-44歲;年齡：45-49歲;年齡：50-54歲;年齡：55-59歲;年齡：60-64歲;年齡：65-69歲;年齡：70-74歲;年齡：75-79歲;年齡：80-84歲;年齡：85-89歲;年齡：90-94歲;年齡：95-99歲;年齡：100歲以上,澎湖縣政府
澎湖縣望安鄉108年人口年齡層統計,113484,人口年齡層統計,年份;月份;總計;年齡：０歲-４歲; 年齡：５-９歲; 年齡：１０歲-１４歲; 年齡：１５歲-１９歲; 年齡：２０-２４歲; 年齡：２５-２９歲; 年齡：３０-３４歲; 年齡：３５-３９歲; 年齡：４０-４４歲; 年齡：４５-４９歲; 年齡：５０-５４歲; 年齡：５５-５９歲; 年齡：６０-６４歲; 年齡：６５-６９歲; 年齡：７０-７４歲; 年齡：７５-７９歲; 年齡：８０-８４歲; 年齡：８５-８９歲; 年齡：９０-９４歲; 年齡：９５-９９歲; 年齡：１００歲以上,澎湖縣政府
澎湖縣望安鄉108年戶籍動態統計,113485,戶籍動態統計,年度;月份;村別;戶數;人口數;遷入人數;遷出人數;出生總數;死亡人數;結婚對數;離婚對數,澎湖縣政府
澎湖縣林務公園管理所青青草園營造計畫執行年報表,113486,澎湖縣林務公園管理所青青草園營造計畫執行年報表,序號;工作項目;地段;地號;地號數（筆）;預定施作面積（㎡）;執行情形;已執行面積（㎡）,澎湖縣政府
108公園名冊,113487,林務公園管理所轄管公園,序號;鄉市區名稱;公園名稱;公園面積（平方公尺）;土地使用分區;實際使用現況;公園主要出入口位置,澎湖縣政府
