資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
國家通訊傳播委員會訴願業務統計,6629,本會訴願業務統計,年度;訴願-上年未結;訴願-本年新收;訴願-辦結案件;訴願-不受理;訴願-駁回;訴願-撤銷;訴願-審決期限-3個月內;訴願-審決期限-3~5個月;訴願-審決期限-逾五個月;訴願-提起行政訴訟;訴願-移轉;訴願-撤回;訴願-未結件數;再審-上年未結;再審-本年新收;再審-申請再審理由-第1款;再審-申請再審理由-第2款;再審-申請再審理由-第3款;再審-申請再審理由-第4款;再審-申請再審理由-第5款;再審-申請再審理由-第6款;再審-申請再審理由-第7款;再審-申請再審理由-第8款;再審-申請再審理由-第9款;再審-申請再審理由-第10款;再審-辦結案件;再審-不受理;再審-駁回;再審-撤銷;再審-審決期限-3個月內;再審-審決期限-3~5個月;再審-審決期限-逾五個月;再審-移轉;再審-撤回;再審-未結件數,國家通訊傳播委員會
電波監測站位置,6825,全國電波監測站位置,項次;縣市別;站名;東經(WGS-84);北緯(WGS-84);地址,國家通訊傳播委員會
廣播電視內容裁處件數及金額統計表,6826,廣播電視內容裁處件數及金額統計表,核處年月;違規內容;事業類別名稱;次數;核處金額,國家通訊傳播委員會
綜合網路業務業者名單,6827,全國綜合網路業務業者名單,年月;公司名稱;地址;電話號碼;傳真號碼,國家通訊傳播委員會
行動電話業者名單,6828,全國行動電話業者名單,年月;公司名稱;地址;電話號碼;傳真號碼,國家通訊傳播委員會
第三代行動通信業者名單,6829,全國第三代行動通信業者名單,公司名稱;地址;電話號碼;傳真號碼,國家通訊傳播委員會
數位式低功率無線電話業者名單,6830,全國數位式低功率無線電話業者名單,年月;公司名稱;地址;電話號碼;傳真號碼,國家通訊傳播委員會
無線寬頻接取業務業者名單,6831,全國無線寬頻接取業務業者名單,年月;公司名稱;地址;電話號碼;傳真號碼,國家通訊傳播委員會
第二類電信事業經營者名單,6865,全國第二類電信事業經營者名單,公司名稱;地址;電話號碼;傳真號碼,國家通訊傳播委員會
網路位址(IP)核發數量統計表,6866,歷年IPv4及IPv4網路位址(IP)核發數量統計表,類型;年度;累計數;註冊量,國家通訊傳播委員會
網域名稱(DN)註冊數量統計表,6867,全國網域名稱(DN)註冊數量統計表,年度;累計數;註冊量,國家通訊傳播委員會
有線電視系統業者名單,6868,全國有線電視系統業者名單,年月;系統名稱;經營許可效期;實收資本額/捐助資本額;收視費用;經營區域;董事長/負責人;事業地址;連絡電話;所屬集團;業者代號,國家通訊傳播委員會
衛星頻道節目供應事業名單,6869,全國衛星頻道節目供應事業名單,年月;業者名稱;頻道名稱;事業類別名稱,國家通訊傳播委員會
直播衛星廣播電視服務事業名單,6870,全國直播衛星廣播電視服務事業名單,年月;業者名稱;事業類別名稱,國家通訊傳播委員會
無線廣播事業一覽表,6871,全國無線廣播事業一覽表,年月;事業名稱;事業地址;董事長/負責人;主要收聽頻率;聯絡電話;實收資本額/捐助資本額,國家通訊傳播委員會
無線電視事業一覽表,6872,全國無線電視事業一覽表,年月;組織名稱;事業地址;董事長/負責人;實收資本額/捐助資本額,國家通訊傳播委員會
廣播電視事業許可家數,6873,全國廣播電視事業許可家數,年月;類別;家數、頻道數,國家通訊傳播委員會
有線廣播電視訂戶數,6874,依經營區統計有線廣播電視訂戶數,年月;公司名稱;經營地區;總戶數;訂戶數;佔有率;數位機上盒訂戶數;數位機上盒普及率,國家通訊傳播委員會
非E.164網路電話業者租用市話代表號表,6875,非E.164網路電話業者租用市話代表號表,申請編號;第二類電信事業名稱;中華電信門號;台灣固網門號;新世紀資通門號;亞太電信門號;備註,國家通訊傳播委員會
行動通信學生優惠資費專案,6876,行動通信學生優惠資費專案,資費方案名稱;月租費不可抵通信費;方案優惠內容;資費內含 國內免費數據 傳輸量;免費傳輸量 數據費率;超過免費傳輸量 數據費率;數據費用 上限金額,國家通訊傳播委員會
行動通信基地臺共站共構統計表,6877,行動通信基地臺共站共構統計表,類別;2G電臺執照(92.1.1後);3G電臺執照;4G電臺執照,國家通訊傳播委員會
第二類電信業者發行預付式電信商品服務（禮券）查核結果,6878,第二類電信業者發行預付式電信商品服務（禮券）查核結果,序號;公司名稱;查核結果;履約擔保事項;備註,國家通訊傳播委員會
請託關說登錄事件統計,7151,統計本會請託關說登錄事件,年度;季;主管機關;登錄件數;人事關說;監理關說;補助款關說;其他關說,國家通訊傳播委員會
衛星固定通信業務業者名單,7152,全國衛星固定通信業務業者名單,年月;公司名稱;地址;電話號碼;傳真號碼,國家通訊傳播委員會
通訊傳播之地區監理處每月查核取締統計,7153,全國通訊傳播之地區監理處每月查核取締統計,年份;類型;項次;項目;單位;1月;2月;3月;4月;5月;6月;7月;8月;9月;10月;11月;12月;總計,國家通訊傳播委員會
地區監理處查驗統計表,7154,全國地區監理處查驗統計,年份;類型;項目;單位;1月;2月;3月;4月;5月;6月;7月;8月;9月;10月;11月;12月;總計,國家通訊傳播委員會
通訊傳播之地區監理處每月證照統計,7155,通訊傳播之地區監理處每月證照統計,年份;類型;項次;項目;單位;1月;2月;3月;4月;5月;6月;7月;8月;9月;10月;11月;12月;總計,國家通訊傳播委員會
無線廣播事業核處資料,7156,無線廣播事業核處資料,電臺名稱;頻率;頻率單位;核處日期;核處文號;播出日期;播出時間-起;播出時間-迄;節目名稱;違規內容;核處金額,國家通訊傳播委員會
無線電視事業核處資料,7157,無線電視事業核處資料,受處分單位;受處分頻道;處分書文號;處分日期;節目名稱;播出日期、播出時間;違法事實;處分書內容說明;核處金額,國家通訊傳播委員會
衛星廣播電視事業核處資料,7158,衛星廣播電視事業核處資料,受處分單位;受處分頻道;處分書文號;處分日期;節目名稱;播出日期、播出時間;違法事實;處分書內容說明;核處金額,國家通訊傳播委員會
電話號碼可攜服務,7159,電話號碼可攜服務,年度;行動攜碼生效數;固網攜碼生效數;總生效數,國家通訊傳播委員會
市內網路業務業者名單,7160,市內網路業務業者名單,公司名稱;地址;電話號碼;傳真號碼;經營區域,國家通訊傳播委員會
虛擬行動網路服務經營者名單及其合作業者一覽表,7161,虛擬行動網路服務經營者名單及其合作業者資料,虛擬行動網路服務經營者名稱;合作之行動網路業務經營者名稱,國家通訊傳播委員會
市內電話費率一覽表(含公用電話),7162,市內電話(含公用電話)費率一覽表 備註1：計費時段說明 1.一般時段：週一至週五08:00～23:00；週六08:00～12:00。 2.減價時段：週一至週五23:00～08:00；週六12:00～週一08:00；國定假日：全日。 備註2：收費分區說明 1.苗栗，南投，澎湖，宜蘭，花蓮，台東，金門，馬祖為第一級收費區。 2.台北，桃園，新竹，台中，彰化，雲林，嘉義，台南，屏東，高雄為第二級收費區 。 備註3：上網型住宅用戶可抵中華市內通信費 25 元。 備註4：上網型月租費率為每10分鐘2.7元，適合平均每通通話時間較長之用戶，非僅上網用戶才能使用。 備註5：住宅 A 型用戶可選擇抵中華市內通信費25 元 (A1) ，或贈送話中插接及勿干擾 (A2) 。 備註6：用戶若未作選擇時，以基本型 A 案(住宅以Ａ1 ）費率計收。 備註7：每通通信費以公告價計算，通信費明細採四捨五入保留至小數點第二位，帳單採四捨五入以元計 。,電話類別方案類別資費類別;費率,國家通訊傳播委員會
申請經營有線廣播電視業務規費收費標準,7163,申請經營有線廣播電視業務規費收費標準,項目;單位;費用,國家通訊傳播委員會
寬頻上網帳號數,7164,寬頻上網帳號數,年月;寬頻上網_固網（有線）寬頻帳號_ADSL;寬頻上網_固網（有線）寬頻帳號_FTTX;寬頻上網_固網（有線）寬頻帳號_Cable_Modem;寬頻上網_固網（有線）寬頻帳號_Leased_Line;寬頻上網_固網（有線）寬頻帳號_小計;寬頻上網_無線寬頻帳號數_行動寬頻_3G數據;寬頻上網_無線寬頻帳號數_行動寬頻_4G數據;寬頻上網_無線寬頻帳號數_PWLAN;寬頻上網_無線寬頻帳號數_小計;寬頻上網_合計（固網及行動寬頻）;行動上網_3GPhone;行動上網_3GDataCard;行動上網_3G_小計;行動上網_4GPhone;行動上網_4GDataCard;行動上網_4G_小計;行動上網_合計（3G及4G）,國家通訊傳播委員會
號碼可攜網路識別碼核配現況,7165,號碼可攜網路識別碼核配現況,OPID;敘述;業者,國家通訊傳播委員會
市內交換機局碼核配現況,7166,市內交換機局碼核配現況,區域碼（不含字首'0'）;局碼;碼長（不含區域碼）;業者,國家通訊傳播委員會
行動網路識別碼核配現況,7167,行動網路識別碼核配現況,MNC;敘述;業者,國家通訊傳播委員會
撥號選接網路接取碼核配現況,7168,撥號選接網路接取碼核配現況,編碼;敘述;業者,國家通訊傳播委員會
智慧虛擬碼核配現況,7169,智慧虛擬碼核配現況,編碼字首;碼長;敘述;業者,國家通訊傳播委員會
第七號信號系統國內信號點碼核配現況,7170,第七號信號系統國內信號點碼核配現況,起;迄;敘述;業者,國家通訊傳播委員會
行動通信網路業務用戶號碼核配現況,7171,行動通信網路業務用戶號碼核配現況,編碼字首;碼長;敘述;業者,國家通訊傳播委員會
E.164用戶號碼網路電話服務電信號碼核配現況,7172,E.164用戶號碼網路電話服務電信號碼核配現況,編碼字首;碼長;敘述;業者,國家通訊傳播委員會
電信特殊號碼核配現況,7173,電信特殊號碼核配現況,代碼;敘述;申請人,國家通訊傳播委員會
無線電頻率使用費收費標準,7174,無線電頻率使用費收費標準,,國家通訊傳播委員會
消費者端量測行動上網平均速率,8258,消費者端量測行動上網平均速率(單位：Mbps),縣市;第一階段;第二階段,國家通訊傳播委員會
定點量測行動上網平均速率,8259,定點量測行動上網平均速率 (單位：Mbps),區域;4G下載;4G上傳;3G下載;3G上傳,國家通訊傳播委員會
移動式量測行動上網平均速率,8260,移動式量測行動上網平均速率(單位： Mbps),路線　;4G下載;4G上傳;3G下載;3G上傳,國家通訊傳播委員會
無障礙網頁標章統計,8354,"為推動我國的無障礙網路空間，保障身心障礙者獲取資訊的權利，行政院研究發展考核委員會(103年1月22日組改為國家發展委員會)於92年援引全球資訊網協會（World Wide Web Consortium, 簡稱 W3C）的資訊網可及性推動組織(Web Accessibility Initiative，簡稱WAI)在1999年5月所發表的無障礙網頁內容可及性規範（Web Content Accessibility Guidelines 1.0, 簡稱WCAG 1.0），並參考國內外無障礙網頁相關資訊，訂定「無障礙網頁開發規範」。行政院於101年1月10日院臺內字第1010120958A號函核定「身心障礙者權益保障法」第52條之2第2項之目的事業主管機關為國家通訊傳播委員會(以下簡稱本會)，故後續由本會訂定無障礙網站之檢測標準、方式、頻率與認證標章核發辦法及續處相關事宜。為使「無障礙網頁開發規範」能適於現今網頁科技之發展，本會參酌W3C於2008年底發布的WCAG 2.0，研擬「新版無障礙網頁開發規範」，開發新版無障礙網頁檢測軟體，提供各機關網站依程序至政府網站營運交流平台(http://www.handicap-free.nat.gov.tw/)申請標章，維運無障礙網路空間服務網，管理無障礙網頁標章作業。本項資料係自92年起迄今，包括政府機關、學校及民間企業、社團等之無障礙網頁標章統計資料。",項次;標章機關代碼;標章機關名稱;網站名稱;網址;標章等級;登錄日期;標章狀態,國家通訊傳播委員會
行動應用軟體服務績效調查表,10099,行動應用軟體服務績效調查表(因APP已下架，自105年7月31日不再更新),,國家通訊傳播委員會
國家通訊傳播委員會所屬財團法人董事長或經理人及其他從業人員依「政府捐助之財團法人從業人員薪資處理原則」辦理情形彙整表,10103,國家通訊傳播委員會所屬財團法人董事長或經理人及其他從業人員依「政府捐助之財團法人從業人員薪資處理原則」辦理情形彙整表,部會別;財團法人名稱;類別及職稱;每月薪資基準;薪資基準是否報經主管機關核定;備查或行政院機關核定;財團法人 董事長或經理人及其他從業人員之薪資基準是否均符合薪資處理原則規範,國家通訊傳播委員會
公款捐補助季報表,10104,公款捐補助季報表,補助事項;補助對象;直轄市別;核准日期;補助金額,國家通訊傳播委員會
媒體廣告月報表,10105,媒體廣告月報表,"其附件檔案包含廣告事項,媒體名稱,核銷日期,媒體刊登日期,次數,金額",國家通訊傳播委員會
有線廣播電視事業發展基金附屬單位預算案,10116,有線廣播電視事業發展基金附屬單位預算案書表,,國家通訊傳播委員會
通訊傳播監督管理基金附屬單位預算案,10117,通訊傳播監督管理基金附屬單位預算案書表,,國家通訊傳播委員會
國家通訊傳播委員會單位預算書,10118,國家通訊傳播委員會單位預算書,報告,國家通訊傳播委員會
國家通訊傳播委員會單位預算案,10119,國家通訊傳播委員會單位預算案書表,款;項;目;節;科目名稱;人事費;業務費_經;奬補助費_經;債務費;預備金_經;經常支出小計;業務費_資;設備及投資;奬補助費_資;預備金_資;資本支出小計;合計;職能別分類經濟性分類;消費支出_經;債務利息_經;補助地方_經;移轉民間_經;小計_經;資本形成_資;土地購入_資;增資_資;補助地方_資;移轉民間_資;小計_資;總計,國家通訊傳播委員會
電視使用行為及滿意度調查主題及其重點,10124,電視使用行為及滿意度調查主題及其重點,計畫名稱;計畫辦理年度;承辦計畫單位;受委託研究機構;研究計畫主持人;研究內容摘要,國家通訊傳播委員會
行動寬頻業務發展趨勢與監理機制分析主題及其重點,10125,行動寬頻業務發展趨勢與監理機制分析主題及其重點,計畫名稱;計畫辦理年度;承辦計畫單位;受委託研究機構;研究計畫主持人;研究內容摘要,國家通訊傳播委員會
寬頻固定網路接取技術委託研究案主題及其重點,10126,寬頻固定網路接取技術委託研究案主題及其重點,計畫名稱;計畫辦理年度;承辦計畫單位;受委託研究機構;研究計畫主持人;研究內容摘要,國家通訊傳播委員會
新興媒體內容治理架構之探討主題及其重點,10127,新興媒體內容治理架構之探討主題及其重點,計畫名稱;計畫辦理年度;承辦計畫單位;受委託研究機構;研究計畫主持人;研究內容摘要,國家通訊傳播委員會
新興視訊平台發展對有線電視產業衝擊之研究主題及其重點,10128,新興視訊平台發展對有線電視產業衝擊之研究主題及其重點,計畫名稱;計畫辦理年度;承辦計畫單位;受委託研究機構;研究計畫主持人;研究內容摘要,國家通訊傳播委員會
建立電視收視質指標研究主題及其重點,10129,建立電視收視質指標研究主題及其重點,計畫名稱;計畫辦理年度;承辦計畫單位;受委託研究機構;研究計畫主持人;研究內容摘要,國家通訊傳播委員會
考察先進國家之網路互連接續費監理機制,10130,考察先進國家之網路互連接續費監理機制,報告,國家通訊傳播委員會
國際數位多媒體及廣播科技展覽暨研討會報告書,10131,國際數位多媒體及廣播科技展覽暨研討會報告書,報告,國家通訊傳播委員會
國家通訊傳播委員會施政績效報告,10132,國家通訊傳播委員會施政績效報告,報告,國家通訊傳播委員會
施政計畫編審管制及評核作業要點,10133,施政計畫編審管制及評核作業要點,要點,國家通訊傳播委員會
國家通訊傳播委員會獎助之傳播內容研究碩士論文,10137,國家通訊傳播委員會103年度獎助之傳播內容研究碩士論文(因已無相關獎助辦法，不再更新),申請者;論文題目;指導教授;就學狀況,國家通訊傳播委員會
國家通訊傳播委員會施政計畫核定版,10138,國家通訊傳播委員會施政計畫核定版,報告,國家通訊傳播委員會
國家通訊傳播委員會施政計畫草案版,10139,國家通訊傳播委員會施政計畫草案版,報告,國家通訊傳播委員會
廣播電臺收聽行為調查研究,10141,廣播電臺收聽行為調查研究,報告,國家通訊傳播委員會
如何提高電信管制射頻器材進口許可證網路申辦率及效能，以強化政府效能之研究,10142,如何提高電信管制射頻器材進口許可證網路申辦率及效能，以強化政府效能之研究,報告,國家通訊傳播委員會
電視頻道節目重播率調查與規範政策研究,10144,電視頻道節目重播率調查與規範政策研究,報告,國家通訊傳播委員會
光纖用戶迴路及未來整體監理趨勢分析研究報告,10145,光纖用戶迴路及未來整體監理趨勢分析研究報告,報告,國家通訊傳播委員會
有線電視數位匯流平台技術發展與規範委託研究報告,10147,有線電視數位匯流平台技術發展與規範委託研究報告,報告,國家通訊傳播委員會
有線電視干擾量測委託研究期末報告,10149,有線電視干擾量測委託研究期末報告,報告,國家通訊傳播委員會
臺捷通訊傳播雙邊交流合作會議出國報告,10164,臺捷通訊傳播雙邊交流合作會議出國報告,報告,國家通訊傳播委員會
有線廣播電視事業發展基金附屬單位決算,10168,有線廣播電視事業發展基金附屬單位決算,SEQNO;LEVEL;BOLD;項目;本年度預算數;本年度預算數-百分比;本年度決算數;本年度決算數-百分比;比較增減;比較增減-百分比;上年度決算數;上年度決算數-百分比;預算數;決算數;本年度預算數-金額;本年度決算數-金額;比較增減-金額;上年度決算數-金額,國家通訊傳播委員會
通訊傳播監督管理基金附屬單位決算,10170,通訊傳播監督管理基金附屬單位決算,SEQNO;LEVEL;BOLD;項目;本年度預算數;本年度預算數-百分比;本年度決算數;本年度決算數-百分比;比較增減;比較增減-百分比;上年度決算數;上年度決算數-百分比;預算數;決算數;本年度預算數-金額;本年度決算數-金額;比較增減-金額;上年度決算數-金額,國家通訊傳播委員會
國家通訊傳播委員會單位決算,10174,國家通訊傳播委員會單位決算,go_ordinary;expid;budgetno7;samt9;samt10;samt11;samt12;samt15;samt16;samt17;samt18;samt19;samt20;subp1;subp2;useno;agenitemserialno1;agenitemserialno2;agenitemserialno3;agenitemserialno4;budgetnochk;budgetname;objectname;subprojectname;subp2_name;go_level;sort1;budgetyear;go_memo;f1;f2;f3;f4;f5;currencydecimal;spage;smemo;down_page;samt13;samt21;samt22;samt23;f6;會計年度;款;項;目;節;預算年度;預算科目編號;預算科目名稱;細目編號;細目名稱;以前年度轉入數_應收數;以前年度轉入數_保留數;本年度減免註銷數_應收數;本年度減免註銷數_保留數;本年度實現數_應收數;本年度實現數_保留數;本年度調整數_應收數;本年度調整數_保留數;本年度未結清數_應收數;本年度未結清數_保留數;分計畫編號;分計畫名稱;以前年度轉入數_應付數;本年度減免註銷數_應付數;本年度實現數_應付數;本年度調整數_應付數;本年度未結清數_應付數;預算數_原預算數;預算數_預算增減數;預算數_合計1;決算數_實現數;決算數_應收數;決算數_保留數;決算數_合計2;預決算比較增減數;決算數占預算數之比率;用途別編號;用途別名稱;原預算數;預算追加減數;動支第一預備金數;動支第二預備金數;經費流用數;預算調整數;預算增減數小計;預算數合計1;實現數;應付數;保留數;決算數合計2;經常支出_人事費;經常支出_業務費;經常支出_獎補助費;經常支出_債務費;經常支出_小計;資本資出_業務費;資本資出_設備及投資;資本資出_獎補助費;資本資出_小計;合計;備註;執行數;月份;會計分類;項目;分支計畫編號;分支計畫名稱;一級用途別編號;一級用途別名稱;經資門;支出實現數;加項_預付款;加項_材料;加項_存出保證金;加項_退還收入預收款;加項_其他應收款;減項_以前年度撥款於本年度實現數;公庫撥入數;公庫分配數餘額;基金別;使用機關別;科目分類;會計科目編號;會計科目名稱;金額;科目名稱;金額_小計;金額_合計;收入實現數;減項_收入待納庫數;加項_以前年度待納庫繳庫數;加項_以前年度撥款於本年度繳還數_材料;加項_以前年度撥款於本年度繳還數_存出保證金;加項_以前年度撥款於本年度繳還數_其他應收款;加項_預收款;加項_剔除經費;繳付公庫數;取得成本;以前年度累計折舊_長期投資評價;本年度資本資產成本變動_增加數;本年度資本資產成本變動_減少數;本年度累計折舊_長期投資評價變動數;期末帳面金額,國家通訊傳播委員會
國家通訊傳播委員會聽證會 (刊登公報),11111,通傳會聽證會資訊,title;link;author;pubDate,國家通訊傳播委員會
國家通訊傳播委員會各種會議訊息,11112,國家通訊傳播委員會各種會議訊息,title;link;author;pubDate,國家通訊傳播委員會
國家通訊傳播委員會意見諮詢,11113,國家通訊傳播委員會意見諮詢,title;link;author;pubDate,國家通訊傳播委員會
國家通訊傳播委員會會議紀錄,11115,國家通訊傳播委員會除委員會議外，其他會議紀錄,title;link;author;pubDate,國家通訊傳播委員會
國家通訊傳播委員會法規草案預告 (刊登公報),11117,國家通訊傳播委員會法規草案預告,title;link;author;pubDate,國家通訊傳播委員會
國家通訊傳播委員會公告及送達 (刊登公報),11118,國家通訊傳播委員會公告及送達,title;link;author;pubDate,國家通訊傳播委員會
國家通訊傳播委員會法規命令訂(修)定 (刊登公報),11119,國家通訊傳播委員會法規命令訂(修)定,title;link;author;pubDate,國家通訊傳播委員會
國家通訊傳播委員會行政規則訂(修)定 (刊登公報),11120,國家通訊傳播委員會行政規則訂(修)定,title;link;author;pubDate,國家通訊傳播委員會
國家通訊傳播委員會一般公告,11121,國家通訊傳播委員會一般公告,title;link;author;pubDate,國家通訊傳播委員會
國家通訊傳播委員會委員會議議程,11122,國家通訊傳播委員會委員會議議程,title;link;author;pubDate,國家通訊傳播委員會
國家通訊傳播委員會委員會議紀錄,11123,國家通訊傳播委員會委員會議紀錄,title;link;author;pubDate,國家通訊傳播委員會
國家通訊傳播委員會分組委員會議紀錄,11124,國家通訊傳播委員會分組委員會議紀錄(106年1月10日奉核停止更新),title;link;author;pubDate,國家通訊傳播委員會
國家通訊傳播委員會徵才資訊,11126,國家通訊傳播委員會徵才資訊,title;link;author;pubDate,國家通訊傳播委員會
國家通訊傳播委員會新聞稿,11128,國家通訊傳播委員會新聞稿,title;link;author;pubDate,國家通訊傳播委員會
國家通訊傳播委員會記者會,11129,國家通訊傳播委員會記者會,title;link;author;pubDate,國家通訊傳播委員會
國家通訊傳播委員會104年度法定預算,12391,國家通訊傳播委員會104年度法定預算書表(自104年3月5日起不再更新),歲入來源別預算表;歲出機關別預算表;歲入項目說明提要表;歲出計畫提要及分支計畫概況表;各項費用彙計表;歲出一級用途別科目分析表;人事費用分析表;預算員額明細表;公務車輛明細表;現有辦公房舍明細表;捐助經費分析表;歲出按職能及經濟性綜合分類表,國家通訊傳播委員會
國家通訊傳播委員會104年度單位預算案,12406,國家通訊傳播委員會104年度單位預算案書表(自104年3月5日起不再更新),歲入來源別預算表;歲出機關別預算表;歲入項目說明提要表;歲出計畫提要及分支計畫概況表;各項費用彙計表;歲出一級用途別科目分析表;人事費用分析表;預算員額明細表;公務車輛明細表;現有辦公房舍明細表;捐助經費分析表;歲出按職能及經濟性綜合分類表,國家通訊傳播委員會
有線廣播電視事業發展基金附屬單位預算104年度預算案,12410,有線廣播電視事業發展基金附屬單位預算104年度預算案書表(自104年3月5日起不再更新),基金來源;用途及餘絀預計表;現金流量預計表,國家通訊傳播委員會
通訊傳播監督管理基金附屬單位預算104年度預算案,12525,通訊傳播監督管理基金附屬單位預算104年度預算案書表(自104年3月5日起不再更新),基金來源;用途及餘絀預計表;現金流量預計表,國家通訊傳播委員會
通訊傳播監督管理基金104年會計月報,19695,基金來源、用途及餘絀表、平衡表、購建固定資產執行情形明細表(自105年2月5日起不再更新),基金來源;用途及餘絀表;平衡表;購建固定資產執行情形明細表,國家通訊傳播委員會
國家通訊傳播委員會單位預算(法定預算),19824,國家通訊傳播委員會法定預算書表(係104年預算，自104年8月13日起不再更新),歲入來源別預算表;歲出機關別預算表;歲入項目說明提要表;歲出計畫提要及分支計畫概況表;各項費用彙計表;歲出一級用途別科目分析表;資本支出分析表;人事費分析表;預算員額明細表;公務車輛明細表;現有辦公房舍明細表;補捐助經費分析表;歲出按職能及經濟性綜合分類表;委辦經費分析表,國家通訊傳播委員會
有線廣播電視事業發展基金附屬單位預算(法定預算),19828,有線廣播電視事業發展基金法定預算書表(係104年預算，自104年8月13日起不再更新),基金來源;用途及餘絀預計表;現金流量預計表,國家通訊傳播委員會
通訊傳播監督管理基金附屬單位預算(法定預算),19829,通訊傳播監督管理基金法定預算書表(自104年8月13日起不再更新) ),基金來源;用途及餘絀預計表;現金流量預計表,國家通訊傳播委員會
國家通訊傳播委員會104年會計報告,19860,國家通訊傳播委員會104年1月-12月會計報告(自105年2月5日起不再更新 ),f1;f2;f3;f4;f5;currencydecimal;li_accyear;ls_agenno;ls_agentype;li_month;ls_bdate;ls_edate;ls_signtype;spage;smemo;item;sum0;sum1;sum2;sum3;bpage;flag;f6;f7;go_ordinary;budgetyear;sort1;expid;budgetno7;samt9;samt10;samt11;samt12;samt15;samt16;samt17;samt18;samt19;samt20;samt23;samt24;useno;subp1;subp2;agenitemserialno1;agenitemserialno2;agenitemserialno3;agenitemserialno4;budgetnochk;budgetname;objectname;subprojectname;subp2_name;go_level;go_word_1;go_no_1;samt7;samt8;samt13;samt14;go_word;go_no;samt22;mh_expid,國家通訊傳播委員會
有線廣播電視事業發展基金104年會計月報,19861,有線廣播電視事業發展基金104年1-12月會計月報(自105年2月5日起不再更新),基金來源;用途及餘絀表;平衡表,國家通訊傳播委員會
行動通信業務用戶統計數,22589,2G/3G/4G行動通信業務客戶統計數等統計資料,統計期;類別;業者名稱;用戶數,國家通訊傳播委員會
行動通信業務營業收入,22590,2G/3G/4G行動通信業務營業收入等統計資料,統計期;類別;業者名稱;營業收入（千元）,國家通訊傳播委員會
