資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
ECFA早期收穫減讓關稅統計表,6707,提供ECFA早期收穫貨品完稅價格及減讓關稅統計數值,年度;統計起;統計迄;章別;章名;完稅價格;減讓關稅;備註,財政部關務署
每旬報關匯率,6708,提供海關從價課徵關稅之外幣折算匯率，幣別代號對應幣別名稱、舊系統格式（txt）及歷史匯率等相關資料請至關港貿單一窗口進行查詢。,start;end;items;code;buyValue;sellValue;,財政部關務署
關稅配額進口貨物數量與價值統計表,6709,提供關稅配額進口貨物數量與價值統計表,年度;貨名;貨品分類;國家;空運進口量（公噸／汽車：輛）;海運進口量（公噸／汽車：輛）;合計進口量（公噸／汽車：輛）;空運進口值（新臺幣千元）;海運進口值（新臺幣千元）;合計進口值（新臺幣千元）;備註<br>,財政部關務署
與我國簽訂自由貿易協定國家貨品統計,6710,提供與我國簽訂自由貿易協定國家貨品統計,年度;貨名;貨品分類;數量（公斤）;價值（新臺幣元）;備註,財政部關務署
入境旅客攜帶自用農畜水產品菸酒限量表,6711,提供入境旅客攜帶自用農畜水產品菸酒限量表,品名;子項1;數量1;單位1;子項2;數量2;單位2;子項3;數量3;單位3;子項4;數量4;單位4;備註,財政部關務署
農產品實施特別防衛措施基準數量表,6712,提供農產品實施特別防衛措施基準數量表註1：基準數量 = 前3年平均進口量 * 基準率 ＋ 最近年度之消費變動量註2：依農業協定第五條規定，如不考慮國內消費量，則基準數量為前3年平均進口量之1.25倍，且無論是否考慮國內消費量，基準數量不應小於前3年平均進口量之1.05倍。因此，稻米、東方梨、檳榔及柚子等產品，係按基準數量不應小於前3年平均進口量之1.05倍之原則調整計算。另花生、大蒜、其他雞肉塊、鮮乳、其他液態乳、家禽雜碎、紅豆、乾香菇、柿子及乾金針等產品，係以不考慮國內消費量因素計算而得。註3：花生基準數量係以帶殼花生計算，進口去殼花生、花生粉及細粒及花生油應換算為帶殼花生以累計進口數量，有關上開貨品換算帶殼花生之比例，依海關進口稅則第98章增註3所訂換算比例辦理。,第一欄;第二欄;第三欄;稅則號別;項目;區間;數值;單位;備註,財政部關務署
稅則預先審核案例,6713,關務署稅則預先審核案例資料,稅則分類理由;稅則;稅則號別;統計號別;檢查碼;申報貨品名稱;材質成分;功能及用途;發文文號;發文日期;中文稅則名稱;英文稅則名稱;備註,財政部關務署
歷年接管土地及房屋數量統計,6714,國產署歷年辦理接管業務之統計資料,年度;接管國有土地面積（公頃）;接管國有房屋棟數;接管國有房屋面積（平方公尺）;接管抵稅土地筆數;接管抵稅土地面積（公頃）;接管無人承認繼承土地筆數;接管無人承認繼承土地面積（公頃）,財政部國有財產署
歷年辦理勘查分割土地數量統計,6715,國產署歷年辦理勘查及分割之統計資料,年度;勘查筆數;分割筆數,財政部國有財產署
歷年自行申辦未登記土地測量登記數量統計,6716,國產署歷年自行申辦未登記土地測量登記業務之統計資料,年度;筆數;面積（公頃）,財政部國有財產署
歷年國有土地數量統計,6717,歷年公用及非公用之國有土地統計資料,年度 ; 公用土地 筆數; 公用土地面積（公頃） ; 公用土地價值（仟元） ; 非公用土地 筆數<br>; 非公用土地面積（公頃） ; 非公用土地價值（仟元）,財政部國有財產署
歷年國有非公用不動產撥用數量統計,6718,國產署歷年辦理國有非公用不動產撥用業務之統計資料,年度;有償筆數;有償面積[公頃];有償價值[仟元];無償筆數;無償面積[公頃];無償價值[仟元];學校用地撥用筆數;學校用地撥用面積[公頃];道路用地撥用筆數;道路用地撥用面積[公頃];公園綠地用地撥用筆數;公園綠地用地撥用面積[公頃];市場用地撥用筆數;市場用地撥用面積[公頃];辦公廳舍用地撥用筆數;辦公廳舍用地撥用面積[公頃];其他用途撥用筆數;其他用途撥用面積[公頃],財政部國有財產署
歷年處理被占用國有非公用土地數量統計,6719,國產署歷年處理被占用國有非公用土地業務之統計資料,年度;筆[錄]數;面積[公頃],財政部國有財產署
歷年國有非公用不動產出租統計,6720,國產署歷年辦理國有非公用不動產出租業務之統計資料,年度;筆[錄]數;面積[公頃];租金收入[千元][決算數];臺北市_筆[錄]數;臺北市_面積[公頃];新北市_筆[錄]數;新北市_面積[公頃];基隆市_筆[錄]數;基隆市_面積[公頃];桃園市_筆[錄]數;桃園市_面積[公頃];新竹市_筆[錄]數;新竹市_面積[公頃];新竹縣_筆[錄]數;新竹縣_面積[公頃];苗栗縣_筆[錄]數;苗栗縣_面積[公頃];臺中市_筆[錄]數;臺中市_面積[公頃];臺中縣_筆[錄]數;臺中縣_面積[公頃];彰化縣_筆[錄]數;彰化縣_面積[公頃];南投縣_筆[錄]數;南投縣_面積[公頃];雲林縣_筆[錄]數;雲林縣_面積[公頃];嘉義市_筆[錄]數;嘉義市_面積[公頃];嘉義縣_筆[錄]數;嘉義縣_面積[公頃];臺南市_筆[錄]數;臺南市_面積[公頃];臺南縣_筆[錄]數;臺南縣_面積[公頃];高雄市_筆[錄]數;高雄市_面積[公頃];高雄縣_筆[錄]數;高雄縣_面積[公頃];屏東縣_筆[錄]數;屏東縣_面積[公頃];宜蘭縣_筆[錄]數;宜蘭縣_面積[公頃];花蓮縣_筆[錄]數;花蓮縣_面積[公頃];臺東縣_筆[錄]數;臺東縣_面積[公頃];澎湖縣_筆[錄]數;澎湖縣_面積[公頃];金門縣_筆[錄]數;金門縣_面積[公頃];連江縣_筆[錄]數;連江縣_面積[公頃],財政部國有財產署
歷年有償處分國有非公用土地統計,6721,國產署歷年辦理國有非公用土地標售、讓售、有償撥用之統計資料,年度;筆數;面積[公頃];售價收入[千元],財政部國有財產署
歷年與中央或地方主管機關合作或委託辦理國有土地改良利用案件統計,6722,國產署歷年與中央或地方主管機關合作或委託辦理國有土地改良利用業務之統計資料(統計截止日期：107年12月),序號;辦理階段;合作對象;案名;國有非公用不動產標示;使用分區;簽約時間;合作期間;面積[公頃];民間投資金額[億元];預估總收益-權利金+租金[億元];本署分收權利金比例%;本署分收地租比例%,財政部國有財產署
歷年設定地上權案件統計1,6723,國產署歷年設定地上權業務之統計資料,訂約日期;招標或專案;土地標示;土地面積[平方公尺];權利金[元];訂約當期年租金[元],財政部國有財產署
各級政府歲入歲出淨額、餘絀及融資,6739,彙整中央、地方等各級政府決算或會計報告之歲入及歲出總額，並扣除政府間移轉收支等重複列計部分，即為各級政府歲入與歲出淨額；歲入與歲出之差額稱餘絀，正數為賸餘，負數為短絀。,項目別;<b>歲入淨額</b>;歲入淨額占GDP比率;<b>歲出淨額</b>;歲出淨額占GDP比率;<b>餘絀</b>;餘絀占GDP比率;<b>融資收入－發行公債收入</b>;<b>融資收入－賒借收入</b>;<b>融資收入－移用以前年度歲計賸餘</b>;<b>融資支出－債務還本支出</b>,財政部統計處
全國賦稅預算數-按稅目別分,6740,全國各稅捐稽徵機關直接徵起或委託代徵各項賦稅收入之預算數。,稅目別;<b>總計</b>;關稅;所得稅小計;營利事業所得稅;房地合一稅(營利事業);綜合所得稅;房地合一稅(個人);遺產及贈與稅;遺產稅;遺產稅(未指定用途);遺產稅(撥入長照基金);贈與稅;贈與稅(未指定用途);贈與稅(撥入長照基金);貨物稅;證券交易稅;期貨交易稅;菸酒稅;菸酒稅(未指定用途);菸酒稅(撥入長照基金);特種貨物及勞務稅;營業稅;營業稅(未指定用途);金融業營業稅(撥入金融業特別準備金);礦區稅;土地稅小計;田賦;地價稅;土地增值稅;房屋稅;使用牌照稅;契稅;印花稅;娛樂稅;特別及臨時稅課;商港建設費,財政部統計處
全國賦稅收入實徵淨額日曆年別-按稅目別與機關別分,6741,全國各稅捐稽徵機關直接徵起或委託代徵之賦稅收入實徵淨額，內容包含各項稅課收入、金融保險業營業稅、健康福利捐、特種貨物及勞務稅等，並依照各稅捐機關進行小計，再按日曆年進行年度合計。,機關別;<b>總計</b>;關稅;所得稅小計;營利事業所得稅;房地合一稅(營利事業);綜合所得稅;房地合一稅(個人);遺產及贈與稅;遺產稅;遺產稅(未指定用途);遺產稅(撥入長照基金);贈與稅;贈與稅(未指定用途);贈與稅(撥入長照基金);貨物稅;證券交易稅;期貨交易稅;菸酒稅;菸酒稅(未指定用途);菸酒稅(撥入長照基金);特種貨物及勞務稅;營業稅;營業稅(未指定用途);金融業營業稅(撥入金融業特別準備金);礦區稅;土地稅小計;田賦;地價稅;土地增值稅;房屋稅;使用牌照稅;契稅;印花稅,財政部統計處
全國賦稅收入實徵淨額日曆年別-按稅目別與地區別分,6742,全國各稅捐稽徵機關直接徵起或委託代徵之賦稅收入實徵淨額，內容包含各項稅課收入、金融保險業營業稅、健康福利捐、特種貨物及勞務稅等，並依照各地區進行小計，再按日曆年進行年度合計。,地區別;<b>總計</b>;關稅;所得稅小計;營利事業所得稅;房地合一稅(營利事業);綜合所得稅;房地合一稅(個人);遺產及贈與稅;遺產稅;遺產稅(未指定用途);遺產稅(撥入長照基金);贈與稅;贈與稅(未指定用途);贈與稅(撥入長照基金);貨物稅;證券交易稅;期貨交易稅;菸酒稅;菸酒稅(未指定用途);菸酒稅(撥入長照基金);特種貨物及勞務稅;營業稅;營業稅(未指定用途);金融業營業稅(撥入金融業特別準備金);礦區稅;土地稅小計;田賦;地價稅;土地增值稅;房屋稅;使用牌照稅;契稅;印花稅,財政部統計處
全國賦稅收入實徵淨額日曆年別-按直接稅與間接稅分,6743,按各項稅目之轉嫁性分直接稅與間接稅，並依照日曆年進行年度合計。,稅目別;<b>總計</b>;直接稅;間接稅,財政部統計處
賦稅負擔率(不含社會安全捐)-按國家別分,6744,提供主要國家賦稅負擔率（即不含社會安全捐之賦稅收入占國內生產毛額之比重）。,國家別;中華民國;澳大利亞;奧地利;比利時;加拿大;丹麥;法國;德國;希臘;義大利;冰島;日本;南韓;荷蘭;挪威;新加坡;西班牙;瑞典;瑞士;英國;美國,財政部統計處
中央政府近三年度總預算財政收支結構分析表,6745,中央政府近三年度財政收支結構分析表,項目;104年度金額;104年度結構比;105年度金額;105年度結構比;106年度金額;106年度結構比,財政部國庫署
中央普通統籌分配稅款(含地方政府統籌分配稅款短少補助)分配金額表,6746,中央普通統籌分配稅款分配情形表，金額以百萬元為單位。,縣市別;106年度中央普通統籌分配稅款及地方政府統籌分配稅款短少補助實撥金額;107年度中央普通統籌分配稅款及地方政府統籌分配稅款短少補助實撥金額;108年度中央普通統籌分配稅款及地方政府統籌分配稅款短少補助實撥金額;109年度中央普通統籌分配稅款及地方政府統籌分配稅款短少補助通知分配金額,財政部國庫署
公益彩券營業報告書簡表,6747,公益彩券營業報告書簡表,項目;106年1月;106年2月;106年3月;106年4月;106年5月;106年6月;106年7月;106年8月;106年9月;106年10月;106年11月;106年12月;107年1月;107年2月;107年3月;107年4月;107年5月;107年6月;107年7月;107年8月;107年9月;107年10月;107年11月;107年12月;108年1月;108年2月;108年3月;108年4月;108年5月;108年6月;108年7月;108年8月;108年9月;108年10月;108年11月;108年12月;109年1月;109年2月;109年3月;109年4月;109年5月;109年6月;109年7月;109年8月,財政部國庫署
中央政府債務未償餘額占國內生產毛額百分比,6748,中央政府一年以上債務未償餘額占國內生產毛額百分比,年度;1年以上公共債務未償餘額_新臺幣百萬元;國內生產毛額_新臺幣百萬元;前3年度國內生產毛額平均數_新臺幣百萬元;債務未償餘額/國內生產毛額;債務未償餘額/前3年度國內生產毛額平均數,財政部國庫署
進出口貨品別貿易值－按貿易結構分類,6939,採一般貿易制度，以我國海關進出口統計資料為基準，按貨品生產要素、生產流程及消費等特性，加以分類成貿易結構統計，其中進口貨品分資本設備、農工原料、消費品及其他，出口貨品則分資本財、中間產品、消費品及其他。單位：百萬元。,,財政部統計處
中央政府財政收支狀況,6940,中央政府財政收支狀況,年度;歲入;歲出;餘絀,財政部國庫署
中央政府近10年庫款領取方式統計表,6941,提供中央政府近10年庫款領取方式統計表,月份;地區;櫃檯支票_張;櫃檯支票百分比_%;郵寄支票_張;郵寄支票百分比_%;存帳明細_張;跨行通匯_張;小計_張;百分比_%;合計_張,財政部國庫署
各年度進口菸酒生產國家別數量表,6942,提供各年度月別進口菸酒生產國家別數量表,資料年;資料月;生產國別;紙菸進口數量_支;酒類進口數量_公石,財政部國庫署
財政法規鬆綁明細,7381,財政法規鬆綁明細,序號;名稱;異動區分;權責單位;異動日期;陳報月份;類別,財政部法制處
財政部法規異動表,7382,財政部最新法規異動表,;107年財政部法規鬆綁統計表,財政部法制處
青年安心成家貸款,7383,109年8月青年安心成家貸款,項目;受理情形_本月_戶數;受理情形_本月_金額;受理情形_累計_戶數(1);受理情形_累計_金額(2);撥貸情形_本月_戶數;撥貸情形_本月_金額;撥貸情形_累計_戶數(3);撥貸情形_累計_金額(4);撥貸占受理比率_%_戶數(3)/(1);撥貸占受理比率_%_金額(4)/(2),財政部國庫署
財政部直接投資事業之持股情形,7384,財政部直接投資事業之持股情形,類別;事業名稱;實際持股比例（％）,財政部國庫署
財政部國庫券標售概況表,7385,中央政府國庫券標售概況表,期別;天期;發行日;到期日;發行數(單位：元);實收數(單位：元);利息費用 (單位：元);投標總額 (單位：元);投標倍數;最低得標利率(每萬元);最低得標利率(合貼現率);最高得標利率(每萬元);最高得標利率(合貼現率);加權平均得標價格(每萬元);加權平均得標價格(合貼現率);備註,財政部國庫署
菸酒市場佔有率分析表,7386,提供各年度月別國產及進口菸品酒類總量表,資料年;資料月;紙菸國產數量_支;非紙菸國產數量_公斤;酒類國產數量_公石;紙菸進口數量_支;非紙菸進口數量_公斤;酒類進口數量_公石,財政部國庫署
營利事業所得稅暫繳申報收件統計表,7387,提供102年度起之營利事業所得稅暫繳申報收件統計資訊,資料年度;申報類別;申報方式;統計金額來源;件數;金額(百萬元),財政部財政資訊中心
國家賠償統計資料,7545,本部最新國家賠償事件統計,財;政;部;國;家;賠;償;統;計;表;財政;部國;家賠;償統;計表;財政部;國家賠;償統計;財政部國;家賠償統;計資料;財政部國家賠償統計;財政部國家賠償統計1;財政部國家賠償統計2;財政部國家賠償統計3;財政部國家賠償統計4;財政部國家賠償統計5;財政部國家賠償統計6;財政部國家賠償統計7;財政部國家賠償統計8;財政部國家賠償統計9;財政部國家賠償統計10;財政部國家賠償統計11,財政部法制處
國庫署各年度獎補助費,8177,提供國庫署各年度獎補助社會團體、人民團體、財團法人、縣市政府及個人經費明細表,檔案名稱;下載連結,財政部國庫署
各年度國產及進口水果釀造酒類數量表,8196,提供各年度月別國產及進口水果釀造酒類數量表,資料年;資料月;產品類別;國產數量_公石;進口數量_公石,財政部國庫署
各年度國產及進口白蘭地數量表,8197,提供各年度月別國產及進口白蘭地數量表,資料年;資料月;產品類別;國產數量_公石;進口數量_公石,財政部國庫署
各年度國產及進口再製酒類數量表,8198,提供各年度月別最新之國產及進口再製酒類數量表,資料年;資料月;產品類別;國產數量_公石;進口數量_公石,財政部國庫署
各年度國產及進口其他酒類數量表,8199,提供各年度月別國產及進口其他酒類數量表,資料年;資料月;產品類別;國產數量_公石;進口數量_公石,財政部國庫署
辦理政策宣導相關明細,8200,提供近年財政部辦理政策宣導相關明細,年度;媒體型式;廣告主要內容;刊登及託播對象;刊登及播出時間;刊登及播出次數;刊登或託播金額,財政部國庫署
國庫集中支付業務─國庫支票簽發及匯款作業量,8221,依庫款領取方式統計支票及匯款作業量及百分比,年度;項目;支票及匯款數;百分比,財政部國庫署
國庫集中支付業務─歷年實施電子支付機關統計表,8222,依歷年支用機關數統計實施電子支付機關數及未實施電子支付機關數,年度;支用機關數_個;實施電子支付機關_個;未實施電子支付機關_個,財政部國庫署
中央特別統籌分配稅款支出明細,8223,依據行政院主計總處核定，撥付中央特別統籌分配稅款以支應地方政府緊急及重大事項所需經費，內容依會計年度按月統計，並總計每月截止之累計撥付金額。,月;日;撥付對象;撥付事由;撥付金額_元,財政部國庫署
中央政府建設公債標售概況表,8224,近年中央政府建設公債標售情形表,期別(1);發行數額_億元(2);發行日期(3);年期(4);票面利率(%)(5);競標數額(6);投標數額_億元(7);投標倍數_億元(8)=(7)/(6);非競標數額_億元(9);(非競標)郵局代售_億元(10);(非競標)申購數額_億元(11);(非競標)申購倍數_億元(12)=(11)/(9);最高得標利率合年息(13);最低得標利率合年息(14);加權平均利率合年息(15);溢(折)價數額_元;備註,財政部國庫署
地方政府歲入歲出餘絀概況,8225,提供近年地方政府收支餘絀概況表,縣市別;103年度歲入_億元;103年度歲出_億元;103年度餘(絀)_億元;104年度歲入_億元;104年度歲出_億元;104年度餘(絀)_億元;105年度歲入_億元;105年度歲出_億元;105年度餘(絀)_億元;106年度歲入_億元;106年度歲出_億元;106年度餘(絀)_億元;107年度歲入_億元;107年度歲出_億元;107年度餘(絀)_億元,財政部國庫署
國庫集中支付業務─庫款支付金額分析及統計,8226,依預算種類區分及統計其可支庫款數、支付數及百分比,年度;區分;可支庫款_億元;支付庫款數金額_億元;支付庫款數_百分比,財政部國庫署
國庫集中支付業務─預算管制作業量,8227,依各種預算支付憑證類別統計其處理數量及百分比,年度;憑單及其他支付憑證;處理數量;百分比,財政部國庫署
中央政府近年非營業特種基金賸餘繳庫數,8228,提供中央政府近3年非營業特種基金賸餘繳庫數,項目;107年審決數;108年審決數;109年預算數,財政部國庫署
中央政府近年投資收益繳庫數,8229,提供中央政府近3年投資收益繳庫數,項目;107年審決數;108年審決數;109年預算數,財政部國庫署
中央政府近年營業基金盈餘繳庫數,8230,提供中央政府近3年營業基金盈餘繳庫數,項目;107年審決數;108年審決數;109年預算數,財政部國庫署
海關監管保稅倉庫清冊,8262,海關監管保稅倉庫清冊,關別;監管編號;倉庫名稱;倉庫地址;倉庫性質;監管單位;備註,財政部關務署
保稅工廠清冊,8263,保稅工廠清冊,關別;監管編號;工廠名稱;工廠地址;連絡電話;備註,財政部關務署
科學工業園區監管廠商名冊,8264,公共資訊: 係指各種財政統計報表、政策新聞、資訊服務、法律等相關資料集,關別;監管編號;廠商名稱;統一編號;廠商地址;連絡電話;備註,財政部關務署
海關相關公(工)會名冊,8265,提供關務署所屬各關海關相關公(工)會名冊,關別;公（工）會名稱;公（工）會地址;連絡電話;備註,財政部關務署
貨棧業者名冊,8266,提供財政部關務署所屬各關海關貨棧業者名冊,關別;業者名稱;業者地址;連絡電話;轄區;備註,財政部關務署
物流中心名冊,8267,提供物流中心名冊,關別;中心名稱;中心地址;連絡電話;監管單位;備註,財政部關務署
快遞業者名單,8268,提供快遞業者名單,關別;業者名稱;連絡電話;備註,財政部關務署
通關即時服務窗口,8269,提供通關即時服務窗口資訊,關別;單位;聯絡人;連絡電話;傳真電話;備註,財政部關務署
水產類(第3章)年度進口量,8270,提供海關稅則水產類(第3章)年度進口量,年度;貨品分類;中文貨名;英文貨名;國家;重量;重量單位;價值;備註,財政部關務署
貨櫃集散站業者名冊,8271,提供關務署所屬各關海關監管貨櫃集散站業者名冊,關別;業者名稱;統一編號;業者地址;連絡電話;轄區;備註,財政部關務署
自行報關名冊,8272,報關業者自行報關名冊,關別;報關箱號;業者名稱;業者地址;連絡電話;備註,財政部關務署
保稅卡車名冊,8273,提供財政部關務署所屬各關海關監管保稅卡車名冊,關別;運輸業名稱;統一編號;營業地址;連絡電話;備註,財政部關務署
加工出口區名冊,8274,提供海關監管加工出口區名冊,關別;監管編號;廠商名稱;統一編號;廠商地址;連絡電話;備註,財政部關務署
免稅商店及離島免稅購物商店業者名冊,8275,提供免稅商店及離島免稅購物商店業者名冊,關別;類別;業者名稱;業者地址;連絡電話;備註,財政部關務署
不受理報關原因,8276,提供不受理報關原因代碼及說明,代碼;分類;代碼意義;備註,財政部關務署
受理電傳退押電話,8277,提供受理電傳退押電話,關別;經辦單位;連絡電話;傳真電話;備註,財政部關務署
海關電話傳真語音服務,8278,提供海關電話傳真語音服務,關別;單位;總機電話;傳真電話;服務專線;免費服務專線;地址;備註,財政部關務署
優質企業安全審查項目及驗證基準,8279,提供優質企業安全審查項目及驗證基準,類別;驗證基準;貨物輸出人;納稅義務人;製造商;承攬業者;報關業者;倉儲業者;公路運輸業者;航空運輸業者;海運運輸業者;港埠經營業者,財政部關務署
聯合國地方代碼,8280,海關通關聯合國地方代碼（CNS 13189:2017）,國家代碼;地方代碼;國家名稱;地方名稱;備註,財政部關務署
錯單或應補辦事項,8281,海關通關進出口報單錯單或應補辦事項,代碼;描述;備註,財政部關務署
中央政府各機關（機構）徵收或購置已逾15年未完成產權移轉登記土地處理情形彙整統計表,8322,中央政府各機關（機構）徵收或購置已逾15年未完成產權移轉登記土地處理情形彙整統計表,主管機關;管理機關;類別;區分;列管案件_筆數;列管案件_面積[㎡];列管案件_帳列付款[元];有無成立專案小組;已處理結案_小計_筆數;已處理結案_小計_面積[㎡];已處理結案_小計_帳列付款[元];已處理結案_完成產權移轉登記_筆數;已處理結案_完成產權移轉登記_面積[㎡];已處理結案_完成產權移轉登記帳列付款[元];已處理結案_同意結案而未完成產權移轉登記_移交其他機關使用_中央機關_筆數;已處理結案_同意結案而未完成產權移轉登記_移交其他機關使用_中央機關_面積[㎡];已處理結案_同意結案而未完成產權移轉登記_移交其他機關使用_中央機關_帳列付款[元];已處理結案_同意結案而未完成產權移轉登記_移交其他機關使用_地方機關_筆數;已處理結案_同意結案而未完成產權移轉登記_移交其他機關使用_地方機關_面積[㎡];已處理結案_同意結案而未完成產權移轉登記_移交其他機關使用_地方機關_帳列付款[元];已處理結案_同意結案而未完成產權移轉登記_已拿回土地價款_筆數;已處理結案_同意結案而未完成產權移轉登記_已拿回土地價款_面積[㎡];已處理結案_同意結案而未完成產權移轉登記_已拿回土地價款_帳列付款[元];已處理結案_同意結案而未完成產權移轉登記_判決確定無法取得所有權_筆數;已處理結案_同意結案而未完成產權移轉登記_判決確定無法取得所有權_面積[㎡];已處理結案_同意結案而未完成產權移轉登記_判決確定無法取得所有權_帳列付款[元];已處理結案_同意結案而未完成產權移轉登記_已移轉善意第三人_筆數;已處理結案_同意結案而未完成產權移轉登記_已移轉善意第三人_面積[㎡];已處理結案_同意結案而未完成產權移轉登記_已移轉善意第三人_帳列付款[元];已處理結案_同意結案而未完成產權移轉登記_被他機關再次徵收或購置取得產權_筆數;已處理結案_同意結案而未完成產權移轉登記_被他機關再次徵收或購置取得產權_面積[㎡];已處理結案_同意結案而未完成產權移轉登記_被他機關再次徵收或購置取得產權_帳列付款[元];已處理結案_同意結案而未完成產權移轉登記_其他_筆數;已處理結案_同意結案而未完成產權移轉登記_其他_面積[㎡];已處理結案_同意結案而未完成產權移轉登記_其他_帳列付款[元];尚未處理結案_筆數;尚未處理結案_面積[㎡];尚未處理結案_最近一期公告地價總值[元];尚未處理結案_最近一期公告現值總值[元];尚未處理結案_帳列付款[元];誤列_筆數;誤列_面積[㎡];誤列_帳列付款[元];備註,財政部國有財產署
各機關經管國有公用不動產被占用暨處理情形統計表,8323,各機關經管國有公用不動產被占用暨處理情形統計表,主管機關;管理機關;被占用地尚未處理結案筆數;被占用地尚未處理結案錄數;被占用地尚未處理結案面積[平方公尺];備註,財政部國有財產署
國有公務用財產數量價值統計表,8324,國有公務用財產數量價值依主管機關別統計表,主管機關;非珍貴_總值[千元];非珍貴_土地_面積[公頃];非珍貴_土地_價值[千元];非珍貴_土地改良物_數量[個];非珍貴_土地改良物_價值[千元];非珍貴_房屋建築及設備_數量[棟];非珍貴_房屋建築及設備_價值[千元];非珍貴_機械及設備_價值[千元];非珍貴_交通及運輸設備_價值[千元];非珍貴_雜項設備_價值[千元];非珍貴_有價證券_價值[千元];非珍貴_權利_價值[千元];珍貴_總值[千元];珍貴_土地_面積[公頃];珍貴_土地_價值[千元];珍貴_土地改良物_數量[個];珍貴_土地改良物_價值[千元];珍貴_房屋建築及設備_數量[棟];珍貴_房屋建築及設備_價值[千元];珍貴_機械及設備_價值[千元];珍貴_交通及運輸設備_價值[千元];珍貴_雜項設備_價值[千元];珍貴_有價證券_價值[千元];珍貴_權利_價值[千元],財政部國有財產署
