資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
外縣市殯葬禮儀服務業備查核准一覽表,43774,提供外縣市殯葬禮儀服務業備查核准一覽表，包含殯葬禮儀服務業者名稱、地址、文號、地址、電話等資料,No;Name;Manager;ApplyDate;ApplyNo;AgreeDate;AgreeNo;Tel;Address,高雄市政府民政局
105年高雄市政府1999話務中心話務中心服務量趨勢圖,43775,提供105年各月高雄市政府1999話務中心話務中心服務量趨勢圖,問題;很滿意;滿意;尚可;不滿意;很不滿意;執行機關;派工件數;受理比率;日期;進線總電話量;按1轉客服人員數;客服人員應答數;電話掛斷數;電話外撥數;電話處理總數;服務水準;平均等待時間;平均通話時間,高雄市政府研究發展考核委員會
105年高雄市政府1999話務中心派工受理前三名機關統計表,43776,提供105年高雄市政府1999話務中心派工受理前三名機關統計表,執行機關;派工件數;受理比率,高雄市政府研究發展考核委員會
105年高雄市政府1999話務中心客服人員滿意度指標,43779,提供105年高雄市政府1999話務中心客服人員滿意度指標,問題;很滿意;滿意;尚可;不滿意;很不滿意,高雄市政府研究發展考核委員會
104年高雄市不動產抵押權設定統計,43780,提供104年高雄市不動產抵押權設定統計,區名;件數;土地筆數;土地面積;建物棟戶數;建物面積,高雄市政府地政局
104年高雄市土地段名代碼表,43781,提供104年高雄市土地段名代碼表,縣市別;行政區名;地段名;地段代碼;段;小段;代碼;備註;所區碼,高雄市政府地政局
高雄市政府行動就服車預定行程表,43782,提供行動就服車預定行程表,StartTime;EndTime;Location;Address;Longitude;Latitude;開始時間;結束時間;地點名稱;地址;經度;緯度,高雄市政府勞工局
104年高雄市不動產買賣統計,43783,提供104年高雄市不動產買賣統計,區名;件數;土地筆數;土地面積;建物棟戶數;建物面積,高雄市政府地政局
私立就業服務機構專區,43787,提供本國人求職之另一管道,機構樣態;許可證號;機構名稱;106年度;107年度;108年度,高雄市政府勞工局
路況監視系統1.1版靜態資料,43789,"cctvid,roadsection,locationpath,startlocationpoint, endlocationpoint,px,py, 資料格式為交通部即時交通資訊發布標準格式v1.1,",cctvid;roadsection;locationpath;startlocationpoint;endlocationpoint;px;py,高雄市政府交通局
105年高雄市政府消防局歲出預算表,43791,提供消防局105年歲出預算表,科目名稱;本年度預算數;上年度預算數;前年度決算數;本年度與上年度比較,高雄市政府消防局
高雄市政府相關求才、求職、職業訓練資訊及最新資訊發佈,43792,最新消息(各項訊息)、發行單位,公告標題;類別設定;置頂;上線日期;下線日期;APP推播開始;APP推播結束;公告內容;相關連結;檔案下載;title;category;top;publication_date;takendown_date;app_publication_date;contents;remark;id;links;files,高雄市政府勞工局
高雄市最新債務資訊,43794,提供高雄市最新債務資訊,截止時間;1年以上債務未償餘額;短期債務未償餘額;平均每人負擔債務;自償性債務未償餘額;項目,高雄市政府財政局
路段績效1.1版動態資料,43795,"routeid,level,value,traveltime,datacollecttime,資料格式為交通部即時交通資訊發布標準格式v1.1,",routeid;level;value;traveltime;datacollecttime,高雄市政府交通局
高雄市消防安全檢查重大不合格場所一覽表,43796,提供高雄市消防安全檢查重大不合格場所一覽表,場所名稱;行政區域代碼;場所地點;檢查結果;檢查日期,高雄市政府消防局
高雄市12導程心電圖機配置清冊,43798,提供高雄市政府消防局12導程心電圖機配置清冊,分隊名稱;隊碼編號;聯絡電話;地址,高雄市政府消防局
高雄市登革熱整合式醫療照護計畫合約醫療院所,43799,提供登革熱整合式醫療照護計畫合約醫療院所資料,醫療院所;行政區域代碼;地址;市話,高雄市政府衛生局
104年高雄市政府1999話務中心派工受理前三名機關統計表,43800,提供104年各月高雄市政府1999話務中心派工受理前三名機關統計表,執行機關;派工件數;受理比率,高雄市政府研究發展考核委員會
路況監視系統1.1版動態資料,43802,"資料格式為交通部即時交通資訊發布標準格式v1.1,",cctvid;url;status,高雄市政府交通局
105年高雄市政府消防局歲入預算表,43803,提供消防局105年歲入預算表,科目名稱;本年度預算數;上年度預算數;前年度決算數;本年度與上年度比較,高雄市政府消防局
高雄市政府施政報告,43804,提供高雄市政府施政報告,年度<br>網址,高雄市政府研究發展考核委員會
104年高雄市不動產拍賣統計,43808,提供104年高雄市不動產拍賣統計,區名;件數;土地筆數;土地面積;建物棟_戶_數;建物面積,高雄市政府地政局
高雄市納骨塔坐標資訊,43809,提供納骨塔坐標資訊，包含納骨塔地址、坐標、電話、傳真等資料,行政區;塔名;地址;電話;傳真;緯度;經度,高雄市政府民政局
紅毛港文化園區-活動消息,43810,紅毛港文化園區-最新消息,識別碼;標題;超連結說明;超連結網址;內文;刊登日期;下架日期,高雄市政府文化局
消防局救護車及器材捐贈芳名錄,43812,提供消防局救護車及器材捐贈芳名錄,序號;年度;月份;捐贈者;捐贈內容;用途;備註,高雄市政府消防局
106年消防局公布危險水域地點及曾發生溺水事故地點,43814,106年消防局公布危險水域地點及曾發生溺水事故地點,分隊名稱;水域名稱;地名或地標,高雄市政府消防局
104年高雄市建物第一次登記統計,43815,提供104年高雄市建物第一次登記統計,區名;棟戶數;面積,高雄市政府地政局
高雄市政府職業訓練課程,43816,本市各項職業訓練課程,課程名稱;招訓人數;簡章開始日期;簡章結束日期;報名開始日期;報名結束日期;訓練開始日期;訓練結束日期;訓練時數;訓練地址;業務單位;報名網址;課程內容;name;capacity;period_beginning;period_end;signup_beginning;signup_end;training_beginning;training_end;training_hours;address;info_html;url;type;type2;type3,高雄市政府勞工局
102年至105年高雄市消防車裝備捐贈芳名錄,43817,102年至105年高雄市消防車裝備捐贈芳名錄,年度;月份;捐贈者;捐贈內容;受贈者;用途;備註,高雄市政府消防局
高雄市公車業者資料,43820,"ID,nameZh,type,BusInfo_Id,",ID;nameZh;type;telephone,高雄市政府交通局
高雄市醫療院所資料,43821,提供高雄市醫療院所資料,機構名稱;機構代碼;地址;行政區;電話;家庭醫學科;內科;外科;整形外科;兒科;婦產科;骨科;泌尿科;耳鼻喉科;眼科;皮膚科;精神科;神經科;神經外科;復健科;麻醉科;放射診斷科;放射腫瘤科;解剖病理科;臨床病理科;核子醫學科;急診醫學科;職業醫學科;西醫一般科;口腔病理科;口腔顏面外科;齒顎矯正科;牙科一般科;牙科;中醫一般科;中醫;中醫內科;中醫外科 ;中醫婦科;中醫兒科;傷科;中醫眼科;針灸科;痔科,高雄市政府衛生局
高雄市公車各路線去回程公車站點資料,43822,"name,CenterName,EssentialInfo_Id,",Id;routeId;nameZh;seqNo;pgp;terminal;districtId;GoBack;latitude;longitude;EXTVoiceNO;SID;ivrno,高雄市政府交通局
高雄市殯葬禮儀服務業備查核准一覽表,43823,提供高雄市殯葬禮儀服務業備查核准一覽表，包含殯葬禮儀服務業者名稱、地址、文號、地址、電話等資料,No;Name;Manager;ApplyDate;ApplyNo;AgreeDate;AgreeNo;Tel;Address,高雄市政府民政局
高雄市急救責任醫院分級與急診、AMI、CVA處置時段清冊,43824,高雄市急救責任醫院分級與急診、AMI、CVA處置時段清冊,縣市;醫院簡稱;全名;緊急醫療能力分級;急診時段;AMI心導管處置;CVArTPA處置;備註,高雄市政府消防局
高雄市心理諮商機構,43827,機構名稱、行政區、地址、電話、傳真、網址,機構名稱;行政區;地址;電話;服務內容;經度Lng;緯度Lat,高雄市政府衛生局
高雄市消防分隊駐地位置圖,43828,提供高雄市消防分隊駐地位置圖,行政區域代碼;分隊名稱;X座標;Y座標,高雄市政府消防局
專題委託研究,43831,提供專題委託研究,No;年度;研究計畫;研究計畫網址;下載;下載網址;委託研究機關,高雄市政府研究發展考核委員會
自行研究報告(辦理至104年度),43839,提供自行研究報告,No;年度;獲獎等第;研究計畫;連結網址;摘要;連結網址2;委託機關;類別,高雄市政府研究發展考核委員會
車輛偵測器資料1.1版1分鐘動態資料,43841,提供車輛偵測器資料1.1版1分鐘動態資料,vdid;status;datacollecttime;lane/0/vsrdir;lane/0/vsrid;lane/0/speed;lane/0/laneoccupy;lane/0/cars/0/carid;lane/0/cars/0/volume;lane/0/cars/1/carid;lane/0/cars/1/volume;lane/0/cars/2/carid;lane/0/cars/2/volume;lane/1/vsrdir;lane/1/vsrid;lane/1/speed;lane/1/laneoccupy;lane/1/cars/0/carid;lane/1/cars/0/volume;lane/1/cars/1/carid;lane/1/cars/1/volume;lane/1/cars/2/carid;lane/1/cars/2/volume;lane/2/vsrdir;lane/2/vsrid;lane/2/speed;lane/2/laneoccupy;lane/2/cars/0/carid;lane/2/cars/0/volume;lane/2/cars/1/carid;lane/2/cars/1/volume;lane/2/cars/2/carid;lane/2/cars/2/volume;lane/3/vsrdir;lane/3/vsrid;lane/3/speed;lane/3/laneoccupy;lane/3/cars/0/carid;lane/3/cars/0/volume;lane/3/cars/1/carid;lane/3/cars/1/volume;lane/3/cars/2/carid;lane/3/cars/2/volume;lane/4/vsrdir;lane/4/vsrid;lane/4/speed;lane/4/laneoccupy;lane/4/cars/0/carid;lane/4/cars/0/volume;lane/4/cars/1/carid;lane/4/cars/1/volume;lane/4/cars/2/carid;lane/4/cars/2/volume;lane/5/vsrdir;lane/5/vsrid;lane/5/speed;lane/5/laneoccupy;lane/5/cars/0/carid;lane/5/cars/0/volume;lane/5/cars/1/carid;lane/5/cars/1/volume;lane/5/cars/2/carid;lane/5/cars/2/volume;lane/6/vsrdir;lane/6/vsrid;lane/6/speed;lane/6/laneoccupy;lane/6/cars/0/carid;lane/6/cars/0/volume;lane/6/cars/1/carid;lane/6/cars/1/volume;lane/6/cars/2/carid;lane/6/cars/2/volume;lane/7/vsrdir;lane/7/vsrid;lane/7/speed;lane/7/laneoccupy;lane/7/cars/0/carid;lane/7/cars/0/volume;lane/7/cars/1/carid;lane/7/cars/1/volume;lane/7/cars/2/carid;lane/7/cars/2/volume,高雄市政府交通局
聘僱外勞專區,43845,提供雇主引進外籍勞工入境後應注意之事項，並注意就業服務法相關規定，以免受罰。,編號;許可證號;機構名稱;機構地址;機構電話;級別;備註,高雄市政府勞工局
首長會報暨跨域合作,43846,提供首長會報暨跨域合作資訊,編號;具體績效;次別;日期;討論案數;備考;重要記事,高雄市政府研究發展考核委員會
高雄市公車車輛即時位置動態資料,43847,"ProviderID,BusID,DutyStatus,BusStatus,RouteID,GoBack,Longitude,Latitude,Speed,Azimuth,DataTime,BusInfo_Id",ProviderID;BusID;DutyStatus;BusStatus;RouteID;GoBack;Longitude;Latitude;Speed;Azimuth;DataTime;ledstate;sections;carType;rectime;driverid,高雄市政府交通局
資訊可變標誌1.1版動態資料,43854,"cmsid,status,message,資料格式為交通部即時交通資訊發布標準格式v1.1,",cmsid;status;message,高雄市政府交通局
高雄市政府105年APPS累計下載次數資料表,43857,提供高雄市政府APPS累計下載次數資料表,機關名稱;APP名稱;類型;累計下載次數;起始日期;上架方式;備註,高雄市政府研究發展考核委員會
路段績效1.1版靜態資料,43858,"routeid,sourceid,roadsection,locationpath, startlocationpoint,endlocationpoint,roadtype, fromkm,tokm,speedlimit, 資料格式為交通部即時交通資訊發布標準格式v1.1,",routeid;sourceid;roadsection;locationpath;startlocationpoint;endlocationpoint;roadtype;fromkm;tokm;speedlimit,高雄市政府交通局
大社區第2屆里長通訊錄總表,43861,此表包含高雄市大社區第2屆里長姓名、里辦公處電話及地址等,序號;里別;姓名;性別;里辦公處地址;里辦公處電話;傳真機;電子郵件信箱,高雄市大社區公所
高雄市急救責任醫院,43863,提供高雄市急救責任醫院清冊,機構代碼;機構名稱;區別;地址;服務內容,高雄市政府衛生局
高雄市政府年度施政績效成果報告,43864,提供高雄市政府年度施政績效成果報告,年度;網址,高雄市政府研究發展考核委員會
高雄市獎勵會議展覽活動實施辦法申請案件辦理情形,43869,高雄市獎勵會議展覽活動實施辦法申請案件辦理情形,項次;補捐助事項;補捐助對象;核准日期;核定補捐助金額;活動名稱;申請單位;核定金額;備註,高雄市政府經濟發展局
第三屆里長名冊,43872,提供107年第三屆里長當選名冊資訊，包含區名、里名、里長姓名、聯絡地址、電話及黨籍等資料,區別;里別;里長姓名;性別;生日;辦公室電話;住家電話;手機;信箱;辦公室;黨籍;經歷,高雄市政府民政局
高雄市公車路線Route ID資料,43874,高雄市公車路線Route ID資料,ID;ProviderId;nameZh;ddesc;departureZh;destinationZh;gxcode;routeMapImageUrl;TimescheduleUrl;weight<br>,高雄市政府交通局
104年高雄市政府1999話務中心客服人員滿意度指標,43877,"提供104年各月高雄市政府1999話務中心客服人員滿意度指標 統計起日(來信日期)"",""迄日"",""問題各項滿意度指標%",問題;很滿意;滿意;尚可;不滿意;很不滿意;104年1月;104年2月;104年3月;104年4月;104年5月;104年6月;104年7月;104年8月;104年9月;104年10月;104年11月;104年12月,高雄市政府研究發展考核委員會
高雄市iTaiwan地點與經緯度,43878,提供位於高雄市的iTaiwan熱點地點與經緯度,地點;地址;latitude;longitude;lat;lng,高雄市政府研究發展考核委員會
城市發展半年刊,43882,提供城市發展半年刊,電子報名稱;網址;期數;出刊日期,高雄市政府研究發展考核委員會
車輛偵測器資料1.1版靜態資料,43883,"vdid,routeid,roadsection,locationpath, startlocationpoint,endlocationpoint roadway, vsrnum,vdtype,locationtype,px,py 資料格式為交通部即時交通資訊發布標準格式v1.1",vdid;routeid;roadsection;locationpath;startlocationpoint;endlocationpoint;roadway;vsrnum;vdtype;locationtype;px;py,高雄市政府交通局
高雄市政府訓練就業中心各就業服務站(台)據點,43885,本市訓練就業中心各就業服務站(台)據點,appid;name;address;website_url;map_url;text_opening;text_loc;text_traffic;latitude;longitude;phone1;fax1;fax2;站台名稱;地址;站台網址;GoogleMapUrl;電話一;電話二;傳真一;傳真二;服務時間;明顯建物;交通方式,高雄市政府勞工局
高雄市公墓坐標資訊,43886,提供公墓坐標資訊，包含公墓所在區、坐標、電話、傳真等資料,行政區;名稱;地址;電話;傳真;緯度;經度,高雄市政府民政局
高雄市政府消防局建議需劃設消防通道搶救困難地區資料,43893,消防局建議需劃設消防通道搶救困難地區資料,行政區;轄區分隊;道路名稱,高雄市政府消防局
高雄市稅捐稽徵處聯絡資訊,43894,提供高雄市稅捐稽徵處聯絡資訊,稅處;分處;郵遞區號;地址;電話,高雄市政府財政局
高雄市殯葬禮儀服務業許可核准一覽表,43895,提供高雄市殯葬禮儀服務業許可核准一覽表，包含殯葬禮儀服務業者名稱、地址、文號、地址、電話等資料,No;Name;Manager;ApplyDate;ApplyNo;AgreeDate;AgreeNo;Tel;Address,高雄市政府民政局
104年高雄市政府1999話務中心服務量趨勢圖,43896,提供104年各月高雄市政府1999話務中心服務量趨勢圖,日期;進線總電話量;按1轉客服人員數;客服人員應答數;電話掛斷數;電話外撥數;電話處理總數;服務水準;平均等待時間;平均通話時間;平均通話時間<br>,高雄市政府研究發展考核委員會
研究發展考核委員會資料盤點表,46828,資料盤點表 資料分類-甲類：開放資料。乙類：有限度利用資料。丙類：不開放資料。 現況-1.免費使用。2.免費申請。3.收費。4.未開放。 開放程度 - 1.已開放。2.預定開放(請填寫預定開放日期)。3.不能開放(請於備註欄填寫不能開放理由)。,序號;管理單位;業務或資料集名稱;使用對象;資料分類;現況;開放程度;備註,高雄市政府研究發展考核委員會
高雄市原民會部落大學社區教室,46831,行政區、教室、地址,行政區;教室;地址,高雄市政府原住民事務委員會
高雄市原民會部落大學課程,46832,行政區、教室、課程名稱、起迄日期、授課時間、負責人、電話,行政區;教室;課程名稱;起迄日期;授課時間;負責人;電話,高雄市政府原住民事務委員會
高雄市原民會族語學習教室,46833,地點、區會、行政區、地址、電話、族別、語別,地點;區會;行政區;地址;電話;族別;語別,高雄市政府原住民事務委員會
高雄市86年次徵兵及齡男子兵籍調查-民間專長,46834,提供高雄市徵兵及齡男子兵籍調查-民間專長,行政區別;駕駛;機械修理;土木建築;電器;化學;五金礦治;測繪;編織縫紉皮革;醫護;藝工;理髮;外語;方言;游泳騎術;財務;資訊工程;食品;汽車修護;烹飪;美工;印刷;軍樂;攝影;爆破;儀隊;水中機械;重機械操作;機工廠車銑磨沖壓技工;鉗工鈑金工;電氣焊工;儀器光學製造器材修理技工;電機力技工;電話機及有線電修理技工;無線電修理技工;電子儀器修理技工;其他,高雄市政府民政局
高雄市原民會旅遊便利GO-行程景點,46835,景點名稱、行政區、地址、聯絡人、電話、手機、經度、緯度,景點名稱;行政區;地址;聯絡人;電話;手機;經度;緯度,高雄市政府原住民事務委員會
高雄市原民會旅遊便利GO-特色景點,46836,景點名稱、行政區、地址、聯絡人、電話、手機、經度、緯度、備註,景點名稱;行政區;地址;聯絡人;電話;手機;經度;緯度;備註,高雄市政府原住民事務委員會
高雄市原民會旅遊便利GO-旅遊行程,46837,行程名稱、行政區、地址、接洽業者、電話、手機,行程名稱;行政區;地址;接洽業者;電話;手機,高雄市政府原住民事務委員會
高雄市原民會原住民部落工場,46838,工坊名稱、地址、負責人、電話、手機,工坊名稱;地址;負責人;電話;手機,高雄市政府原住民事務委員會
高雄市原民會福利服務據點,46839,提供高雄市原民會福利服務據點,福利分類;福利標題;縣市;地址;電話;經度;緯度;說明,高雄市政府原住民事務委員會
高雄市客委會出版品一覽表,46840,高雄市客委會出版品一覽表,類別;名稱;出版日期,高雄市政府客家事務委員會
高雄市政府客家事務委員會委員性別統計,46841,高雄市政府客家事務委員會第1屆至第5屆委員性別統計,屆別;男性;女性;客籍;非客籍;總人數,高雄市政府客家事務委員會
高雄市天然災害區域排水設施受損情形,46842,高雄市天然災害區域排水設施受損情形,災害名稱;災害時間;排水名稱;區域別;排水路受損;水門受損;抽水機受損;其他受損;搶修搶險預估經費;復建預估經費,高雄市政府水利局
101年至106年水利局辦理演習統計表,46843,101~106年高雄市政府水利局主(協)辦災害防救演習列表,年度;演練地點;演練日期;演練主題;主協辦單位;經費來源<br><br><br><br><br>,高雄市政府水利局
礫間淨化濕地公園,46844,礫間淨化濕地公園,礫間;污水區別;位置;座標;設計處理容量,高雄市政府水利局
高雄市污水接管歷年來用戶及長度,46845,用戶接管戶數、用戶接管率、管線長度,區域;99年;100年;101年;102年;103年;104年;105年;106年;107年;108年;109年8月,高雄市政府水利局
高雄市各役政單位坐標資訊,46846,單位、電話、傳真、地址、緯度坐標、經度坐標,單位;電話;傳真;地址;緯度坐標;經度坐標,高雄市政府民政局
高雄市政府106年APPS累計下載次數資料表,46847,提供高雄市政府APPS累計下載次數資料表,機關名稱;APP名稱;類型;累計下載次數;起始日期;上架方式;備註,高雄市政府研究發展考核委員會
106年高雄市政府1999話務中心客服人員滿意度指標,46849,提供106年高雄市政府1999話務中心客服人員滿意度指標,問題;很滿意;滿意;尚可;不滿意;很不滿意,高雄市政府研究發展考核委員會
106年高雄市政府1999話務中心服務量趨勢圖,46850,說明： (A)進線總電話數=IVR總進線數 (B)按1轉客服人員數=IVR總進線後，按1轉接專人數 (C)客服人員應答數=(B)按1轉客服人員數-(D)電話掛斷數 (D)電話掛斷數=(B)按1轉客服人員數-(C)客服人員應答數 (E)電話外撥數=話務人員績效日報表之電話外撥數 (F)電話處理總數=(A)進線總電話數+(E)電話外撥數 (G)服務水準%=20秒內專人接聽數/(C)客服人員應答數*100 (H)平均等待時間=進線電話總等待時間/(B)按1轉客服人員數 (I)平均通話時間=進線電話總通話時間/(C)客服人員應答數,日期;進線總電話量;按1轉客服人員數;客服人員應答數;電話掛斷數;電話外撥數;電話處理總數;服務水準%;平均等待時間;平均通話時間,高雄市政府研究發展考核委員會
高雄市身心障礙人員進用情形,46851,身心障礙人員進用情形,月份;依法應進用身心障礙人數;已進用身心障礙總人數;進用比率;進用成效;備註,高雄市政府人事處
高雄市原住民進用情形,46852,原住民進用情形,月份;依法應進用原住民人數;已進用原住民總數;進用比率;進用成效;備註,高雄市政府人事處
高雄市86年次徵兵及齡男子兵籍調查-教育程度,46854,提供高雄市徵兵及齡男子兵籍調查-教育程度,行政區別;大學專科畢業;大學專科肄業;高中高職畢業;高中高職肄業;國中畢業;國中肄業;國小以下;其他,高雄市政府民政局
106年高雄市建物第一次登記統計,46855,106年高雄市建物第一次登記統計,區名;棟數;面積,高雄市政府地政局
106年高雄市不動產抵押權設定統計,46856,提供106年高雄市不動產抵押權設定統計,區名;件數;土地筆數;土地面積;建物棟數;建物面積,高雄市政府地政局
106年高雄市不動產拍賣統計,46857,高雄市不動產拍賣統計,區名;件數;土地筆數;土地面積;建物棟數;建物面積,高雄市政府地政局
106年高雄市不動產買賣統計,46858,106年高雄市不動產買賣統計,區名;件數;土地筆數;土地面積;建物棟數;建物面積,高雄市政府地政局
經濟發展局資料盤點表,46884,資料盤點表,序號;管理單位;業務或資料集名稱;使用對象;資料分類;現況;開放程度;備註,高雄市政府經濟發展局
替代役役男主、副食費發放標準,46941,替代役役男主、副食費發放標準,區分;範圍;每月金額（元）-開 伙;每月金額（元）-不開伙<br>,高雄市政府民政局
第14任總統副總統選舉鳥松區開票統計結果,46942,第14任總統副總統選舉鳥松區開票統計結果,鄉鎮市區別;村里別;投票所別;第一組候選人;第二組候選人;第三組候選人;有效票數;無效票數;投票數;已領未投票數;發出票數;用餘票數;選舉人數;投票率,高雄市鳥松區公所
高雄市機車排氣檢驗站資料,46943,提供高雄市機車排氣檢驗站資料,站號;定檢站名稱;電話;地址,高雄市政府環境保護局
高雄市公有路外停車場一覽表,46944,郵遞區號、行政區、型式、編號、停車場名稱、停車場位置、經度、緯度、大型車、小型車、機車、腳踏車、收費標準、營業時間、備註,郵遞區號;行政區;型式;編號;停車場名稱;停車場位置;經度;緯度;大型車;小型車;機車;腳踏車;收費標準;營業時間;備註,高雄市政府交通局
替代役役男薪俸標準表,46945,替代役役男薪俸標準表,區分;類別;薪額;管理加給;專業加給;合計;備註,高雄市政府民政局
高雄市政府消防局歷年受理行動電話量統計,46946,消防局歷年受理行動電話量統計,年度;電話量,高雄市政府消防局
高雄市政府消防局歷年受理市話電話量統計,46947,消防局歷年受理市話電話量統計,年度;總來話次數,高雄市政府消防局
106年高雄市完成設立備查之不動產經紀業,46948,每月統計高雄市完成設立備查之不動產經紀業者,經紀業名稱;仲介;代銷;地址;加盟經營加盟公司名稱,高雄市政府地政局
105年「高雄客家伴手禮」商家產品聯絡資訊一覽表,46951,105年「高雄客家伴手禮」商家產品聯絡資訊一覽表,序號;商家名稱;產品名稱;電話;地址,高雄市政府客家事務委員會
高雄市客家社團會員性別統計,46953,高雄市103至108年客家社團會員性別統計,年度;男性;女性;總人數,高雄市政府客家事務委員會
高雄市客委會職員性別統計,46954,高雄市政府客家事務委員會100至108年職員性別統計,年度;機關首長男性人數;機關首長女性人數;簡任職位男性人數;簡任職位女性人數;一級主管男性人數;一級主管女性人數;相當9職等非主管男性人數;相當9職等非主管女性人數;行政人員男性人數;行政人員女性人數<br>,高雄市政府客家事務委員會
民政局暨所屬機關資料盤點表,46955,民政局暨所屬機關資料盤點表,序號;管理單位;業務或資料集名稱;使用對象;資料分類;現況;開放程度;備註,高雄市政府民政局
高雄市工廠登記清冊,46957,提供高雄市工廠登記清冊,登記編號;工廠名稱;工廠地址;負責人;統一編號;工廠現況;登記核准日期;符合之產業類別1;符合之產業類別2,高雄市政府經濟發展局
高雄市岡山本洲產業園區廠商名冊,46958,提供高雄市岡山本洲產業園區廠商名冊,公司名稱;電話;傳真;地址,高雄市政府經濟發展局
105年高雄市不動產抵押權設定統計,46962,提供105年高雄市不動產抵押權設定統計,區名;件數;土地筆數;土地面積;建物棟數;建物面積;區名,高雄市政府地政局
高雄市小港區公所國防部聯合後勤司令部油、彈庫睦鄰工作捐助款業務資訊,46963,高雄市小港區公所國防部聯合後勤司令部油、彈庫睦鄰工作捐助款業務資訊,法源依據;國軍主要武器訓練場及油料彈藥庫影響地方睦鄰工作要點,高雄市小港區公所
高雄市106年土地筆數面積公告土地現值統計,46964,高雄市106年土地筆數面積公告土地現值統計,行政區別;都市土地筆數;都市土地面積;都市土地公告土地現值總額;非都市土地筆數;非都市土地面積;非都市土地公告土地現值總額;備註,高雄市政府地政局
