資料集名稱,資料集識別碼,資料集描述,主要欄位說明,提供機關
直轄市長,7057,直轄市長,"electname:選舉年，cityname:市縣別，orgname:機關別，idname:姓名,posiname:職稱，sex:性別，partymship:黨籍，officeadress:辦公地址，officetelphone:辦公電話，educatio:學歷，profession:簡歷，photograph:照片，upddate:最後更新日期",民政司
縣市長,7058,縣市長,"electname:選舉年，cityname:市縣別，orgname:機關別，idname:姓名,posiname:職稱，sex:性別，partymship:黨籍，officeadress:辦公地址，officetelphone:辦公電話，educatio:學歷，profession:簡歷，photograph:照片，upddate:最後更新日期",民政司
鄉鎮市長,7059,鄉鎮市長,"electname:選舉年，cityname:市縣別，townname:鄉鎮市別，orgname:機關別，idname:姓名,posiname:職稱，sex:性別，partymship:黨籍，officeadress:辦公地址，officetelphone:辦公電話，educatio:學歷，profession:簡歷，photograph:照片，upddate:最後更新日期",民政司
區長,7060,區長,"cityname:市縣別，townname:區別，orgname:機關別，idname:姓名,posiname:職稱，sex:性別，officeadress:辦公地址，officetelphone:辦公電話，education:學歷，profession:簡歷，photograph:照片，upddate:最後更新日期",民政司
村里長,7061,現任村里長,"electname:選舉年，cityname:市縣別，townname:鄉鎮市別，villname:村里別，idname:姓名,posiname:職稱，sex:性別，partymship:黨籍，officeadress:村里辦公處;地址，officetelphone:村里辦公處;電話，education:學歷，profession:簡歷，photograph:照片，upddate:最後更新日期",民政司
村里幹事,7062,村里幹事,"cityname:市縣別，townname:鄉鎮市別，villname:村里別，idname:姓名,posiname:職稱，sex:性別，officeadress:鄉鎮市區公所地址，office2adress:村里辦公處;地址，officetelphone:鄉鎮市區公所電話，office2telphone:村里辦公處;電話，photograph:照片，upddate:最後更新日期",民政司
地名譯寫資料,7064,地名譯寫資料： 中文名稱、漢語拼音、通用拼音、建議譯寫方式、縣市、鄉鎮、類別,Place_name;EN_GN;EN_HAN;EN_ST;Place_type;County;Town,地政司
消防機關水域救援統計,7065,各級消防機關執行水域救援勤務統計資訊,Number;City_or_County;Year;Month;Day;Hour;Minute;Location_of_drowning;溺水地點或附近地標 ;Types_of_waters;Drowning_reasons;Drowning_results;Gender;Age;年齡;Patient_ID;Swimming_skills;溺水地點或附近地標<br>;Types_of _waters:;各級消防機關,消防署
消防安全設備檢修專業機構,7066,提供消防安全設備檢修專業機構合格名冊,Licence_No;Company_Name;Telephone_Number;Person_in_Charge;Register_Date;Expiration_Date;Revocation:,消防署
滅火器藥劑更換及充填合格廠商,7067,提供滅火器藥劑更換及充填合格廠商名冊,Number:編號　;Area:縣市別;Company_Name:廠商名稱;address:地址;Telephone_Number:電話;Person_in_Charge:負責人;Certificate_number:證書號碼;Expiration_Date:證書有效期限;Execution_of_Business:執行業務範圍,消防署
消防專業技術人員,7068,提供消防設備師、消防設備士、暫行設計監造人員、暫行裝置檢修人員合格名冊,Licence_No.;Name;Technician_Category;Company_Name,消防署
消防安全檢查重大不合格場所,7069,提供近期營業場所經消防安全檢查不合格，複查仍未改善者。,Place_Name;Address;Inspection_Result;Inspection_Date,消防署
爆竹煙火製造儲存場所一覽表,7070,提供爆竹煙火製造儲存場所之地址、倉庫數即可儲存火藥量資訊,production_sites:爆竹煙火製造場所;/儲存場所名稱;address:場所地址;quantity:倉庫數量;Store_digital:倉庫合計可儲存最大火藥量,消防署
警察機關失物招領網路公告數位批次檔案,7317,僅提供自警察機關依民法第803條第2項規定完成失物招領程序時起6個月內之網路失物招領之數位批次資料,OP_AC_RCNO;OP_AC_UNIT_NM1;OP_AC_UNIT_NM2;OP_AC_UNIT_NM3;OP_PU_DATE;OP_PU_PLACE;OP_AN_CONTENT,警政署
警察機關網路公告拾得人領取拾得物數位批次檔案,7318,僅提供自警察機關依民法第807條第1項規定完成通知或公告程序時起3個月內之網路公告領取之數位批次資料,OP_AC_RCNO;OP_AC_UNIT_NM1;OP_AC_UNIT_NM2;OP_AC_UNIT_NM3;OP_PUPO_NAME;OP_PU_DATE;OP_PU_PLACE;OP_AN_CONTENT,警政署
拖吊保管場,7319,提供全國各警察機關車輛違規拖吊保管場地點資訊。,CityName;TowingFieldName;Address;TEL_1;TEL_2;TEL_3,警政署
測速執法設置點,7320,提供全國各警察機關測速執法地點等資訊。,CityName;RegionName;Address;DeptNm;BranchNm;Longitude;Latitude;direct;limit,警政署
房地產消費糾紛統計,7321,房地產消費糾紛統計,縣市別;仲介業;代銷業;建商;其他;合計,內政部營建署
戶政機關通訊,7437,戶政機關（單位）通訊資料,單位名稱;地址;網址;電話;傳真;Email;服務時間;responseCode;responseMessage;totalPage;totalDataSize;page;pageDataSize;responseData,戶政司
村里界圖(TWD97經緯度),7438,各縣市村(里)界,VILLCODE;COUNTYNAME;TOWNNAME;VILLNAME;VILLENG;COUNTYID;COUNTYCODE;TOWNID;TOWNCODE;NOTE,內政部國土測繪中心
村里界圖(TWD97_119分帶),7439,全國村(里)界線,VILLCODE;COUNTYNAME;TOWNNAME;VILLNAME;VILLENG;COUNTYID;COUNTYCODE;TOWNID;TOWNCODE;NOTE,內政部國土測繪中心
村里界圖(TWD97_121分帶),7440,全國村(里)界線,VILLCODE;COUNTYNAME;TOWNNAME;VILLNAME;VILLENG;COUNTYID;COUNTYCODE;TOWNID;TOWNCODE;NOTE,內政部國土測繪中心
鄉鎮市區界線(TWD97經緯度),7441,我國各鄉(鎮、市、區)行政區域界線圖資,TOWNID;TOWNCODE;COUNTYNAME;TOWNNAME;TOWNENG;COUNTYID;COUNTYCODE,內政部國土測繪中心
直轄市、縣市界線(TWD97經緯度),7442,我國各直轄市以及縣(市)行政區域界線圖資,COUNTYID;COUNTYCODE;COUNTYNAME;COUNTYENG,內政部國土測繪中心
自然與人工海岸線示意圖,7444,透過每年定期公布各縣市自然海岸線及人工海岸線變化情形，提昇海岸受重視的程度，以減少海岸資源再度遭到破壞，建置年度：民國97年。,坐標系統臺灣地區TWD67,內政部營建署
太魯閣國家公園景點資訊,7445,太魯閣國家公園景點地理圖資,Id;Number;name,內政部營建署
太魯閣國家公園第二次通盤檢討計畫範圍圖,7446,太魯閣國家公園第二次通盤檢討計畫範圍圖檔,ESRI SHP檔，坐標系統EPSG:3826,內政部營建署
東沙環礁國家公園計劃圖-陸域部分,7447,東沙環礁國家公園計劃圖-陸地部分國家公園計畫,ESRI SHP檔，坐標系統EPSG:4326,內政部營建署
東沙環礁國家公園計劃圖-海域部分,7448,東沙環礁國家公園計劃圖-海域部分,ESRI SHP檔 坐標系統EPSG:4326,內政部營建署
玉山國家公園避難山屋點位,7449,玉山國家公園避難山屋空間點位資訊,ESRI SHP檔 坐標系統EPSG:3826,內政部營建署
玉山國家公園二通變範圍圖,7450,玉山國家公園第二次通盤檢討範圍圖,ESRI SHP檔坐標系統：EPSG:3826,內政部營建署
玉山國家公園停機坪點位,7452,玉山國家公園直昇機停機坪點位,ESRI SHP檔，坐標系統：EPSG:3826,內政部營建署
玉山國家公園山峰點位,7453,"玉山國家公園山峰點位,坐標系統：EPSG:3826(TWD97/121分帶)",name;URL;description,內政部營建署
空中勤務總隊位址,7454,空中勤務總隊位址點位,CorpsName;Unit;Address,內政部空中勤務總隊
土地段名代碼,7504,全國各縣市地政事務所鄉鎮市區之土地段名代碼,city;office;area;section;ssection;code;comment;identifier,地政司
各警察機關新聞發布,7505,警政署及各警察機關最新政策、措施實施、法令公布及重要輿情回應等新聞資料,serialNo;stitle;deptName;postDate;content,警政署
房地產消費糾紛案例,7506,內政部不動產資訊平台之糾紛案例,name;URL;description,內政部營建署
內政部100公尺網格數值地形模型資料,7507,內含全臺灣100公尺網格之數值高程模型（DEM）及數值地表模型（DSM）資料,數值高程模型之三維坐標（N;E;h）資料,地政司
地政機關通訊錄,7620,全台各縣市地政機關通訊錄,city;title1;description;area,地政司
110聽語障人士簡訊及傳真報案專線,7916,各警察局手機簡訊報案號碼及傳真報案專線一覽表,unit;fax;message,警政署
119聽語障人士簡訊及傳真報案專線,7917,緊急報案,unit;SMS-number;Alternate-SMS-number;fax-number,消防署
民間都更事業,8201,民間都更事業,縣市;鄉鎮市區;案名;區位;案件屬性;案件分類,內政部營建署
政府都更案,8202,政府都更案,年度;案名;縣市;簡介,內政部營建署
全國宗教資訊系統資料-寺廟,8203,內含寺廟團體資料。,寺廟名稱;主祀神祇/配祀神祇;行政區;地址;教別;建別;組織型態;電話;負責人;其他。,民政司
全國宗教資訊系統資料-法人教會,8204,內含法人教會資料,教會名稱;行政區;地址;電話;負責人,民政司
全國宗教資訊系統資料-基金會,8205,內含基金會資料。,基金會名稱;行政區;地址;電話;負責人。,民政司
全國宗教資訊系統資料-宗祠,8206,內含宗祠資料。,宗祠:宗祠名稱;行政區;地址;電話;負責人。,民政司
全國宗教資訊系統資料-宗祠基金會,8208,內含宗祠基金會資料。,宗祠基金會名稱;行政區;地址;電話;負責人。,民政司
全國宗教資訊系統資料-慶(祭)典,8209,內含慶(祭)典資料。,慶祭典名稱;宗教團體;類別;日期;區別,民政司
全國宗教資訊系統資料-宗教獲獎事蹟,8210,內含宗教獲獎事蹟資料。,宗教獲獎事蹟:名稱;行政區;獲獎年度;獎項;頒獎單位。,民政司
內政部都市計畫委員會資料,8215,提供內政部都市計畫委員會資料，包含都委會的單位、組別、名稱、路徑、建立時間等資料,name;URL;description,內政部營建署
全國役政單位資料,8218,提供全國役政單位資料供民眾可上網查詢。,本項資料主要提供各役政單位名稱;電話;傳真;地址;地圖。,役政署
役男體檢、複檢醫院資料,8219,徵兵及齡男子應接受兵籍調查、徵兵檢查、抽籤及徵集等徵兵處理程序，其中徵兵檢查旨在判定體位，以決定役男應服常備兵、替代役或免服兵役，爰由內政部會商行政院衛生福利部指定43家體檢醫院、7家複檢醫院，並受各直轄市、縣(市)政府之委託辦理役男體複檢業務。,本項資料集主要提供體複檢醫院名稱;醫院所在縣市區域及醫院電話;網址之資訊供民眾參閱,役政署
國軍常備兵徵集配賦員額預告資料,8220,役齡男子接受兵籍調查、徵兵檢查、抽籤後徵集入營時間，依徵兵規則第5條規定，役男出生年次、抽籤時間及號次先後順序入營，爰為役男及家屬預知徵集入營時間，每半年依據國防部各軍種新兵入伍流路計畫表，預告各直轄市、縣（市）常備兵徵集配賦員額，提供上網查詢。,本項資料主要提供各直轄市;縣（市）各軍種徵集時間;人數等資訊供民眾參閱。,役政署
各村里教育程度資料,8409,各村里教育程度資料,statistic_yyy;district_code;site_id;village;edu_age_15up_total;edu_doctor_graduated_m;edu_doctor_graduated_f;edu_doctor_ungraduated_m;edu_doctor_ungraduated_f;edu_master_graduated_m;edu_master_graduated_f;edu_master_ungraduated_m;edu_master_ungraduated_f;edu_university_graduated_m;edu_university_graduated_f;edu_university_ungraduated_m;edu_university_ungraduated_f;edu_juniorcollege_2ys_graduated_m;edu_juniorcollege_2ys_graduated_f;edu_juniorcollege_2ys_ungraduated_m;edu_juniorcollege_2ys_ungraduated_f;edu_juniorcollege_5ys_final2y_graduated_m;edu_juniorcollege_5ys_final2y_graduated_f;edu_juniorcollege_5ys_final2y_ungraduated_m;edu_juniorcollege_5ys_final2y_ungraduated_f;edu_senior_graduated_m;edu_senior_graduated_f;edu_senior_ungraduated_m;edu_senior_ungraduated_f;edu_seniorvocational_graduated_m;edu_seniorvocational_graduated_f;edu_seniorvocational_ungraduated_m;edu_seniorvocational_ungraduated_f;edu_juniorcollege_5ys_first3y_ungraduated_m;edu_juniorcollege_5ys_first3y_ungraduated_f;edu_junior_graduated_m;edu_junior_graduated_f;edu_junior_ungraduated_m;edu_junior_ungraduated_f;edu_juniorvocational_graduated_m;edu_juniorvocational_graduated_f;edu_juniorvocational_ungraduated_m;edu_juniorvocational_ungraduated_f;edu_primary_graduated_m;edu_primary_graduated_f;edu_primary_ungraduated_m;edu_primary_ungraduated_f;edu_selftaughtl_m;edu_selftaughtl_f;edu_illiterate_m;edu_illiterate_f,戶政司
各鄉鎮市區人口密度,8410,各鄉鎮市區人口密度,statistic_yyy;site_id;people_total;area;population_density;responseCode;responseMessage;totalPage;totalDataSize;page;pageDataSize;responseData,戶政司
各村（里）戶籍人口統計月報表,8411,各村（里）出生數、死亡數、結婚對數、離婚對數,statistic_yyymm;site_id;village;birth_total;birth_total_m;birth_total_f;death_total;death_m;death_f;marry_pair;divorce_pair,戶政司
全國火災次數起火原因及火災損失統計資料表,8562,僅提供民眾查尋全國火災次數起火原因及火災損失統計資料,時間;合計;縱火;自殺;燈燭;爐火烹調;敬神掃墓祭祖;菸蒂;電氣因素;機械設備;玩火;烤火;施工不慎;易燃品自燃;瓦斯漏氣或爆炸;化學物品;燃放爆竹;交通事故;天然災害;遺留火種;原因不明;其他;死亡人數;受傷人數;房屋損失;財物損失;<br>時間,消防署
內政部新聞發布,8650,提供內政部部網站『新聞發布』訊息。,DATA_ID：資料ID; TYPE,秘書室
內政部部長公開行程,8651,提供內政部『部長公開行程』訊息。,DATA_ID：資料ID; CAPTION：標題; PUB_DATE_E：西元年日期; PUB_DATE_C：民國年日期; DATETIME：時間; CONTENT：本文,秘書室
內政部法案動態,8654,提供內政部部網站『法案動態』訊息。,DATA_ID;CAPTION; UNIT;STATUS;PUB_DATE_E; PUB_DATE_C; CONTENT;LINKS;FILES,內政部資訊中心
內政部活動訊息,8655,提供內政部部網站『活動訊息』內容。,DATA_ID;TYPE; CAPTION;UNIT; PUB_DATE_E; PUB_DATE_C; CONTENT_TYPE; CONTENT;URL; LINKS;FILES; CONTACT_NAME1;CONTACT_TEL1;CONTACT_NAME2;CONTACT_TEL2;CONTACT_UNIT,內政部資訊中心
內政部行政公告,8656,提供內政部部網站『行政公告』訊息。,DATA_ID;CAPTION;UNIT;PUB_DATE_E;PUB_DATE_C;CONTENT_TYPE;CONTENT;URL;LINKS ; FILES;CONTACT_NAME1;CONTACT_TEL1;CONTACT_NAME2;CONTACT_TEL2;CONTACT_UNIT,內政部資訊中心
內政部徵才資訊,8657,提供『內政部徵才資訊』內容資訊。,DATA_ID;TYPE;CAPTION;UNIT;PUB_DATE_E;PUB_DATE_C;CONTENT_TYPE;CONTENT;URL;LINKS;FILES;CONTACT_NAME1;CONTACT_TEL1;CONTACT_NAME2;CONTACT_TEL2;CONTACT_UNIT,人事處
國家公園物種知識庫,8658,國家公園物種知識庫,物種名稱;學名;俗名;俗名2;俗名3;俗名4;俗名5;界名;界名2;門名;門名2;綱名;綱名2;目名;目名2;科名;科名2;外來種;特有種;保育等級;形態特徵;生態習性;棲地類型;微棲地類型;族群狀況;分布狀況;分布下限;分布上限;陽明山國家公園;太魯閣國家公園;雪霸國家公園;玉山國家公園;墾丁國家公園;金門國家公園;東沙國家公園;台江國家公園;壽山國家自然公園;參考圖鑑;相關網址,內政部營建署
消防安全設備審核認可產品,8659,經內政部審核認可並領有審核認可書之消防安全設備,Number;Category_Name;Date;Licence_No;Laber;Company_Name,消防署
替代役役男退役日期查詢,8660,役男實際退役日期，係自役男入營日開始起算，依其法定服役時間扣除軍訓折抵日數後，即為其退役日期,本項資料集主要提供替代役役男退役日期試算資訊供民眾參閱,役政署
中央警察大學年度各班期報考人數統計表,8661,中央警察大學各項入學及招生考試報名人數、錄取人數及錄取率等統計資料,Exam;Candidate;Number of applicants; ;Admission number;Admission rate,中央警察大學
中央警察大學年度招生考試複試體檢指定醫院,8662,中央警察大學各項入學及招生考試考生體格檢查指定醫院,Hospital;Phone;Address,中央警察大學
為民服務地點通訊錄(RDF),8666,提供戶政司、地政司、警政署、移民署、消防署為民服務地點。,戶政機關（單位）通訊資料-單位名稱;地址;網址;電話;傳真;Email;服務時間 地政機關通訊錄-市/縣;機關名稱;住址/電話;轄區 警察局及所屬分駐所派出所資料-單位名稱;郵遞區號;點位資料; 移民署各服務地址-單位名稱; 救援與應變單位-消防隊：隊別;名稱;聯絡電話;X座標;Y座標；應變中心：名稱;是否與消防局同位置,內政部資訊中心
國際社會團體資料(RDF),8669,提供合作及人民團體司國際社會團體資料。,代碼;名稱;類別;成立日期;地址;理事長;電話;地理經度;地理緯度。,內政部資訊中心
全國宗教資訊系統資料-寺廟(RDF),8672,提供『全國宗教資訊系統資料-寺廟』資料,寺廟名稱;主祀神祇/配祀神祇;行政區;地址;教別;建別;組織型態;電話;負責人;其他。,內政部資訊中心
友善建築場所(RDF),8675,提供友善建築場所清單。,[ns1:about]:資料來源;[ns4:id]:年度;[ns4:name]:建物名稱;[ns2:lang]:語言;[ns4:grade]:評選等級代碼;[ns4:category]:建物類型代碼;[ns1:about2]:資料來源;[ns3:add]:地址;[ns2:lang3]:語言;[ ns4:map]:圖資;[ns4:long]:精度;[ns4:lat]:緯度,內政部資訊中心
道路交通事故肇事車種(A1+A2類)─按機關別分,9012,道路交通事故肇事車種(A1+A2類)─按機關別分（資料起始時間:84年01月） 大貨車、小貨車、大客車、營業小客車、自用小客車、特種車、機車、自行車、其他、統計期、機關別,肇事車種件數;總計,統計處
歷年酒駕肇事受傷及死亡件數、人數統計表,9018,提供近10年酒駕肇事受傷及死亡件數統計表,year;A1-count;A2-count;dead;A1-hurt;A2-hurt,警政署
入境人數─按入境地點分,9062,入境人數─按入境地點分（資料起始時間:81年01月） 有戶籍國民、原住民、非原住民、大陸地區人民、香港澳門居民、無戶籍國民、外國人、統計期、入境地點,入境人數;總計;有戶籍國民;原住民;非原住民;大陸地區人民;香港澳門居民;無戶籍國民;外國人,統計處
入境人數─按年齡別、性別分,9063,入境人數─按年齡別、性別分（資料起始時間：92年01月） 有戶籍國民、原住民、非原住民、大陸地區人民、香港澳門居民、無戶籍國民、外國人、統計期、年齡別、性別,入境人數;總計;有戶籍國民;原住民;非原住民;大陸地區人民;香港澳門居民;無戶籍國民;外國人,統計處
出境人數─按年齡別、性別分,9064,出境人數─按年齡別、性別分（資料起始時間:92年01月） 有戶籍國民、原住民、非原住民、大陸地區人民、香港澳門居民、無戶籍國民、外國人、統計期、年齡別、性別,出境人數;總計;有戶籍國民;原住民;非原住民;大陸地區人民;香港澳門居民;無戶籍國民;外國人,統計處
有入(出)境記錄者─按年齡別、停留境內天數分,9065,有入(出)境記錄者─按年齡別、停留境內天數分（資料起始時間:94年） 有戶籍國民(男、女)、原住民(男、女)、非原住民(男、女)、大陸地區人民(男、女)、香港澳門居民(男、女)、無戶籍國民(男、女)、外國人(男、女)、統計期、年齡別、停留境內天數,總計;男;女,統計處
道路交通事故概況-按機關別分,9066,道路交通事故概況-按機關別分（資料起始時間：89年01月） 道路交通事故概況、機動車輛數(輛)、發生件數、A1類、A2類、死亡人數、受傷人數、肇事率(件/萬輛)、統計期、機關別,道路交通事故概況,統計處
道路交通事故肇事原因(A1+A2類)-按機關別分,9067,道路交通事故肇事原因(A1+A2類)-按機關別分（資料起始時間：86年01月） 汽(機、慢)車駕駛人、機件故障、行人(或乘客)、交通管制(設施)、其他、統計期、機關別,肇事原因件數;總計,統計處
道路交通事故肇事時間(A1+A2類)─按機關別分,9068,道路交通事故肇事時間(A1+A2類)─按機關別分（資料起始時間：86年01月） 肇事時間件數、0-2時、2-4時、4-6時、6-8時、8-10時、10-12時、12-14時、14-16時、16-18時、18-20時、20-22時、22-24時、統計期、機關別,肇事時間件數;0-2時;2-4時;4-6時;6-8時;8-10時;10-12時;12-14時;14-16時;16-18時;18-20時;20-22時;22-24時,統計處
車輛竊盜、車牌失竊(含計程車)資料查詢,9365,提供車輛竊盜、車牌失竊(含計程車)API與Web services資料查詢。,牌照種類可下拉選擇：汽車;重機車;輕機車;動力機械車。 牌照號碼輸入後，點選「送出」按鈕，回傳查詢結果以CSV格式提供下載。 ; 於警政署 失車查詢網址如下 → https://od.moi.gov.tw/adm/veh/query_veh ; 參數方式查詢如下 → https://od.moi.gov.tw/adm/veh/query_veh?_m=query&vehType={vehType}&vehNumber={vehNumber}<br>※ 參數使用說明如下所示： {vehType} = 牌照種類：A;B;C;G;。 {vehNumber} = 牌照號碼。 若是帶參數方式查詢網址，則會回傳CSV格式提供下載。 ※ 範例：重機車，車牌編號AA-000 https://od.moi.gov.tw/adm/veh/query_veh?_m=query&vehType=B&vehNumber=AA-000,警政署
e-GNSS即時動態定位系統衛星基準站所在地點,9406,提供e-GNSS即時動態定位系統資料內容,N1;N2;N3;N4;N5;N6;N7;N8,內政部國土測繪中心
建築研究所實驗單位,9512,內容為建築研究所相關實驗室。,實驗單位;地址;電話;網址;簡介,內政部建築研究所
建築師開業登記資訊,9517,建築師設立建築師事務所執行業務，申請發給開業證書之開業登記資料,開業證號;事務所名稱;事務所所在地;建築師姓名,內政部營建署
建築師資訊,9518,經建築師考試及格取得建築師證書之建築師資料,name;URL;description,內政部營建署
公寓大廈管理服務人員資料,9519,受僱於公寓大廈管理維護公司之管理服務人員資料,name;description,內政部營建署
公寓大廈管理維護公司資料,9520,經中央主管機關許可及辦理公司登記，並向中央主管機關申領登記證執 業之公寓大廈管理維護公司資料,name;URL;description,內政部營建署
義消人數─按年齡別、區域別分,9564,義消人數─按年齡別、區域別分（資料起始時間:86年上半年） 性別、年齡別、統計期、機關別,義消人力;總計;男;女,統計處
15歲以上婚姻狀況─按區域別、年齡別分,9597,15歲以上婚姻狀況─按區域別、性別、年齡別分（資料起始時間：85年）,15歲以上人口數;總計;未婚;有偶;離婚;喪偶,統計處
已登記土地面積─按區域別、用地別分,9598,已登記土地面積─按區域別、用地別分（資料起始時間：90年）,已登記土地面積;總計;公有;私有;公私共有,統計處
已登記土地筆數─按區域別、用地別分,9599,已登記土地筆數─按區域別、用地別分（資料起始時間：90年）,已登記土地筆數;總計;公有;私有;公私共有,統計處
刑事案件嫌疑犯人數之教育程度─按性別、機關別分,9600,刑事案件嫌疑犯人數之教育程度─按性別、機關別分（資料起始時間：89年）,嫌疑犯人數;總計;不識字;自修;國小;國中,統計處
刑事案件嫌疑犯人數之年齡─按性別、案類別分,9601,刑事案件嫌疑犯人數之年齡─按性別、案類別分（資料起始時間：90年）,嫌疑犯人數;總計;0-5歲;6-11歲;12-17歲;18-23歲;24-29歲;30-39歲;40-49歲;50-59歲;60-64歲;65-69歲;70歲以上;不詳,統計處
受(處)理刑事案件破獲件數─按機關別分,9602,受(處)理刑事案件破獲件數─按機關別分（資料起始時間：89年01月） 刑事案件別,刑事案件破獲件數;總計;竊盜;贓物;賭博;傷害;詐欺背信;妨害自由;殺人;駕駛過失;妨害家庭及婚姻;妨害風化;妨害性自主罪;恐嚇取財;擄人勒贖,統計處
受(處)理刑事案件發生件數─按機關別分,9603,受(處)理刑事案件發生件數─按機關別分（資料起始時間：89年01月；刑事案件別）,刑事案件發生件數;總計,統計處
受(處)理刑事案件嫌疑犯人數─按機關別分,9604,受(處)理刑事案件嫌疑犯人數─按機關別分 （資料起始時間：89年01月；刑事案件別）,刑事案件嫌疑犯人數;總計,統計處
原住民人口─按區域別分,9605,原住民人口─按區域別分（資料起始時間l 88年01月）,原住民人口數;原住民;山地原住民;平地原住民,統計處
原住民人口數單一年齡組─按區域別、性別分,9606,原住民人口數單一年齡組─按區域別、性別分（資料起始時間：91年01月）,人口數;總計;0歲;1歲;2歲,統計處
原住民性別概況─按區域別分,9607,原住民性別概況─按區域別分（ 資料起始時間:88年01月）人口性比例,原住民人口數;人口數;男;女,統計處
消防人力─按年齡別、區域別分,9608,消防人力─按性別、年齡別、區域別分（資料起始時間：86年）,消防人力;總計;男;女;未滿25歲;25-29歲;30-34歲;35-39歲;40-44歲;45-49歲;50-54歲;55-59歲;60-64歲;65歲以上,統計處
消防及救護車輛裝備─按區域別分,9609,消防及救護車輛─按區域別分（資料起始時間：86年上半年）,消防車輛裝備;消防車;雲梯消防車,統計處
消防水源─按區域別分,9610,消防水源─按區域別分（資料起始時間：86年01月） 地上式消防栓、地下式消防栓、蓄水持池、游泳池、深水井、統計期、機關別,消防水源,統計處
年度決標公告,9611,年度決標公告,編號;聯絡人;聯絡電話;標案案號;標案名稱;決標方式;開標時間;採購金額;預算金額;標的分類;標的分類代碼與名稱;招標方式;採購金額級距;得標廠商;參與競標廠商;決標日期;底價金額;總決標金額;標比_百分比;DATA_ID; GROUP; CAPTION; PUB_DATE_E; PUB_DATE_C; FILEPATH,總務司
請託關說登錄查察,9612,請託關說登錄查察,DATA_ID; GROUP; CAPTION; PUB_DATE_E; PUB_DATE_C; FILEPATH,政風處
防火管理人訓練專業機構通訊錄,9615,提供防火管理人訓練專業機構通訊錄,Number;Company_Name;postcode;address;Telephone_Number;Fax_Number;email;website;Person_in_Contact,消防署
