人口數統計表,金門縣107年8月份人口數統計表,97260,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣107年7月份人口數統計表,97261,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人,民政處
人口數統計表,金門縣107年6月份人口數統計表,97262,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣107年5月份人口數統計表,97263,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣107年4月份人口數統計表,97264,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣107年3月份人口數統計表,97265,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣107年1月份人口數統計表,97275,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣107年2月份人口數統計表,97276,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣106年12月份人口數統計表,97277,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣106年11月份人口數統計表,97278,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣106年10月份人口數統計表,97287,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣106年9月份人口數統計表,97289,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣106年8月份人口數統計表,97290,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣106年7月份人口數統計表,97291,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣104年2月份人口數統計表,97293,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣106年6月份人口數統計表,97294,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣104年1月份人口數統計表,97295,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣106年5月份人口數統計表,97297,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣106年4月份人口數統計表,97298,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣103年12月份人口數統計表,97299,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣103年11月份人口數統計表,97300,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣103年10月份人口數統計表,97301,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣103年9月份人口數統計表,97302,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣103年8月份人口數統計表,97303,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣103年7月份人口數統計表,97304,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣103年6月份人口數統計表,97305,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣103年5月份人口數統計表,97306,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣103年4月份人口數統計表,97312,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣103年3月份人口數統計表,97313,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣103年2月份人口數統計表,97314,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣103年1月份人口數統計表,97315,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣人口數統計表,97316,金門縣102年12月份各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣106年3月份人口數統計表,97327,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣106年2月份人口數統計表,97332,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣106年1月份人口數統計表,97333,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣105年12月份人口數統計表,97339,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣105年11月份人口數統計表,97341,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣105年10月份人口數統計表,97342,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,108年1月份人口數統計表,99622,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,108年2月份人口數統計表,99696,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,108年3月份人口數統計表,101529,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,108年4月份人口數統計表,101810,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣108年5月份人口數統計表,103343,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,108年6月份人口數統計表,104872,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,108年7月份人口數統計表,106777,村里別、鄰數、戶數、總人口數、男數、女數、出生、死亡、結婚、離婚、遷入、遷出人數,金門縣108年7月份人口數統計表,民政處
人口數統計表,108年8月份人口數統計表,107777,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,108年9月份人口數統計表,109052,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數<br>,民政處
人口數統計表,金門縣108年11月份人口數統計表,112989,金門各鄉鎮人口統計表,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,108年12月份人口數統計表,114156,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣109年1月份人口數統計表,117297,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣109年2月份人口數統計表,118890,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣109年3月份人口數統計表,120251,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣109年4月份人口數統計表,122224,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,金門縣109年5月份人口數統計表,126815,金門縣各鄉鎮村里人口數,村里別;鄰數;戶數;總人口數;男數;女數;出生;死亡;結婚;離婚;遷入;遷出人數,民政處
人口數統計表,109年8月份人口數統計表,129945,金門縣各鄉鎮村里人口數,編號;村里數;鄰數;戶數;男數;女數;總人口數;出生人數;死亡人數;結婚對數;離婚對數;遷入人數;遷出人數,民政處
優先採購廠商,金門縣優先採購廠商,119722,金門縣依照「優先採購身心障礙福利機構團體或庇護工場生產物品及服務辦法」之優先採購廠商資訊。,資源彙整機關;辦理單位連絡;電話;傳真;地址;相關網址;X坐標;Y坐標;備註;最後更新時間。,社會處
兒童及少年安置教養機構,金門縣兒童及少年安置教養機構,109766,依據兒童及少年福利與權益保障法第75條辦理兒童及少年安置及教養機構,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核准收托或安置人數;相關網址;X坐標;Y坐標;備註;最後更新時間<br>,社會處
兒童及少年收出養媒合服務單位,金門縣兒童及少年收出養媒合服務單位,109805,依據兒童及少年福利與權益保障法，經衛生福利部許可之機構,資源彙整機關;辦理單位;許可日期;許可文號;許可證號;負責人;連絡電話;傳真;電子郵件;地址;服務項目;國內收出養地區;跨國境收出養國家地區;相關網址;X坐標;Y坐標;備註;最後更新時間<br>,社會處
兒童及少年福利服務中心,金門縣兒童及少年福利服務中心,111208,依據兒童及少年福利與權益保障法第75條第1項第5款辦理「兒童及少年福利服務中心」,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間<br>,社會處
公共哺集乳室,金門縣公共哺集乳室,109801,依據「公共場所母乳哺育條例第五條第三項」設立之公共哺集乳室,資源彙整機關;鄉鎮市區;辦理單位;地址;服務時間;設施設備與注意事項;X坐標;Y坐標;備註;最後更新時間<br>,社會處
公告土地現值,108年金門縣公告土地現值,107089,提供土地現值查詢,年度;縣市;鄉鎮;段名;地號;公告土地現值<br>,金門縣地政局
公告土地現值-烈嶼鄉-烏坵鄉,109年金門縣公告土地現值-烈嶼鄉-烏坵鄉,115843,提供公告土地現值查詢,年度;縣市;鄉鎮;段名;地號;公告土地現值<br>,金門縣地政局
公告土地現值-金城鎮,109年金門縣公告土地現值-金城鎮,115840,提供公告土地現值查詢,年度;縣市;鄉鎮;段名;地號;公告土地現值,金門縣地政局
公告土地現值-金寧鄉,109年金門縣公告土地現值-金寧鄉,115842,提供公告土地現值查詢,年度;縣市;鄉鎮;段名;地號;公告土地現值,金門縣地政局
公告土地現值-金沙鎮,109年金門縣公告土地現值-金沙鎮,115884,提供公告土地現值查詢,年度;縣市;鄉鎮;段名;地號;公告土地現值,金門縣地政局
公告土地現值-金湖鎮,109年金門縣公告土地現值-金湖鎮,115841,提供公告土地現值查詢,年度;縣市;鄉鎮;段名;地號;公告土地現值,金門縣地政局
公告地價-烈嶼鄉-烏坵鄉,109年金門縣公告地價-烈嶼鄉-烏坵鄉,115828,提供土地公告地價查詢,年度;縣市;鄉鎮;段名;地號;公告土地地價,金門縣地政局
公告地價-金城鎮,109年金門縣公告地價-金城鎮,115825,提供土地公告地價查詢,年度;縣市;鄉鎮;段名;地號;公告土地地價,金門縣地政局
公告地價-金寧鄉,109年金門縣公告地價-金寧鄉,115827,提供土地公告地價查詢,年度;縣市;鄉鎮;段名;地號;公告土地地價,金門縣地政局
公告地價-金沙鎮,109年金門縣公告地價-金沙鎮,115824,提供土地公告地價查詢,年度;縣市;鄉鎮;段名;地號;公告土地地價,金門縣地政局
公告地價-金湖鎮,109年金門縣公告地價-金湖鎮,115854,提供土地公告地價查詢,年度;縣市;鄉鎮;段名;地號;公告土地地價,金門縣地政局
公布違反性別工作平等法事業單位及事業主名單,金門縣公布違反性別工作平等法事業單位及事業主名單,118889,提供金門縣政府公布違金門縣反性別工作平等法事業單位及事業主名單,資源彙整機關;項次;事業單位名稱;違反法令條款;違反法規內容;處分書文號;處分日期;公布時間,社會處
公眾區免費無線上網熱點資料,金門縣公眾區免費無線上網熱點資料,97200,金門縣公眾區免費無線上網(i-Taiwan)熱點資料,主管機關;熱點名稱;地址;緯度;經度<br>,行政室
公私協力及私立托嬰中心,金門縣公私協力及私立托嬰中心,109771,依據兒童及少年福利與權益保障法第23條及第75條辦理公私協力及私立托嬰中心，提供0-2歲兒童托育服務,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;核定收托人數;相關網址;X坐標;Y坐標;備註;最後更新時間<br>,社會處
公私協力托育資源中心,金門縣公私協力托育資源中心,109770,依據「公私協力托育資源中心推廣及服務品質提升計畫」辦理公私協力托育資源中心,資源彙整機關;辦理單位;成立日期;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間<br>,社會處
公費流感抗病毒藥劑合約院所名冊,金門縣公費流感抗病毒藥劑合約院所名冊,97235,金門縣公費流感抗病毒藥劑合約院所地點,"合約院所名稱,地址,電話",金門縣衛生局
公車站,金門縣公車站,109822,提供民眾搭乘公車單位,資源彙整機關;公車站;連絡電話;傳真;鄉鎮市區;地址;相關網址;X座標;Y座標;備註;最後更新時間<br>,社會處
到宅沐浴車服務,金門縣到宅沐浴車服務,109826,提供到宅沐浴車服務單位。,資源彙整機關;辦理單位;連絡電話;傳真;地址;相關網址;X座標;Y座標;備註;最後更新時間<br>,社會處
古蹟名冊,古蹟名冊,97249,古蹟名冊,古蹟名稱;地址;公告日期,金門縣文化局
各抽水站資訊,金門縣各抽水站資訊,97320,提供金門縣抽水站位置、基本資料及聯絡人等資訊,抽水站位置;管理人員聯繫電話,工務局
合作社,金門縣合作社,109834,提供合作社法成立的合作社,資源彙整機關;辦理單位;連絡電話;傳真;地址;相關網址;X座標;Y座標;備註;最後更新時間<br>,社會處
合法菸酒製造業者資料,金門縣合法菸酒製造業者資料,97266,菸酒製造業者相關資料,"製造業者名稱,統一編號,總機構所在地,工廠所在地,製;酒執照號碼",財政局
商業團體,金門縣商業團體,128479,金門縣商業團體名冊,資源彙整機關;職業團體名稱;會址;連絡電話;成立日期;X坐標;Y坐標;備註;最後更新時間,社會處
喘息服務提供單位,金門縣喘息服務提供單位,109869,依長期照顧十年計畫中喘息服務之提供單位,性質;資源彙整機關;辦理單位;成立日期;立案文號;負責人;連絡電話;傳真;電子郵件;地址;服務項目;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間<br>,社會處
單親家庭服務提供單位,金門縣單親家庭服務提供單位,109791,提供單親家庭及其子女個別家庭服務(諮詢、會談、諮商、輔導)、法律及社會福利諮詢、親職成長活動(親子教養、喘息等)、教育訓練、講座、工作坊、心理諮商與輔導服務、單親家庭課後輔導與照顧等服務,資源彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;服務區域;相關網址;X坐標;Y坐標;備註;最後更新時間<br>,社會處
國民年金服務據點,金門縣國民年金服務據點,118431,提供金門縣國民年金服務據點,資源彙整機關;辦理單位;連絡電話;傳真;地址;X坐標;Y坐標;最後更新時間,社會處
外籍移工仲介公司資訊,金門縣外籍移工仲介公司資訊,118812,提供金門縣外籍移工仲介公司基本資料,彙整單位;公司行號名稱;地址;負責人;電話;傳真;許可證字號;許可證起迄日;更新日期,社會處
失智症服務及資源提供單位,金門縣失智症服務及資源提供單位,109799,提供失智症民眾服務及資源之單位(如: 小規模多機能、團體家屋、瑞智學堂),資源彙整機關;辦理單位;連絡電話;傳真;地址;服務項目;相關網址;X坐標;Y坐標;備註;最後更新時間<br>,社會處
姊妹縣市交流概況,金門縣政府姊妹縣市交流概況,97321,姊妹縣市交流概況,交流城市;日期及代表人,民政處
委託辦理老人收容照顧合約機構,金門縣委託辦理老人收容照顧合約機構,118593,提供金門縣政府委託辦理老人收容照顧合約機構名冊,資源彙整機關;辦理機構名稱;地址;最近一次評鑑成績;連絡電話;最後更新時間,社會處
婦女團體,金門縣婦女團體,109828,依據人民團體法規定，成立的婦女團體,資源彙整機關;辦理單位;連絡電話;傳真;地址;相關網址;X座標;Y座標;備註;最後更新時間,社會處
婦女福利服務中心,金門縣婦女福利服務中心,127417,提供婦女自我成長、親職教育、法律諮詢等多元的支持性服務，並透過在地婦女中心提供相關婦女服務,資源彙整機關;中心名稱;辦理單位;連絡電話;傳真;電子郵件;地址;相關網址;X坐標;Y坐標;備註;最後更新時間,社會處
學校,金門縣學校,109821,提供教育之場所,資源彙整機關;學校名稱;負責人;連絡電話;傳真;鄉鎮市區;地址;相關網址;X座標;Y座標;備註;最後更新時間<br>,社會處
學校通訊資料,金門縣學校通訊資料,97245,金門地區各級學校通訊,學校學區;校名;地址;網址;電話,教育處
宗教團體,金門縣宗教團體,109838,依據人民團體法規定，成立的宗教社會團體,資源彙整機關;辦理單位;連絡電話;傳真;地址;相關網址;X座標;Y座標;備註;最後更新時間,社會處
定古蹟永昌堂暨浯陽小學校修復及再利用計畫成果,金門縣定古蹟永昌堂暨浯陽小學校修復及再利用計畫成果,97267,「永昌堂」首建於明宣德年間（CE1435），是陽翟信房前房之小宗祠堂。興建原有乃宋朝乾道元年（CE1165）之大宗祠堂「五恆祠堂」，毀於倭寇入侵，族人因修建意見不合，未加重建，後來信房中巷一系於明宣德年間（CE1435）興建「永思堂」，信房前房也於同年興建「永昌堂」，嗣後數百年間，歷經兵燹，幾經修葺，至民國二十年左右，旅印尼華僑厚仲叔公捐資重建，工程進至一半，厚仲叔公突發異想，要建一座與眾不同的宗祠，於是重新設計，拆除重建，就此，一座中西合壁，獨具風格的宗祠，於民國二十四年落成，西廂房浯陽小學校，亦於二十五年完竣，共耗資一萬二千銀圓全由陳厚重先生一肩獨任。 「永昌堂」為二進大厝，前進依古型，雕樑畫棟，後進採洋式，二樓華屋，一、二樓均安有祖龕，奉祀第一世（CE914）至十世祖先神主及十一世以後前房祖先神主，其中有一至八世的宋朝「開同進士」陳綱、宋朝進士陳統、陳昌侯、陳棫、陳良才、陳槱、明朝進士正四品中憲大夫陳基虞（二十世），另「浯陽小學校」為西式二樓建築，作為學堂和族人聚會休憩之用，是時未結婚之村男夜間多到永昌堂睡寐，因較為涼爽，民國二十五年聘請老師柯鑽石（女）、陳培實、陳文獻、莊克昌等老師先後任教。,緒論;僑鄉金門:歷史文化變遷;永昌堂暨浯陽小學校歷史與建築特色;永昌堂暨浯陽小學校修復及再利用計畫,金門縣文化局
定古蹟王金城洋樓修復及再利用計畫成果,金門縣定古蹟王金城洋樓修復及再利用計畫成果,97269,王金城洋樓，建於約民國十七年～民國十八年(約C.E.1928～C.E.1929)，由印尼華僑王安江與元配之長子王金城僑匯三萬大洋建造，王金城於印尼經營賭場，未曾返金門，為王安江次子王金鎖協助建造，竣工於民國二十一年(C.E.1932)，王金鎖與其佣人遂入住，出資者王金城本人從未居住過此宅邸。 王金城洋樓建築範圍除洋樓主體與護龍外，還包含了後裙房與左外側之一落二?頭，皆為王金城僑匯後興建，整體建築區域為：出龜洋樓帶左護龍和二層門樓及後裙房與一落二?頭。,緒論;僑鄉金門:歷史文化變遷;王金城洋樓歷史與建築特色;王金城洋樓修復及再利用計畫,金門縣文化局
定古蹟董允耀洋樓修復及再利用計畫成果,金門縣定古蹟董允耀洋樓修復及再利用計畫成果,97270,金門縣縣定古蹟董允耀洋樓位於金城鎮古崗聚落，為印尼鄉僑董允耀於西元1933 年返鄉興建，董允耀洋樓為金門僑匯洋樓建築的經典之作，充分表現20世紀初期洋樓建築營技術與藝術風格，建築規模宏大有獨立院落，其構造及裝飾藝術上具有高度文化價值。,緒論;地方歷史背景與聚落空間現況;洋樓歷史與建築特色;現況調查與評估;修復及再利用計畫,金門縣文化局
